['00448', '00448_0021766_cnn_inception100.csv', '0.00229223']
['00902', '00902_0004615_cnn_inception100.csv', '0.00138806']
['01396', '01396_0006305_cnn_inception100.csv', '0.00380185']
['01418', '01418_0001317_cnn_inception100.csv', '0.00412513']
['01511', '01511_0003252_cnn_inception100.csv', '0.00316088']
['01601', '01601_0003374_cnn_inception100.csv', '0.000730163']
['01934', '01934_0007403_cnn_inception100.csv', '0.00435782']
['02906', '02906_0003162_cnn_inception100.csv', '0.00353661']
['02826', '02826_0033807_cnn_inception100.csv', '6.77014e-06']
['02874', '02874_0025373_cnn_inception100.csv', '0.00447401']
['02250', '02250_0010925_cnn_inception100.csv', '7.51666e-05']
['03168', '03168_0012465_cnn_inception100.csv', '0.00239584']
['03728', '03728_0006442_cnn_inception100.csv', '0.00492995']
['03975', '03975_0001466_cnn_inception100.csv', '3.81657e-05']
['03829', '03829_0002595_cnn_inception100.csv', '0.00309778']
['03567', '03567_0002200_cnn_inception100.csv', '0.00174441']
['04435', '04435_0005922_cnn_inception100.csv', '0.00203388']
['04568', '04568_0007862_cnn_inception100.csv', '0.000409142']
['04819', '04819_0005602_cnn_inception100.csv', '0.00299898']
['04898', '04898_0042921_cnn_inception100.csv', '1.69046e-05']
['04775', '04775_0005088_cnn_inception100.csv', '0.0017654']
['04840', '04840_0013285_cnn_inception100.csv', '7.06879e-05']
['05064', '05064_0002210_cnn_inception100.csv', '0.00283794']
['05040', '05040_0002370_cnn_inception100.csv', '0.0020883']
['05338', '05338_0002072_cnn_inception100.csv', '0.00152447']
['05771', '05771_0003380_cnn_inception100.csv', '0.00395576']
['05774', '05774_0017296_cnn_inception100.csv', '0.00158602']
['05862', '05862_0004094_cnn_inception100.csv', '0.00100179']
['05756', '05756_0040218_cnn_inception100.csv', '0.0024859']
['06333', '06333_0006460_cnn_inception100.csv', '0.00214523']
['06420', '06420_0015861_cnn_inception100.csv', '0.0017521']
['06261', '06261_0022611_cnn_inception100.csv', '0.00367082']
['06945', '06945_0000530_cnn_inception100.csv', '0.00227844']
['06778', '06778_0007742_cnn_inception100.csv', '0.00196531']
