['00269', '00269_0002099_cnn_inception100.csv', '3.53601e-06']
['00193', '00193_0005958_cnn_inception100.csv', '0.0177516']
['00290', '00290_0002955_cnn_inception100.csv', '3.07012e-05']
['00137', '00137_0000967_cnn_inception100.csv', '0.00274055']
['00445', '00445_0010774_cnn_inception100.csv', '0.0153502']
['00634', '00634_0005877_cnn_inception100.csv', '0.00361545']
['00657', '00657_0001261_cnn_inception100.csv', '0.00649289']
['00747', '00747_0003049_cnn_inception100.csv', '0.000271616']
['00998', '00998_0000912_cnn_inception100.csv', '0.0225237']
['00981', '00981_0002392_cnn_inception100.csv', '0.0042048']
['00943', '00943_0005436_cnn_inception100.csv', '0.00579122']
['01465', '01465_0000650_cnn_inception100.csv', '0.0028661']
['01408', '01408_0003826_cnn_inception100.csv', '0.00231113']
['01390', '01390_0009704_cnn_inception100.csv', '0.00145813']
['01343', '01343_0007218_cnn_inception100.csv', '0.00139488']
['01388', '01388_0003549_cnn_inception100.csv', '0.0150657']
['01146', '01146_0004309_cnn_inception100.csv', '0.00152992']
['01311', '01311_0001050_cnn_inception100.csv', '0.000601816']
['01976', '01976_0008890_cnn_inception100.csv', '0.00139342']
['01931', '01931_0011044_cnn_inception100.csv', '0.000888386']
['01911', '01911_0004393_cnn_inception100.csv', '0.0314894']
['01756', '01756_0008271_cnn_inception100.csv', '0.00106129']
['02933', '02933_0002875_cnn_inception100.csv', '0.000402634']
['02935', '02935_0006083_cnn_inception100.csv', '0.00118992']
['02624', '02624_0002623_cnn_inception100.csv', '0.00146208']
['02815', '02815_0007369_cnn_inception100.csv', '0.00375747']
['02926', '02926_0001851_cnn_inception100.csv', '0.000437214']
['02547', '02547_0002593_cnn_inception100.csv', '0.00905532']
['02829', '02829_0002165_cnn_inception100.csv', '0.00699814']
['02162', '02162_0001025_cnn_inception100.csv', '0.00192966']
['02282', '02282_0000998_cnn_inception100.csv', '0.00069021']
['02278', '02278_0001536_cnn_inception100.csv', '0.00216709']
['02224', '02224_0002521_cnn_inception100.csv', '0.001939']
['02270', '02270_0000602_cnn_inception100.csv', '0.00385719']
['02374', '02374_0005046_cnn_inception100.csv', '0.00111799']
['02135', '02135_0007931_cnn_inception100.csv', '0.0122545']
['03393', '03393_0006290_cnn_inception100.csv', '0.00198011']
['03264', '03264_0000127_cnn_inception100.csv', '0.00137792']
['03096', '03096_0004648_cnn_inception100.csv', '3.67193e-05']
['03525', '03525_0008726_cnn_inception100.csv', '0.000125001']
['03548', '03548_0003928_cnn_inception100.csv', '0.0109764']
['03691', '03691_0005328_cnn_inception100.csv', '0.0014602']
['03688', '03688_0005052_cnn_inception100.csv', '0.000759197']
['04039', '04039_0006090_cnn_inception100.csv', '6.41749e-05']
['04054', '04054_0002666_cnn_inception100.csv', '0.00239736']
['04181', '04181_0002159_cnn_inception100.csv', '0.0183802']
['04323', '04323_0001426_cnn_inception100.csv', '0.00034236']
['04168', '04168_0002894_cnn_inception100.csv', '0.000504472']
['04338', '04338_0005130_cnn_inception100.csv', '0.00282553']
['04388', '04388_0001639_cnn_inception100.csv', '0.00714142']
['04372', '04372_0002455_cnn_inception100.csv', '0.00101365']
['04106', '04106_0007021_cnn_inception100.csv', '1.12391e-05']
['04350', '04350_0005406_cnn_inception100.csv', '0.000916001']
['04153', '04153_0003514_cnn_inception100.csv', '0.00864915']
['04789', '04789_0002172_cnn_inception100.csv', '0.0160916']
['04726', '04726_0002458_cnn_inception100.csv', '0.00129852']
['04795', '04795_0001014_cnn_inception100.csv', '0.000778341']
['04597', '04597_0003740_cnn_inception100.csv', '0.00218214']
['04685', '04685_0004358_cnn_inception100.csv', '0.00575064']
['05037', '05037_0009039_cnn_inception100.csv', '0.00107912']
['05005', '05005_0001296_cnn_inception100.csv', '0.000781555']
['05277', '05277_0000535_cnn_inception100.csv', '0.00194239']
['05894', '05894_0000949_cnn_inception100.csv', '1.19963e-06']
['05875', '05875_0005586_cnn_inception100.csv', '0.0231925']
['05952', '05952_0004757_cnn_inception100.csv', '0.0248623']
['05655', '05655_0006588_cnn_inception100.csv', '0.00158812']
['06304', '06304_0005965_cnn_inception100.csv', '0.00813688']
['06246', '06246_0000631_cnn_inception100.csv', '0.00455987']
['06277', '06277_0005878_cnn_inception100.csv', '0.00292833']
['06008', '06008_0005620_cnn_inception100.csv', '0.00125377']
['06878', '06878_0000445_cnn_inception100.csv', '0.0468117']
['06623', '06623_0001648_cnn_inception100.csv', '0.00289225']
['06655', '06655_0000676_cnn_inception100.csv', '0.00652698']
['06529', '06529_0006509_cnn_inception100.csv', '0.00141463']
['07061', '07061_0000047_cnn_inception100.csv', '0.000176491']
['07308', '07308_0007330_cnn_inception100.csv', '0.00564814']
['07336', '07336_0003585_cnn_inception100.csv', '0.00877558']
['07174', '07174_0004514_cnn_inception100.csv', '0.00492678']
['07294', '07294_0012634_cnn_inception100.csv', '0.00607232']
['07406', '07406_0007822_cnn_inception100.csv', '0.00184312']
