['00036', '00036_0036693_cnn_inception100.csv', '0.00300792']
['00390', '00390_0005994_cnn_inception100.csv', '0.0034251']
['00363', '00363_0005055_cnn_inception100.csv', '0.00667642']
['00298', '00298_0000493_cnn_inception100.csv', '0.0044417']
['00177', '00177_0002110_cnn_inception100.csv', '0.00601023']
['00723', '00723_0004672_cnn_inception100.csv', '0.0032255']
['00505', '00505_0004904_cnn_inception100.csv', '0.00449763']
['01142', '01142_0010712_cnn_inception100.csv', '0.00150371']
['01012', '01012_0003706_cnn_inception100.csv', '0.00204408']
['01088', '01088_0002648_cnn_inception100.csv', '0.00216467']
['01602', '01602_0032129_cnn_inception100.csv', '0.00438708']
['01663', '01663_0002015_cnn_inception100.csv', '0.00142631']
['02139', '02139_0009746_cnn_inception100.csv', '0.00321093']
['02141', '02141_0003220_cnn_inception100.csv', '0.00111039']
['02170', '02170_0007416_cnn_inception100.csv', '0.00245059']
['02479', '02479_0004472_cnn_inception100.csv', '0.00446218']
['03232', '03232_0009846_cnn_inception100.csv', '0.000510256']
['03503', '03503_0002769_cnn_inception100.csv', '0.00491835']
['04298', '04298_0002952_cnn_inception100.csv', '0.000545799']
['04028', '04028_0004887_cnn_inception100.csv', '0.0017576']
['04043', '04043_0004635_cnn_inception100.csv', '0.0205399']
['04692', '04692_0008207_cnn_inception100.csv', '0.00268154']
['04596', '04596_0010691_cnn_inception100.csv', '0.00259833']
['05953', '05953_0000451_cnn_inception100.csv', '0.00102035']
['05891', '05891_0001173_cnn_inception100.csv', '0.00116125']
['05612', '05612_0002606_cnn_inception100.csv', '0.00187905']
['06054', '06054_0003666_cnn_inception100.csv', '0.00271465']
