['00148', '00148_0007637_cnn_inception100.csv', '7.42084e-07']
['00419', '00419_0003287_cnn_inception100.csv', '0.000395287']
['00501', '00501_0000274_cnn_inception100.csv', '0.00258358']
['00956', '00956_0001659_cnn_inception100.csv', '0.000977367']
['01462', '01462_0001555_cnn_inception100.csv', '1.69775e-06']
['01496', '01496_0000675_cnn_inception100.csv', '6.18772e-05']
['01223', '01223_0005302_cnn_inception100.csv', '0.00343829']
['01560', '01560_0004891_cnn_inception100.csv', '0.00153487']
['01808', '01808_0004590_cnn_inception100.csv', '0.00125969']
['02823', '02823_0012635_cnn_inception100.csv', '0.000481127']
['02929', '02929_0000591_cnn_inception100.csv', '0.000490567']
['02016', '02016_0003599_cnn_inception100.csv', '2.90677e-06']
['02206', '02206_0003731_cnn_inception100.csv', '0.00225326']
['02441', '02441_0006020_cnn_inception100.csv', '0.000107308']
['03372', '03372_0011313_cnn_inception100.csv', '0.00175909']
['03066', '03066_0000366_cnn_inception100.csv', '0.00188795']
['03844', '03844_0003677_cnn_inception100.csv', '1.42946e-05']
['04006', '04006_0005651_cnn_inception100.csv', '0.00439291']
['05706', '05706_0004522_cnn_inception100.csv', '0.0026254']
['07420', '07420_0004261_cnn_inception100.csv', '6.50296e-05']
['07241', '07241_0001685_cnn_inception100.csv', '0.00314514']
['07288', '07288_0001619_cnn_inception100.csv', '0.0168638']
['07166', '07166_0001095_cnn_inception100.csv', '0.00252152']
['07117', '07117_0004269_cnn_inception100.csv', '0.000410629']
['07234', '07234_0004027_cnn_inception100.csv', '0.0158287']
