['00377', '00377_0003723_cnn_inception100.csv', '5.63007e-05']
['00480', '00480_0025337_cnn_inception100.csv', '0.00075311']
['00965', '00965_0001069_cnn_inception100.csv', '0.000395004']
['00558', '00558_0024572_cnn_inception100.csv', '0.00120866']
['00966', '00966_0004098_cnn_inception100.csv', '0.0066619']
['01061', '01061_0000670_cnn_inception100.csv', '0.000722632']
['01164', '01164_0001140_cnn_inception100.csv', '0.00105634']
['01395', '01395_0005052_cnn_inception100.csv', '6.51674e-05']
['01924', '01924_0025790_cnn_inception100.csv', '1.77549e-05']
['01827', '01827_0007163_cnn_inception100.csv', '0.00232231']
['01955', '01955_0005255_cnn_inception100.csv', '0.00664929']
['01623', '01623_0000346_cnn_inception100.csv', '0.00447029']
['01848', '01848_0008598_cnn_inception100.csv', '0.00467635']
['01614', '01614_0005861_cnn_inception100.csv', '0.00396203']
['02696', '02696_0001347_cnn_inception100.csv', '0.000773024']
['02865', '02865_0006265_cnn_inception100.csv', '0.00146785']
['02773', '02773_0005531_cnn_inception100.csv', '0.00236205']
['02719', '02719_0004130_cnn_inception100.csv', '0.017899']
['02674', '02674_0000009_cnn_inception100.csv', '0.0037396']
['02971', '02971_0003545_cnn_inception100.csv', '0.00331625']
['02941', '02941_0004548_cnn_inception100.csv', '0.00679597']
['02714', '02714_0001641_cnn_inception100.csv', '0.000849946']
['02332', '02332_0005000_cnn_inception100.csv', '2.32324e-06']
['02291', '02291_0001403_cnn_inception100.csv', '0.00486075']
['02494', '02494_0001634_cnn_inception100.csv', '0.00258342']
['02220', '02220_0004096_cnn_inception100.csv', '0.0428167']
['02211', '02211_0000885_cnn_inception100.csv', '0.00389814']
['02119', '02119_0005253_cnn_inception100.csv', '6.71314e-05']
['02383', '02383_0026826_cnn_inception100.csv', '0.000911549']
['03170', '03170_0002616_cnn_inception100.csv', '0.00169646']
['03684', '03684_0000521_cnn_inception100.csv', '0.000396458']
['03618', '03618_0003450_cnn_inception100.csv', '0.00938885']
['03706', '03706_0003950_cnn_inception100.csv', '0.000498876']
['03550', '03550_0003069_cnn_inception100.csv', '5.33154e-05']
['03941', '03941_0008621_cnn_inception100.csv', '0.00177869']
['03694', '03694_0008139_cnn_inception100.csv', '0.00213171']
['04001', '04001_0004434_cnn_inception100.csv', '0.000747428']
['04455', '04455_0001288_cnn_inception100.csv', '0.000532805']
['04406', '04406_0002865_cnn_inception100.csv', '0.000477707']
['04085', '04085_0035573_cnn_inception100.csv', '0.000378035']
['04403', '04403_0004855_cnn_inception100.csv', '0.000868377']
['04276', '04276_0005919_cnn_inception100.csv', '0.0305221']
['04605', '04605_0007833_cnn_inception100.csv', '0.000962158']
['04516', '04516_0008322_cnn_inception100.csv', '0.00222421']
['04739', '04739_0002574_cnn_inception100.csv', '1.28948e-05']
['04844', '04844_0000426_cnn_inception100.csv', '0.001472']
['04800', '04800_0013069_cnn_inception100.csv', '0.00231679']
['04576', '04576_0001756_cnn_inception100.csv', '0.00192302']
['04537', '04537_0004568_cnn_inception100.csv', '0.00357168']
['05126', '05126_0001610_cnn_inception100.csv', '6.67033e-05']
['05192', '05192_0003781_cnn_inception100.csv', '0.00189402']
['05468', '05468_0003633_cnn_inception100.csv', '0.0224721']
['05419', '05419_0000471_cnn_inception100.csv', '0.00159659']
['05820', '05820_0002104_cnn_inception100.csv', '0.000567307']
['06229', '06229_0006734_cnn_inception100.csv', '0.0068087']
['06430', '06430_0019996_cnn_inception100.csv', '0.00204879']
['06129', '06129_0004888_cnn_inception100.csv', '0.000752319']
['06181', '06181_0000020_cnn_inception100.csv', '0.00147419']
['06958', '06958_0001821_cnn_inception100.csv', '0.00217549']
['06620', '06620_0000233_cnn_inception100.csv', '0.00320445']
['06692', '06692_0002222_cnn_inception100.csv', '0.00100136']
['06785', '06785_0005504_cnn_inception100.csv', '0.00134973']
['07445', '07445_0002310_cnn_inception100.csv', '0.00173946']
['07017', '07017_0002401_cnn_inception100.csv', '0.00211443']
['07130', '07130_0001144_cnn_inception100.csv', '0.000857653']
['07107', '07107_0001116_cnn_inception100.csv', '0.00274802']
['07149', '07149_0001671_cnn_inception100.csv', '0.00149301']
['07405', '07405_0003269_cnn_inception100.csv', '0.00440954']
['07025', '07025_0002452_cnn_inception100.csv', '0.000395106']
['07431', '07431_0025111_cnn_inception100.csv', '0.0125008']
