['00099', '00099_0002622_cnn_inception100.csv', '0.00281975']
['00186', '00186_0004230_cnn_inception100.csv', '0.0178447']
['00481', '00481_0001552_cnn_inception100.csv', '0.000156192']
['00746', '00746_0001028_cnn_inception100.csv', '0.00276555']
['00909', '00909_0012596_cnn_inception100.csv', '0.00254056']
['00874', '00874_0000188_cnn_inception100.csv', '0.000611187']
['00644', '00644_0002141_cnn_inception100.csv', '0.093752']
['00854', '00854_0006949_cnn_inception100.csv', '0.00128974']
['00897', '00897_0006958_cnn_inception100.csv', '0.00100751']
['00801', '00801_0004142_cnn_inception100.csv', '0.00641354']
['01009', '01009_0003843_cnn_inception100.csv', '0.00144993']
['01971', '01971_0006355_cnn_inception100.csv', '0.00165782']
['01611', '01611_0003348_cnn_inception100.csv', '0.000600629']
['01750', '01750_0003847_cnn_inception100.csv', '0.000321422']
['02842', '02842_0003487_cnn_inception100.csv', '0.00452507']
['02893', '02893_0006692_cnn_inception100.csv', '0.00138114']
['02605', '02605_0047716_cnn_inception100.csv', '0.00909451']
['02779', '02779_0005776_cnn_inception100.csv', '0.0021254']
['02747', '02747_0003497_cnn_inception100.csv', '0.000402501']
['02019', '02019_0005296_cnn_inception100.csv', '0.000264872']
['02069', '02069_0006864_cnn_inception100.csv', '0.00457911']
['02265', '02265_0002953_cnn_inception100.csv', '0.0224066']
['02125', '02125_0005156_cnn_inception100.csv', '0.0189601']
['02422', '02422_0051772_cnn_inception100.csv', '0.0031847']
['02465', '02465_0003327_cnn_inception100.csv', '0.00149083']
['03350', '03350_0003430_cnn_inception100.csv', '0.00605104']
['03201', '03201_0006645_cnn_inception100.csv', '0.00191536']
['03160', '03160_0002465_cnn_inception100.csv', '0.00247788']
['03376', '03376_0002734_cnn_inception100.csv', '0.000627503']
['03633', '03633_0002927_cnn_inception100.csv', '0.0220271']
['03635', '03635_0001951_cnn_inception100.csv', '0.00325889']
['04454', '04454_0000363_cnn_inception100.csv', '0.00608608']
['04383', '04383_0019419_cnn_inception100.csv', '0.0242641']
['04370', '04370_0009584_cnn_inception100.csv', '0.000337991']
['04288', '04288_0003206_cnn_inception100.csv', '0.000790775']
['04297', '04297_0004781_cnn_inception100.csv', '0.00417737']
['04333', '04333_0004852_cnn_inception100.csv', '0.00187144']
['04152', '04152_0000785_cnn_inception100.csv', '0.00148709']
['04278', '04278_0001057_cnn_inception100.csv', '0.0153279']
['04725', '04725_0003768_cnn_inception100.csv', '0.0017455']
['04738', '04738_0002317_cnn_inception100.csv', '0.00355564']
['04609', '04609_0008851_cnn_inception100.csv', '0.0213167']
['04837', '04837_0006181_cnn_inception100.csv', '0.00580828']
['04780', '04780_0057241_cnn_inception100.csv', '0.00243555']
['05325', '05325_0001125_cnn_inception100.csv', '0.00175613']
['05095', '05095_0001004_cnn_inception100.csv', '0.0062028']
['05658', '05658_0003001_cnn_inception100.csv', '0.0964158']
['05989', '05989_0003970_cnn_inception100.csv', '0.00105409']
['05950', '05950_0002036_cnn_inception100.csv', '0.0473035']
['06131', '06131_0000190_cnn_inception100.csv', '0.00455749']
['06191', '06191_0004617_cnn_inception100.csv', '0.00278572']
['06418', '06418_0001611_cnn_inception100.csv', '0.00265558']
['06345', '06345_0008495_cnn_inception100.csv', '0.00273817']
['06124', '06124_0000914_cnn_inception100.csv', '0.210596']
['06192', '06192_0005091_cnn_inception100.csv', '0.0034612']
['06414', '06414_0005352_cnn_inception100.csv', '0.000805891']
['06205', '06205_0006763_cnn_inception100.csv', '0.00170451']
['06758', '06758_0004479_cnn_inception100.csv', '0.0044274']
['06792', '06792_0001282_cnn_inception100.csv', '0.0189676']
['06579', '06579_0001637_cnn_inception100.csv', '0.00581228']
['06764', '06764_0002770_cnn_inception100.csv', '0.00258034']
['06816', '06816_0010641_cnn_inception100.csv', '0.00371865']
['06669', '06669_0001830_cnn_inception100.csv', '0.000231687']
['06779', '06779_0003798_cnn_inception100.csv', '0.00142514']
['06545', '06545_0001117_cnn_inception100.csv', '0.000456485']
['07474', '07474_0011030_cnn_inception100.csv', '0.0232927']
['07395', '07395_0002659_cnn_inception100.csv', '0.00696689']
