['00228', '00228_0003006_cnn_inception100.csv', '0.00886559']
['00796', '00796_0004809_cnn_inception100.csv', '0.00142494']
['00987', '00987_0002676_cnn_inception100.csv', '0.000869665']
['00584', '00584_0001252_cnn_inception100.csv', '0.00175388']
['00734', '00734_0002397_cnn_inception100.csv', '0.00566261']
['00562', '00562_0000168_cnn_inception100.csv', '0.00260117']
['00536', '00536_0002656_cnn_inception100.csv', '0.00210966']
['00678', '00678_0000562_cnn_inception100.csv', '0.00243593']
['01216', '01216_0000322_cnn_inception100.csv', '0.00344338']
['01130', '01130_0034252_cnn_inception100.csv', '0.000429235']
['01589', '01589_0007020_cnn_inception100.csv', '5.80333e-05']
['01626', '01626_0015480_cnn_inception100.csv', '0.000234389']
['02735', '02735_0002457_cnn_inception100.csv', '0.00224537']
['02890', '02890_0003362_cnn_inception100.csv', '0.000396172']
['02585', '02585_0001065_cnn_inception100.csv', '0.012669']
['02753', '02753_0005578_cnn_inception100.csv', '0.00146629']
['02603', '02603_0002374_cnn_inception100.csv', '0.00126576']
['02027', '02027_0004859_cnn_inception100.csv', '0.000300478']
['02495', '02495_0002397_cnn_inception100.csv', '0.00256878']
['02105', '02105_0001383_cnn_inception100.csv', '0.00168642']
['02077', '02077_0002840_cnn_inception100.csv', '0.0018045']
['02258', '02258_0001650_cnn_inception100.csv', '0.0176248']
['02430', '02430_0001242_cnn_inception100.csv', '0.00153116']
['03378', '03378_0025440_cnn_inception100.csv', '0.00118949']
['03251', '03251_0002407_cnn_inception100.csv', '0.00178357']
['03904', '03904_0005532_cnn_inception100.csv', '0.00405143']
['03743', '03743_0013773_cnn_inception100.csv', '0.00218331']
['03567', '03567_0002200_cnn_inception100.csv', '0.00709464']
['03586', '03586_0011871_cnn_inception100.csv', '0.00692514']
['03517', '03517_0001918_cnn_inception100.csv', '0.00176736']
['04385', '04385_0007967_cnn_inception100.csv', '0.00132716']
['04275', '04275_0004827_cnn_inception100.csv', '1.72057e-05']
['04483', '04483_0006553_cnn_inception100.csv', '0.000465244']
['04106', '04106_0007021_cnn_inception100.csv', '1.56279e-05']
['04533', '04533_0005294_cnn_inception100.csv', '0.000116675']
['04811', '04811_0004577_cnn_inception100.csv', '0.0092433']
['04981', '04981_0005751_cnn_inception100.csv', '0.00417786']
['04563', '04563_0002276_cnn_inception100.csv', '0.00136366']
['05187', '05187_0003876_cnn_inception100.csv', '0.0118324']
['05300', '05300_0017258_cnn_inception100.csv', '0.0057634']
['05154', '05154_0000168_cnn_inception100.csv', '0.00206167']
['05686', '05686_0004749_cnn_inception100.csv', '0.0672055']
['05886', '05886_0000272_cnn_inception100.csv', '0.0106727']
['05548', '05548_0004443_cnn_inception100.csv', '0.0449295']
['05823', '05823_0005921_cnn_inception100.csv', '0.00149502']
['05822', '05822_0005870_cnn_inception100.csv', '0.00228501']
['05795', '05795_0000771_cnn_inception100.csv', '0.000302435']
['06033', '06033_0003278_cnn_inception100.csv', '0.000134658']
['06300', '06300_0001403_cnn_inception100.csv', '0.0097904']
['06840', '06840_0014963_cnn_inception100.csv', '0.000862219']
['06906', '06906_0005769_cnn_inception100.csv', '9.39607e-05']
['06603', '06603_0003968_cnn_inception100.csv', '0.01974']
['06914', '06914_0002399_cnn_inception100.csv', '0.00134483']
['06783', '06783_0002480_cnn_inception100.csv', '0.00256427']
['07351', '07351_0000767_cnn_inception100.csv', '0.000707113']
['07313', '07313_0000729_cnn_inception100.csv', '0.00293956']
