['00204', '00204_0003175_cnn_inception100.csv', '0.00249986']
['00406', '00406_0001974_cnn_inception100.csv', '0.000436303']
['00090', '00090_0001959_cnn_inception100.csv', '0.000938911']
['00339', '00339_0003497_cnn_inception100.csv', '0.00221936']
['00102', '00102_0001202_cnn_inception100.csv', '0.000948585']
['00424', '00424_0008398_cnn_inception100.csv', '0.00828078']
['00252', '00252_0002671_cnn_inception100.csv', '8.14602e-07']
['00983', '00983_0004973_cnn_inception100.csv', '0.00112977']
['00962', '00962_0007775_cnn_inception100.csv', '0.00224971']
['00639', '00639_0006205_cnn_inception100.csv', '0.0020461']
['00968', '00968_0004645_cnn_inception100.csv', '0.00559997']
['00612', '00612_0000416_cnn_inception100.csv', '6.62134e-07']
['01226', '01226_0002943_cnn_inception100.csv', '0.00114751']
['01141', '01141_0002168_cnn_inception100.csv', '0.00439049']
['01276', '01276_0011453_cnn_inception100.csv', '0.00304255']
['02552', '02552_0068553_cnn_inception100.csv', '0.00388351']
['02608', '02608_0000925_cnn_inception100.csv', '0.00223726']
['02699', '02699_0005038_cnn_inception100.csv', '0.00103576']
['02775', '02775_0009126_cnn_inception100.csv', '0.00800493']
['02764', '02764_0004983_cnn_inception100.csv', '0.000389523']
['02617', '02617_0004631_cnn_inception100.csv', '0.00308972']
['02779', '02779_0005776_cnn_inception100.csv', '0.000899562']
['02272', '02272_0008745_cnn_inception100.csv', '0.000782464']
['02312', '02312_0006551_cnn_inception100.csv', '0.0307564']
['03485', '03485_0002642_cnn_inception100.csv', '0.000786302']
['03040', '03040_0003361_cnn_inception100.csv', '5.20639e-05']
['03570', '03570_0003438_cnn_inception100.csv', '0.00185985']
['04080', '04080_0000260_cnn_inception100.csv', '0.00233347']
['04657', '04657_0005974_cnn_inception100.csv', '1.97323e-05']
['04503', '04503_0001784_cnn_inception100.csv', '0.00278791']
['04701', '04701_0013322_cnn_inception100.csv', '0.000150529']
['04551', '04551_0003986_cnn_inception100.csv', '0.00292967']
['04672', '04672_0005765_cnn_inception100.csv', '0.00160046']
['04883', '04883_0005959_cnn_inception100.csv', '0.00210535']
['05243', '05243_0005444_cnn_inception100.csv', '0.000750416']
['05296', '05296_0002728_cnn_inception100.csv', '0.00166628']
['05603', '05603_0002857_cnn_inception100.csv', '0.00408017']
['05843', '05843_0005177_cnn_inception100.csv', '0.000912628']
['06044', '06044_0004706_cnn_inception100.csv', '0.00180838']
['06404', '06404_0004030_cnn_inception100.csv', '0.00663452']
['06344', '06344_0004305_cnn_inception100.csv', '0.00223231']
['06251', '06251_0026013_cnn_inception100.csv', '0.000912724']
['06647', '06647_0003170_cnn_inception100.csv', '0.000284789']
['06879', '06879_0003086_cnn_inception100.csv', '0.000135208']
['06711', '06711_0006629_cnn_inception100.csv', '0.000880875']
['06521', '06521_0001526_cnn_inception100.csv', '0.00518328']
['07442', '07442_0002596_cnn_inception100.csv', '0.0035803']
['07278', '07278_0002856_cnn_inception100.csv', '0.00164839']
['07208', '07208_0000366_cnn_inception100.csv', '0.000724523']
