['00117', '00117_0005989_cnn_inception100.csv', '4.57941e-05']
['00290', '00290_0002955_cnn_inception100.csv', '2.60047e-05']
['00978', '00978_0003473_cnn_inception100.csv', '5.14589e-05']
['00900', '00900_0004932_cnn_inception100.csv', '0.00134129']
['00890', '00890_0000985_cnn_inception100.csv', '0.0148058']
['00563', '00563_0016909_cnn_inception100.csv', '0.00028983']
['00647', '00647_0000066_cnn_inception100.csv', '0.0017112']
['01144', '01144_0006510_cnn_inception100.csv', '0.00115739']
['01203', '01203_0004408_cnn_inception100.csv', '0.00128923']
['01368', '01368_0000389_cnn_inception100.csv', '0.00177916']
['01941', '01941_0006801_cnn_inception100.csv', '0.000933473']
['01692', '01692_0005098_cnn_inception100.csv', '0.000726508']
['01708', '01708_0005749_cnn_inception100.csv', '0.00603738']
['01507', '01507_0009954_cnn_inception100.csv', '2.59505e-05']
['02799', '02799_0003782_cnn_inception100.csv', '0.00734631']
['02860', '02860_0005658_cnn_inception100.csv', '0.00371778']
['02912', '02912_0013672_cnn_inception100.csv', '0.0018222']
['02135', '02135_0007931_cnn_inception100.csv', '0.00347824']
['03469', '03469_0001212_cnn_inception100.csv', '0.0177348']
['03414', '03414_0004047_cnn_inception100.csv', '0.00186594']
['03126', '03126_0002615_cnn_inception100.csv', '0.00145376']
['03525', '03525_0008726_cnn_inception100.csv', '0.000193309']
['03747', '03747_0000995_cnn_inception100.csv', '0.00268057']
['03659', '03659_0002096_cnn_inception100.csv', '0.000194393']
['03869', '03869_0000635_cnn_inception100.csv', '0.00276989']
['04039', '04039_0006090_cnn_inception100.csv', '5.32327e-05']
['04181', '04181_0002159_cnn_inception100.csv', '0.0153713']
['04078', '04078_0005348_cnn_inception100.csv', '0.00218168']
['04388', '04388_0001639_cnn_inception100.csv', '0.00397731']
['04844', '04844_0000426_cnn_inception100.csv', '0.0260888']
['04989', '04989_0000401_cnn_inception100.csv', '0.00678705']
['04641', '04641_0001795_cnn_inception100.csv', '0.00317801']
['05261', '05261_0009432_cnn_inception100.csv', '0.00501993']
['05025', '05025_0007340_cnn_inception100.csv', '0.00108678']
['05215', '05215_0009490_cnn_inception100.csv', '0.00081291']
['05894', '05894_0000949_cnn_inception100.csv', '7.81816e-07']
['05881', '05881_0002924_cnn_inception100.csv', '0.000936302']
['05743', '05743_0012135_cnn_inception100.csv', '1.67452e-05']
['05697', '05697_0002543_cnn_inception100.csv', '0.00102195']
['05655', '05655_0006588_cnn_inception100.csv', '0.00112269']
['06304', '06304_0005965_cnn_inception100.csv', '0.00729338']
['06296', '06296_0005662_cnn_inception100.csv', '0.000177251']
['06632', '06632_0004310_cnn_inception100.csv', '0.00374912']
['07055', '07055_0047166_cnn_inception100.csv', '0.00723535']
