['00192', '00192_0005809_cnn_inception100.csv', '0.00738398']
['00737', '00737_0006353_cnn_inception100.csv', '0.0016369']
['00558', '00558_0024572_cnn_inception100.csv', '0.00333131']
['00966', '00966_0004098_cnn_inception100.csv', '0.000869759']
['01008', '01008_0002570_cnn_inception100.csv', '0.000138175']
['01458', '01458_0005549_cnn_inception100.csv', '0.00851167']
['01072', '01072_0010567_cnn_inception100.csv', '0.00558333']
['01848', '01848_0008598_cnn_inception100.csv', '0.000727365']
['02760', '02760_0006886_cnn_inception100.csv', '0.00220229']
['02670', '02670_0008420_cnn_inception100.csv', '0.00226152']
['02548', '02548_0015423_cnn_inception100.csv', '0.00179087']
['02941', '02941_0004548_cnn_inception100.csv', '0.00973084']
['02714', '02714_0001641_cnn_inception100.csv', '0.000293908']
['02291', '02291_0001403_cnn_inception100.csv', '0.0103301']
['03046', '03046_0004816_cnn_inception100.csv', '0.000292148']
['03267', '03267_0000187_cnn_inception100.csv', '0.00640052']
['03697', '03697_0002214_cnn_inception100.csv', '0.0015196']
['03952', '03952_0006409_cnn_inception100.csv', '0.00590724']
['03694', '03694_0008139_cnn_inception100.csv', '0.00327941']
['04492', '04492_0001069_cnn_inception100.csv', '0.00220021']
['04276', '04276_0005919_cnn_inception100.csv', '0.00439314']
['04739', '04739_0002574_cnn_inception100.csv', '4.51988e-05']
['04844', '04844_0000426_cnn_inception100.csv', '0.00197995']
['04800', '04800_0013069_cnn_inception100.csv', '0.0133183']
['04710', '04710_0002828_cnn_inception100.csv', '0.00261514']
['04576', '04576_0001756_cnn_inception100.csv', '0.000442464']
['05468', '05468_0003633_cnn_inception100.csv', '0.326226']
['05820', '05820_0002104_cnn_inception100.csv', '0.000679657']
['06140', '06140_0000379_cnn_inception100.csv', '0.00196087']
['06653', '06653_0008664_cnn_inception100.csv', '0.0149684']
['07149', '07149_0001671_cnn_inception100.csv', '0.00501122']
['07242', '07242_0001161_cnn_inception100.csv', '0.00228804']
['07431', '07431_0025111_cnn_inception100.csv', '0.00326712']
