['00269', '00269_0002099_cnn_inception100.csv', '9.59294e-05']
['00327', '00327_0000018_cnn_inception100.csv', '0.00071197']
['00010', '00010_0004111_cnn_inception100.csv', '1.51403e-05']
['00978', '00978_0003473_cnn_inception100.csv', '0.0011475']
['00965', '00965_0001069_cnn_inception100.csv', '0.00158422']
['00920', '00920_0000410_cnn_inception100.csv', '0.0011103']
['00972', '00972_0008589_cnn_inception100.csv', '0.0006058']
['00981', '00981_0002392_cnn_inception100.csv', '0.00582497']
['01015', '01015_0003481_cnn_inception100.csv', '0.0022331']
['01911', '01911_0004393_cnn_inception100.csv', '0.000289234']
['01756', '01756_0008271_cnn_inception100.csv', '0.0598433']
['02760', '02760_0006886_cnn_inception100.csv', '0.00199071']
['02537', '02537_0008307_cnn_inception100.csv', '0.00434735']
['02624', '02624_0002623_cnn_inception100.csv', '0.0200618']
['02926', '02926_0001851_cnn_inception100.csv', '0.0048625']
['02799', '02799_0003782_cnn_inception100.csv', '0.00104599']
['02829', '02829_0002165_cnn_inception100.csv', '0.0013639']
['02332', '02332_0005000_cnn_inception100.csv', '2.9177e-06']
['02270', '02270_0000602_cnn_inception100.csv', '0.00248571']
['03486', '03486_0001750_cnn_inception100.csv', '1.95413e-05']
['03113', '03113_0001764_cnn_inception100.csv', '0.00154408']
['03096', '03096_0004648_cnn_inception100.csv', '0.00172561']
['03956', '03956_0027412_cnn_inception100.csv', '0.00366767']
['03880', '03880_0000157_cnn_inception100.csv', '0.00315186']
['03550', '03550_0003069_cnn_inception100.csv', '4.78839e-05']
['03748', '03748_0005254_cnn_inception100.csv', '0.000550729']
['04490', '04490_0002896_cnn_inception100.csv', '0.00282229']
['04181', '04181_0002159_cnn_inception100.csv', '0.00165751']
['04323', '04323_0001426_cnn_inception100.csv', '0.000415595']
['04739', '04739_0002574_cnn_inception100.csv', '1.22243e-05']
['04844', '04844_0000426_cnn_inception100.csv', '0.00127935']
['04726', '04726_0002458_cnn_inception100.csv', '0.00480456']
['04597', '04597_0003740_cnn_inception100.csv', '0.00495183']
['05115', '05115_0004082_cnn_inception100.csv', '0.00171022']
['05005', '05005_0001296_cnn_inception100.csv', '0.00263244']
['05510', '05510_0004384_cnn_inception100.csv', '0.00811777']
['05894', '05894_0000949_cnn_inception100.csv', '0.000214953']
['05952', '05952_0004757_cnn_inception100.csv', '0.000765527']
['05781', '05781_0002308_cnn_inception100.csv', '0.000406638']
['05546', '05546_0000589_cnn_inception100.csv', '0.00133569']
['05655', '05655_0006588_cnn_inception100.csv', '0.0010247']
['05808', '05808_0004456_cnn_inception100.csv', '0.000597401']
['06001', '06001_0003092_cnn_inception100.csv', '0.000212089']
['06008', '06008_0005620_cnn_inception100.csv', '0.00604934']
['06382', '06382_0004928_cnn_inception100.csv', '0.00489808']
['06623', '06623_0001648_cnn_inception100.csv', '0.000497524']
['07028', '07028_0000469_cnn_inception100.csv', '0.00292029']
['07469', '07469_0006911_cnn_inception100.csv', '0.00106132']
['07076', '07076_0002429_cnn_inception100.csv', '0.000911029']
