['00120', '00120_0003993_cnn_inception100.csv', '0.00497017']
['00117', '00117_0005989_cnn_inception100.csv', '4.69394e-05']
['00272', '00272_0004488_cnn_inception100.csv', '0.00017406']
['00025', '00025_0012382_cnn_inception100.csv', '2.20073e-06']
['00402', '00402_0003426_cnn_inception100.csv', '5.21404e-06']
['00095', '00095_0016518_cnn_inception100.csv', '0.00676465']
['00155', '00155_0001467_cnn_inception100.csv', '0.00456826']
['00282', '00282_0001833_cnn_inception100.csv', '0.00116565']
['00081', '00081_0001782_cnn_inception100.csv', '0.00205512']
['00668', '00668_0003328_cnn_inception100.csv', '0.0024257']
['00748', '00748_0008096_cnn_inception100.csv', '0.00150367']
['00551', '00551_0004396_cnn_inception100.csv', '0.000662183']
['00820', '00820_0001844_cnn_inception100.csv', '0.000307249']
['00629', '00629_0002725_cnn_inception100.csv', '0.000550777']
['00774', '00774_0000037_cnn_inception100.csv', '0.0006968']
['01406', '01406_0002059_cnn_inception100.csv', '4.64254e-05']
['01022', '01022_0000637_cnn_inception100.csv', '0.00149819']
['01274', '01274_0002671_cnn_inception100.csv', '0.000209003']
['01046', '01046_0000847_cnn_inception100.csv', '0.00331497']
['01478', '01478_0000486_cnn_inception100.csv', '0.00690033']
['01355', '01355_0000501_cnn_inception100.csv', '0.00203229']
['01150', '01150_0023793_cnn_inception100.csv', '2.1632e-05']
['01307', '01307_0000279_cnn_inception100.csv', '0.00238046']
['01344', '01344_0000702_cnn_inception100.csv', '0.00322771']
['01255', '01255_0001494_cnn_inception100.csv', '3.51929e-05']
['01291', '01291_0005763_cnn_inception100.csv', '0.00185706']
['01460', '01460_0000208_cnn_inception100.csv', '0.000773004']
['01247', '01247_0005001_cnn_inception100.csv', '0.00125323']
['01279', '01279_0003316_cnn_inception100.csv', '0.00204065']
['01199', '01199_0005299_cnn_inception100.csv', '0.000659009']
['01517', '01517_0029857_cnn_inception100.csv', '0.000543714']
['01692', '01692_0005098_cnn_inception100.csv', '0.00214639']
['01826', '01826_0002103_cnn_inception100.csv', '0.0029474']
['01876', '01876_0030481_cnn_inception100.csv', '0.0016427']
['02512', '02512_0004681_cnn_inception100.csv', '0.00127202']
['02939', '02939_0008255_cnn_inception100.csv', '0.000873861']
['02936', '02936_0005954_cnn_inception100.csv', '0.001485']
['02551', '02551_0000188_cnn_inception100.csv', '0.000519003']
['02666', '02666_0004739_cnn_inception100.csv', '8.81823e-05']
['02804', '02804_0007397_cnn_inception100.csv', '3.99618e-07']
['02182', '02182_0017034_cnn_inception100.csv', '0.000327513']
['02183', '02183_0006331_cnn_inception100.csv', '0.000272837']
['02275', '02275_0000606_cnn_inception100.csv', '0.00399537']
['02227', '02227_0003954_cnn_inception100.csv', '0.00225622']
