['00269', '00269_0002099_cnn_inception100.csv', '1.90654e-06']
['00445', '00445_0010774_cnn_inception100.csv', '0.00191301']
['00978', '00978_0003473_cnn_inception100.csv', '0.00196181']
['01463', '01463_0028360_cnn_inception100.csv', '0.00141878']
['01408', '01408_0003826_cnn_inception100.csv', '0.00215656']
['01388', '01388_0003549_cnn_inception100.csv', '0.0169882']
['01970', '01970_0001452_cnn_inception100.csv', '0.000396105']
['01911', '01911_0004393_cnn_inception100.csv', '0.00852717']
['01679', '01679_0003290_cnn_inception100.csv', '0.00235491']
['01756', '01756_0008271_cnn_inception100.csv', '0.000394105']
['02553', '02553_0010378_cnn_inception100.csv', '0.0049691']
['02624', '02624_0002623_cnn_inception100.csv', '0.000158873']
['02815', '02815_0007369_cnn_inception100.csv', '0.00449521']
['02926', '02926_0001851_cnn_inception100.csv', '0.00930457']
['02547', '02547_0002593_cnn_inception100.csv', '0.0023543']
['02829', '02829_0002165_cnn_inception100.csv', '0.00300583']
['02224', '02224_0002521_cnn_inception100.csv', '0.00177386']
['02270', '02270_0000602_cnn_inception100.csv', '0.0180196']
['02374', '02374_0005046_cnn_inception100.csv', '0.000543777']
['02371', '02371_0007296_cnn_inception100.csv', '0.000211954']
['03393', '03393_0006290_cnn_inception100.csv', '0.0122135']
['03096', '03096_0004648_cnn_inception100.csv', '0.000323348']
['03756', '03756_0050256_cnn_inception100.csv', '0.0128341']
['04181', '04181_0002159_cnn_inception100.csv', '0.00666152']
['04338', '04338_0005130_cnn_inception100.csv', '0.00581182']
['04893', '04893_0003787_cnn_inception100.csv', '0.00357708']
['04739', '04739_0002574_cnn_inception100.csv', '1.21593e-06']
['04789', '04789_0002172_cnn_inception100.csv', '0.00105594']
['04926', '04926_0003553_cnn_inception100.csv', '0.00244559']
['04597', '04597_0003740_cnn_inception100.csv', '0.00577551']
['05005', '05005_0001296_cnn_inception100.csv', '0.00407338']
['05277', '05277_0000535_cnn_inception100.csv', '0.0028753']
['05510', '05510_0004384_cnn_inception100.csv', '0.00168018']
['05894', '05894_0000949_cnn_inception100.csv', '2.37403e-06']
['05875', '05875_0005586_cnn_inception100.csv', '0.000845075']
['05952', '05952_0004757_cnn_inception100.csv', '0.0988929']
['05808', '05808_0004456_cnn_inception100.csv', '0.000509226']
['06280', '06280_0002215_cnn_inception100.csv', '0.00155925']
['06382', '06382_0004928_cnn_inception100.csv', '0.00345822']
['06878', '06878_0000445_cnn_inception100.csv', '0.0162914']
['06623', '06623_0001648_cnn_inception100.csv', '0.00633693']
['07115', '07115_0003460_cnn_inception100.csv', '7.016e-05']
['07076', '07076_0002429_cnn_inception100.csv', '0.000252759']
['07336', '07336_0003585_cnn_inception100.csv', '0.00334901']
['07174', '07174_0004514_cnn_inception100.csv', '0.000891191']
['07006', '07006_0002486_cnn_inception100.csv', '0.00109814']
