['00491', '00491_0004314_cnn_inception100.csv', '4.13758e-06']
['00195', '00195_0009736_cnn_inception100.csv', '0.00198048']
['00391', '00391_0060740_cnn_inception100.csv', '0.0114106']
['00228', '00228_0003006_cnn_inception100.csv', '0.00289855']
['00489', '00489_0005381_cnn_inception100.csv', '0.000953862']
['00868', '00868_0000698_cnn_inception100.csv', '0.000620473']
['00954', '00954_0001471_cnn_inception100.csv', '0.000881223']
['00709', '00709_0007916_cnn_inception100.csv', '0.00314561']
['00937', '00937_0003918_cnn_inception100.csv', '0.000815871']
['00950', '00950_0005836_cnn_inception100.csv', '0.00150387']
['01313', '01313_0002517_cnn_inception100.csv', '0.00265079']
['01118', '01118_0008296_cnn_inception100.csv', '0.00164427']
['01047', '01047_0001455_cnn_inception100.csv', '0.000173583']
['01424', '01424_0000935_cnn_inception100.csv', '5.13958e-06']
['01229', '01229_0003607_cnn_inception100.csv', '0.00108885']
['01247', '01247_0005001_cnn_inception100.csv', '0.00124634']
['01333', '01333_0000839_cnn_inception100.csv', '0.00428426']
['01332', '01332_0004942_cnn_inception100.csv', '0.00981468']
['01527', '01527_0000208_cnn_inception100.csv', '0.00983042']
['01634', '01634_0006395_cnn_inception100.csv', '0.00142281']
['01875', '01875_0000508_cnn_inception100.csv', '0.00191929']
['01700', '01700_0002862_cnn_inception100.csv', '0.00815286']
['01992', '01992_0004358_cnn_inception100.csv', '0.0013505']
['02759', '02759_0009295_cnn_inception100.csv', '8.5882e-05']
['02989', '02989_0005603_cnn_inception100.csv', '0.00533116']
['02786', '02786_0001102_cnn_inception100.csv', '0.00119477']
['02571', '02571_0016923_cnn_inception100.csv', '0.00362874']
['02124', '02124_0002042_cnn_inception100.csv', '0.00111321']
['02355', '02355_0006349_cnn_inception100.csv', '0.00140328']
['02025', '02025_0004788_cnn_inception100.csv', '0.00434267']
['02036', '02036_0005864_cnn_inception100.csv', '0.00108596']
['02348', '02348_0001111_cnn_inception100.csv', '0.000319302']
['03074', '03074_0006489_cnn_inception100.csv', '0.00093303']
['03089', '03089_0000696_cnn_inception100.csv', '0.00243214']
['03017', '03017_0000439_cnn_inception100.csv', '0.00126092']
['03615', '03615_0000007_cnn_inception100.csv', '0.0015591']
['03759', '03759_0004442_cnn_inception100.csv', '0.00107394']
['03727', '03727_0010586_cnn_inception100.csv', '7.01365e-05']
['03896', '03896_0003192_cnn_inception100.csv', '0.00362858']
['03696', '03696_0004675_cnn_inception100.csv', '0.0126933']
['03680', '03680_0044842_cnn_inception100.csv', '0.000863231']
['03763', '03763_0002719_cnn_inception100.csv', '0.00088841']
['03586', '03586_0011871_cnn_inception100.csv', '0.0247845']
['03915', '03915_0000758_cnn_inception100.csv', '0.00205343']
['04347', '04347_0014026_cnn_inception100.csv', '0.0154085']
['04158', '04158_0004022_cnn_inception100.csv', '0.0141164']
['04330', '04330_0005123_cnn_inception100.csv', '0.00451372']
['04319', '04319_0002187_cnn_inception100.csv', '0.00250786']
['04473', '04473_0009292_cnn_inception100.csv', '0.00212654']
['04749', '04749_0012883_cnn_inception100.csv', '0.000352809']
['04528', '04528_0003685_cnn_inception100.csv', '0.00181127']
['04901', '04901_0007440_cnn_inception100.csv', '0.00835082']
['04888', '04888_0020492_cnn_inception100.csv', '0.00259611']
['05194', '05194_0003896_cnn_inception100.csv', '0.00207421']
['05114', '05114_0001068_cnn_inception100.csv', '0.00169238']
['05003', '05003_0005564_cnn_inception100.csv', '0.00160403']
['05486', '05486_0003099_cnn_inception100.csv', '0.00578798']
['05488', '05488_0007701_cnn_inception100.csv', '0.000419961']
['05979', '05979_0006538_cnn_inception100.csv', '0.00128468']
['05949', '05949_0004336_cnn_inception100.csv', '0.00445932']
['05616', '05616_0012701_cnn_inception100.csv', '0.00182464']
['05997', '05997_0001117_cnn_inception100.csv', '0.00242007']
['05840', '05840_0009058_cnn_inception100.csv', '0.00279125']
['05565', '05565_0004613_cnn_inception100.csv', '0.000614797']
['06500', '06500_0001854_cnn_inception100.csv', '0.000221675']
['06429', '06429_0005371_cnn_inception100.csv', '0.0204415']
['06263', '06263_0002162_cnn_inception100.csv', '9.32557e-05']
['06457', '06457_0003452_cnn_inception100.csv', '0.00968304']
['06014', '06014_0003299_cnn_inception100.csv', '0.00200477']
['06036', '06036_0004412_cnn_inception100.csv', '0.00103771']
['06935', '06935_0001096_cnn_inception100.csv', '0.00100501']
['06549', '06549_0001010_cnn_inception100.csv', '0.0016761']
['06912', '06912_0002797_cnn_inception100.csv', '0.00245205']
['07285', '07285_0006977_cnn_inception100.csv', '0.00391027']
['07003', '07003_0004179_cnn_inception100.csv', '0.00744192']
