['00259', '00259_0003341_cnn_inception100.csv', '3.96768e-05']
['00097', '00097_0047812_cnn_inception100.csv', '0.0018032']
['00129', '00129_0003263_cnn_inception100.csv', '0.0108475']
['00308', '00308_0002583_cnn_inception100.csv', '0.00541479']
['00083', '00083_0004549_cnn_inception100.csv', '0.00160347']
['00425', '00425_0021750_cnn_inception100.csv', '3.46362e-05']
['00243', '00243_0004022_cnn_inception100.csv', '0.000497478']
['00484', '00484_0000210_cnn_inception100.csv', '0.000881264']
['00068', '00068_0000489_cnn_inception100.csv', '4.1431e-05']
['00296', '00296_0005130_cnn_inception100.csv', '0.00351912']
['00403', '00403_0001711_cnn_inception100.csv', '0.00388321']
['00264', '00264_0002125_cnn_inception100.csv', '0.00654965']
['00033', '00033_0002671_cnn_inception100.csv', '0.00305297']
['00343', '00343_0006041_cnn_inception100.csv', '0.000119802']
['00381', '00381_0000903_cnn_inception100.csv', '0.000122035']
['00321', '00321_0006614_cnn_inception100.csv', '0.00997678']
['00106', '00106_0003408_cnn_inception100.csv', '0.0124743']
['00486', '00486_0003525_cnn_inception100.csv', '0.00228959']
['00029', '00029_0001879_cnn_inception100.csv', '0.00252487']
['00248', '00248_0004442_cnn_inception100.csv', '0.00194789']
['00019', '00019_0003553_cnn_inception100.csv', '0.00189801']
['00285', '00285_0003365_cnn_inception100.csv', '0.00411551']
['00247', '00247_0001167_cnn_inception100.csv', '0.0105511']
['00832', '00832_0005414_cnn_inception100.csv', '0.000430994']
['00851', '00851_0000300_cnn_inception100.csv', '0.228483']
['00912', '00912_0008768_cnn_inception100.csv', '0.000448854']
['00587', '00587_0000088_cnn_inception100.csv', '0.0113169']
['00518', '00518_0002627_cnn_inception100.csv', '0.00383483']
['00601', '00601_0002747_cnn_inception100.csv', '0.00135186']
['00890', '00890_0000985_cnn_inception100.csv', '0.00155881']
['00806', '00806_0006174_cnn_inception100.csv', '4.52312e-05']
['00927', '00927_0005503_cnn_inception100.csv', '0.000184731']
['00929', '00929_0004239_cnn_inception100.csv', '0.0172746']
['00718', '00718_0014249_cnn_inception100.csv', '0.00167197']
['00732', '00732_0002445_cnn_inception100.csv', '0.000864842']
['00883', '00883_0000198_cnn_inception100.csv', '0.00117587']
['01144', '01144_0006510_cnn_inception100.csv', '0.00574723']
['01346', '01346_0003621_cnn_inception100.csv', '0.0107238']
['01267', '01267_0001171_cnn_inception100.csv', '0.00818166']
['01052', '01052_0018760_cnn_inception100.csv', '0.000576198']
['01490', '01490_0001399_cnn_inception100.csv', '0.00170693']
['01266', '01266_0003323_cnn_inception100.csv', '0.000424259']
['01219', '01219_0000538_cnn_inception100.csv', '0.00301934']
['01483', '01483_0012976_cnn_inception100.csv', '0.00774217']
['01476', '01476_0009753_cnn_inception100.csv', '0.000973069']
['01023', '01023_0003587_cnn_inception100.csv', '0.00166405']
['01337', '01337_0005012_cnn_inception100.csv', '0.0012344']
['01353', '01353_0002369_cnn_inception100.csv', '0.00156834']
['01148', '01148_0016984_cnn_inception100.csv', '0.000312383']
['01051', '01051_0002043_cnn_inception100.csv', '0.000622242']
['01456', '01456_0012442_cnn_inception100.csv', '0.00324248']
['01026', '01026_0002776_cnn_inception100.csv', '0.00209961']
['01214', '01214_0004844_cnn_inception100.csv', '0.00346216']
['01473', '01473_0006817_cnn_inception100.csv', '0.00302179']
['01043', '01043_0004989_cnn_inception100.csv', '0.000513708']
['01271', '01271_0002648_cnn_inception100.csv', '0.00113261']
['01410', '01410_0007027_cnn_inception100.csv', '4.19282e-05']
['01136', '01136_0006552_cnn_inception100.csv', '0.000498547']
['01914', '01914_0005629_cnn_inception100.csv', '0.00646758']
['01776', '01776_0005591_cnn_inception100.csv', '0.000338209']
['01519', '01519_0005850_cnn_inception100.csv', '0.0322723']
['01803', '01803_0002339_cnn_inception100.csv', '0.00296559']
['01605', '01605_0003017_cnn_inception100.csv', '0.000122549']
['01850', '01850_0009048_cnn_inception100.csv', '0.000105722']
['01819', '01819_0000778_cnn_inception100.csv', '0.00188341']
['01810', '01810_0002665_cnn_inception100.csv', '0.0168557']
['01617', '01617_0010354_cnn_inception100.csv', '0.0021631']
['01688', '01688_0015415_cnn_inception100.csv', '0.0456926']
['01963', '01963_0003967_cnn_inception100.csv', '0.00868892']
['01989', '01989_0000520_cnn_inception100.csv', '8.76001e-06']
['01654', '01654_0004359_cnn_inception100.csv', '0.00107825']
['01630', '01630_0006412_cnn_inception100.csv', '0.00197771']
['01670', '01670_0005088_cnn_inception100.csv', '0.108194']
['01848', '01848_0008598_cnn_inception100.csv', '0.00265017']
['01622', '01622_0005926_cnn_inception100.csv', '0.00189398']
['01565', '01565_0005253_cnn_inception100.csv', '0.247357']
['01562', '01562_0001489_cnn_inception100.csv', '0.0192687']
['01563', '01563_0002739_cnn_inception100.csv', '0.00205534']
['01599', '01599_0000652_cnn_inception100.csv', '1.79088e-05']
['02598', '02598_0004488_cnn_inception100.csv', '0.000993366']
['02591', '02591_0014340_cnn_inception100.csv', '0.00179988']
['02994', '02994_0004778_cnn_inception100.csv', '0.00281385']
['02678', '02678_0004320_cnn_inception100.csv', '0.000266572']
['02685', '02685_0016291_cnn_inception100.csv', '0.00904386']
['02877', '02877_0009531_cnn_inception100.csv', '0.00288114']
['02837', '02837_0005405_cnn_inception100.csv', '0.00233194']
['02838', '02838_0001222_cnn_inception100.csv', '0.000119854']
['02524', '02524_0000915_cnn_inception100.csv', '0.000513069']
['02754', '02754_0005488_cnn_inception100.csv', '0.0106827']
['02505', '02505_0000835_cnn_inception100.csv', '0.00153133']
['02763', '02763_0004040_cnn_inception100.csv', '0.00466833']
['02616', '02616_0000537_cnn_inception100.csv', '0.0519088']
['02642', '02642_0000901_cnn_inception100.csv', '0.000189063']
['02672', '02672_0009561_cnn_inception100.csv', '0.173077']
['02660', '02660_0003898_cnn_inception100.csv', '0.000526179']
['02589', '02589_0000804_cnn_inception100.csv', '0.00681822']
['02724', '02724_0004199_cnn_inception100.csv', '0.0154949']
['02518', '02518_0002280_cnn_inception100.csv', '1.79904e-05']
['02940', '02940_0010705_cnn_inception100.csv', '0.00309101']
['02785', '02785_0010338_cnn_inception100.csv', '0.00185732']
['02915', '02915_0001281_cnn_inception100.csv', '0.00123981']
['02510', '02510_0020560_cnn_inception100.csv', '0.00115343']
['02199', '02199_0004748_cnn_inception100.csv', '0.010025']
['02393', '02393_0001921_cnn_inception100.csv', '0.000279819']
['02356', '02356_0009074_cnn_inception100.csv', '0.0338597']
['02100', '02100_0005162_cnn_inception100.csv', '0.000224325']
['02249', '02249_0003188_cnn_inception100.csv', '0.00328609']
['02488', '02488_0003130_cnn_inception100.csv', '0.00307007']
['02073', '02073_0000264_cnn_inception100.csv', '0.00137044']
['02248', '02248_0006234_cnn_inception100.csv', '0.00273491']
['02466', '02466_0004975_cnn_inception100.csv', '0.000144333']
['02207', '02207_0003658_cnn_inception100.csv', '0.0116764']
['02236', '02236_0003392_cnn_inception100.csv', '0.00352656']
['02306', '02306_0004846_cnn_inception100.csv', '0.0078551']
['02365', '02365_0002805_cnn_inception100.csv', '0.000289743']
['02168', '02168_0008445_cnn_inception100.csv', '0.000968917']
['02040', '02040_0013629_cnn_inception100.csv', '1.40223e-05']
['02049', '02049_0009269_cnn_inception100.csv', '0.000682667']
['02242', '02242_0003330_cnn_inception100.csv', '0.00228507']
['02083', '02083_0007020_cnn_inception100.csv', '0.0012475']
['02440', '02440_0001109_cnn_inception100.csv', '6.97588e-05']
['02233', '02233_0000341_cnn_inception100.csv', '0.000739374']
['02090', '02090_0001614_cnn_inception100.csv', '0.00034746']
['02464', '02464_0003001_cnn_inception100.csv', '0.00897142']
['02322', '02322_0008291_cnn_inception100.csv', '0.0122953']
['02119', '02119_0005253_cnn_inception100.csv', '0.00105856']
['02376', '02376_0003294_cnn_inception100.csv', '0.00069432']
['03472', '03472_0002000_cnn_inception100.csv', '0.00238638']
['03042', '03042_0005479_cnn_inception100.csv', '0.00106861']
['03088', '03088_0007354_cnn_inception100.csv', '0.00101505']
['03416', '03416_0002014_cnn_inception100.csv', '0.00163639']
['03332', '03332_0000844_cnn_inception100.csv', '0.000600353']
['03162', '03162_0013419_cnn_inception100.csv', '0.00632798']
['03366', '03366_0002834_cnn_inception100.csv', '0.000507861']
['03333', '03333_0001392_cnn_inception100.csv', '0.00953165']
['03139', '03139_0002993_cnn_inception100.csv', '0.00427573']
['03199', '03199_0001842_cnn_inception100.csv', '0.000769075']
['03190', '03190_0008228_cnn_inception100.csv', '0.00119924']
['03124', '03124_0004108_cnn_inception100.csv', '0.0967866']
['03320', '03320_0013023_cnn_inception100.csv', '0.00152297']
['03343', '03343_0002057_cnn_inception100.csv', '0.063264']
['03185', '03185_0005801_cnn_inception100.csv', '0.003246']
['03375', '03375_0000281_cnn_inception100.csv', '0.00920509']
['03068', '03068_0001121_cnn_inception100.csv', '4.58206e-05']
['03495', '03495_0004178_cnn_inception100.csv', '0.00726896']
['03034', '03034_0000914_cnn_inception100.csv', '0.000126446']
['03289', '03289_0004209_cnn_inception100.csv', '0.0021892']
['03048', '03048_0003381_cnn_inception100.csv', '0.00187394']
['03272', '03272_0000723_cnn_inception100.csv', '0.00707474']
['03448', '03448_0000727_cnn_inception100.csv', '0.00358533']
['03483', '03483_0002287_cnn_inception100.csv', '0.00152903']
['03161', '03161_0004745_cnn_inception100.csv', '0.00162562']
['03129', '03129_0003629_cnn_inception100.csv', '0.000410618']
['03377', '03377_0002918_cnn_inception100.csv', '0.000985359']
['03180', '03180_0004628_cnn_inception100.csv', '0.000103215']
['03401', '03401_0003547_cnn_inception100.csv', '0.000219355']
['03234', '03234_0002046_cnn_inception100.csv', '0.001847']
['03260', '03260_0004945_cnn_inception100.csv', '0.000850904']
['03823', '03823_0000886_cnn_inception100.csv', '0.00577392']
['03676', '03676_0040508_cnn_inception100.csv', '0.000798888']
['03876', '03876_0002915_cnn_inception100.csv', '0.000386329']
['03903', '03903_0001411_cnn_inception100.csv', '0.00136907']
['03552', '03552_0008264_cnn_inception100.csv', '0.00290863']
['03744', '03744_0000262_cnn_inception100.csv', '0.00500651']
['03981', '03981_0010563_cnn_inception100.csv', '0.00125017']
['03787', '03787_0006049_cnn_inception100.csv', '0.00375359']
['03663', '03663_0003268_cnn_inception100.csv', '0.00171118']
['03698', '03698_0004683_cnn_inception100.csv', '0.0223305']
['03810', '03810_0000564_cnn_inception100.csv', '0.000219291']
['03708', '03708_0002321_cnn_inception100.csv', '0.000822924']
['03560', '03560_0001415_cnn_inception100.csv', '0.000318333']
['03588', '03588_0001823_cnn_inception100.csv', '0.00213008']
['03740', '03740_0000337_cnn_inception100.csv', '0.00396765']
['03519', '03519_0001961_cnn_inception100.csv', '0.00125712']
['03713', '03713_0001557_cnn_inception100.csv', '6.64544e-05']
['03779', '03779_0009283_cnn_inception100.csv', '0.00253369']
['03949', '03949_0001148_cnn_inception100.csv', '0.000932558']
['03520', '03520_0001817_cnn_inception100.csv', '0.00122476']
['03866', '03866_0009970_cnn_inception100.csv', '0.00108598']
['04007', '04007_0001140_cnn_inception100.csv', '0.0001295']
['04261', '04261_0007313_cnn_inception100.csv', '0.00174687']
['04096', '04096_0005689_cnn_inception100.csv', '0.00600443']
['04378', '04378_0016201_cnn_inception100.csv', '0.000658627']
['04145', '04145_0000975_cnn_inception100.csv', '0.002025']
['04161', '04161_0002392_cnn_inception100.csv', '0.000581882']
['04272', '04272_0008098_cnn_inception100.csv', '0.00117909']
['04446', '04446_0006934_cnn_inception100.csv', '0.00601349']
['04483', '04483_0006553_cnn_inception100.csv', '0.000402982']
['04077', '04077_0012193_cnn_inception100.csv', '0.000468844']
['04280', '04280_0003975_cnn_inception100.csv', '0.00148386']
['04015', '04015_0002135_cnn_inception100.csv', '0.00410256']
['04476', '04476_0006341_cnn_inception100.csv', '0.000756165']
['04216', '04216_0001624_cnn_inception100.csv', '0.00627085']
['04211', '04211_0001223_cnn_inception100.csv', '0.00450009']
['04060', '04060_0005690_cnn_inception100.csv', '0.00198737']
['04450', '04450_0007500_cnn_inception100.csv', '1.88027e-05']
['04316', '04316_0005752_cnn_inception100.csv', '0.00196183']
['04021', '04021_0000276_cnn_inception100.csv', '0.00138198']
['04017', '04017_0000011_cnn_inception100.csv', '0.00413042']
['04016', '04016_0004839_cnn_inception100.csv', '0.0127713']
['04087', '04087_0001044_cnn_inception100.csv', '0.0113345']
['04073', '04073_0002489_cnn_inception100.csv', '0.0216925']
['04074', '04074_0005780_cnn_inception100.csv', '0.000737691']
['04542', '04542_0004747_cnn_inception100.csv', '0.000422192']
['04518', '04518_0026851_cnn_inception100.csv', '0.000175364']
['04979', '04979_0003619_cnn_inception100.csv', '0.00144458']
['04946', '04946_0003320_cnn_inception100.csv', '0.00320821']
['04955', '04955_0002483_cnn_inception100.csv', '0.000331799']
['04964', '04964_0002602_cnn_inception100.csv', '0.00350771']
['04791', '04791_0002196_cnn_inception100.csv', '0.00188411']
['04708', '04708_0005746_cnn_inception100.csv', '0.00134419']
['04560', '04560_0003755_cnn_inception100.csv', '0.00139634']
['04752', '04752_0000877_cnn_inception100.csv', '0.000338165']
['04567', '04567_0003617_cnn_inception100.csv', '0.00908763']
['04627', '04627_0002355_cnn_inception100.csv', '0.00166057']
['04680', '04680_0002230_cnn_inception100.csv', '0.00216104']
['04820', '04820_0004878_cnn_inception100.csv', '2.46455e-05']
['04654', '04654_0001727_cnn_inception100.csv', '0.0072456']
['04663', '04663_0002488_cnn_inception100.csv', '0.000711974']
['04773', '04773_0010172_cnn_inception100.csv', '7.75291e-06']
['04774', '04774_0002744_cnn_inception100.csv', '0.00586629']
['04721', '04721_0001427_cnn_inception100.csv', '0.000593989']
['04974', '04974_0012127_cnn_inception100.csv', '0.00229364']
['04585', '04585_0006777_cnn_inception100.csv', '0.00155168']
['04951', '04951_0004862_cnn_inception100.csv', '3.15615e-06']
['04992', '04992_0005154_cnn_inception100.csv', '0.00107308']
['04679', '04679_0008287_cnn_inception100.csv', '0.0026204']
['05142', '05142_0008810_cnn_inception100.csv', '0.00243706']
['05126', '05126_0001610_cnn_inception100.csv', '0.000238004']
['05053', '05053_0006894_cnn_inception100.csv', '0.00122816']
['05437', '05437_0004872_cnn_inception100.csv', '0.000756804']
['05065', '05065_0001153_cnn_inception100.csv', '0.00142166']
['05250', '05250_0006338_cnn_inception100.csv', '0.00335726']
['05431', '05431_0005674_cnn_inception100.csv', '0.00180949']
['05425', '05425_0001359_cnn_inception100.csv', '0.00109945']
['05216', '05216_0002509_cnn_inception100.csv', '0.00072806']
['05424', '05424_0001166_cnn_inception100.csv', '0.00231076']
['05483', '05483_0003305_cnn_inception100.csv', '0.000171851']
['05362', '05362_0003143_cnn_inception100.csv', '0.0157477']
['05364', '05364_0003129_cnn_inception100.csv', '4.08977e-05']
['05160', '05160_0001161_cnn_inception100.csv', '0.00186179']
['05330', '05330_0004055_cnn_inception100.csv', '0.000145553']
['05146', '05146_0002329_cnn_inception100.csv', '0.000926781']
['05372', '05372_0005641_cnn_inception100.csv', '0.000458567']
['05321', '05321_0004179_cnn_inception100.csv', '0.00128203']
['05262', '05262_0004688_cnn_inception100.csv', '0.00204503']
['05050', '05050_0000072_cnn_inception100.csv', '0.0016014']
['05061', '05061_0004378_cnn_inception100.csv', '0.00143943']
['05094', '05094_0002528_cnn_inception100.csv', '0.00143003']
['05056', '05056_0002034_cnn_inception100.csv', '0.00150709']
['05237', '05237_0000798_cnn_inception100.csv', '0.000286725']
['05223', '05223_0003707_cnn_inception100.csv', '0.00030092']
['05241', '05241_0000016_cnn_inception100.csv', '0.000523524']
['05277', '05277_0000535_cnn_inception100.csv', '0.00224077']
['05019', '05019_0000356_cnn_inception100.csv', '0.00355308']
['05420', '05420_0003488_cnn_inception100.csv', '0.00211573']
['05302', '05302_0001481_cnn_inception100.csv', '0.000150509']
['05164', '05164_0000837_cnn_inception100.csv', '0.00132748']
['05970', '05970_0001935_cnn_inception100.csv', '0.0374758']
['05695', '05695_0003946_cnn_inception100.csv', '0.000447705']
['05643', '05643_0001408_cnn_inception100.csv', '0.00598033']
['05753', '05753_0005735_cnn_inception100.csv', '0.0002484']
['05775', '05775_0004942_cnn_inception100.csv', '0.0126436']
['05986', '05986_0003480_cnn_inception100.csv', '6.06835e-05']
['05800', '05800_0001414_cnn_inception100.csv', '0.00394663']
['05638', '05638_0003140_cnn_inception100.csv', '0.000187984']
['05705', '05705_0005237_cnn_inception100.csv', '0.00182093']
['05553', '05553_0005819_cnn_inception100.csv', '0.00321939']
['05933', '05933_0010126_cnn_inception100.csv', '0.00187043']
['05750', '05750_0002767_cnn_inception100.csv', '0.000618699']
['05958', '05958_0004306_cnn_inception100.csv', '0.00023521']
['06163', '06163_0005985_cnn_inception100.csv', '0.000499988']
['06474', '06474_0001785_cnn_inception100.csv', '0.00180161']
['06388', '06388_0001095_cnn_inception100.csv', '0.00192532']
['06372', '06372_0007434_cnn_inception100.csv', '0.0496877']
['06390', '06390_0003138_cnn_inception100.csv', '0.0013087']
['06134', '06134_0001157_cnn_inception100.csv', '0.00249783']
['06415', '06415_0006011_cnn_inception100.csv', '0.00503636']
['06243', '06243_0005573_cnn_inception100.csv', '0.00144605']
['06463', '06463_0002422_cnn_inception100.csv', '0.00222069']
['06062', '06062_0002375_cnn_inception100.csv', '0.0604821']
['06233', '06233_0000734_cnn_inception100.csv', '0.00489616']
['06202', '06202_0001620_cnn_inception100.csv', '0.000730167']
['06097', '06097_0008119_cnn_inception100.csv', '0.00211611']
['06118', '06118_0005237_cnn_inception100.csv', '0.00122334']
['06110', '06110_0001199_cnn_inception100.csv', '0.00493106']
['06313', '06313_0005054_cnn_inception100.csv', '0.000287259']
['06957', '06957_0004321_cnn_inception100.csv', '0.000667465']
['06507', '06507_0000246_cnn_inception100.csv', '0.00161904']
['06865', '06865_0003218_cnn_inception100.csv', '0.00141095']
['06839', '06839_0002343_cnn_inception100.csv', '0.00180005']
['06806', '06806_0008881_cnn_inception100.csv', '0.00466266']
['06980', '06980_0003639_cnn_inception100.csv', '0.00249504']
['06916', '06916_0000580_cnn_inception100.csv', '7.45818e-05']
['06711', '06711_0006629_cnn_inception100.csv', '0.000887191']
['06998', '06998_0000713_cnn_inception100.csv', '9.45892e-05']
['06938', '06938_0000195_cnn_inception100.csv', '0.0033906']
['06952', '06952_0001594_cnn_inception100.csv', '0.00100216']
['06997', '06997_0006592_cnn_inception100.csv', '0.00560188']
['06753', '06753_0003097_cnn_inception100.csv', '0.00293016']
['06832', '06832_0005430_cnn_inception100.csv', '0.0194046']
['06850', '06850_0004142_cnn_inception100.csv', '0.0059972']
['06586', '06586_0010399_cnn_inception100.csv', '0.00465736']
['06519', '06519_0001124_cnn_inception100.csv', '0.00295255']
['06574', '06574_0001692_cnn_inception100.csv', '0.000740543']
['06770', '06770_0010242_cnn_inception100.csv', '0.00121383']
['06520', '06520_0001477_cnn_inception100.csv', '0.0048416']
['07019', '07019_0008367_cnn_inception100.csv', '0.00382452']
['07021', '07021_0005870_cnn_inception100.csv', '0.0017658']
['07240', '07240_0003112_cnn_inception100.csv', '0.0343361']
['07130', '07130_0001144_cnn_inception100.csv', '0.00120611']
['07114', '07114_0000050_cnn_inception100.csv', '0.1699']
['07373', '07373_0003489_cnn_inception100.csv', '0.000260711']
['07123', '07123_0000463_cnn_inception100.csv', '0.00204038']
['07320', '07320_0003525_cnn_inception100.csv', '0.000462433']
['07093', '07093_0000181_cnn_inception100.csv', '0.00571409']
['07094', '07094_0000886_cnn_inception100.csv', '0.00160292']
['07263', '07263_0005798_cnn_inception100.csv', '0.00467687']
['07415', '07415_0009199_cnn_inception100.csv', '0.000455378']
['07014', '07014_0003731_cnn_inception100.csv', '0.00392705']
['07084', '07084_0002020_cnn_inception100.csv', '0.00136472']
['07280', '07280_0015260_cnn_inception100.csv', '0.00363153']
['07211', '07211_0008621_cnn_inception100.csv', '2.39384e-06']
['07168', '07168_0004152_cnn_inception100.csv', '0.00698256']
['07362', '07362_0005488_cnn_inception100.csv', '4.01707e-05']
['07340', '07340_0006766_cnn_inception100.csv', '0.00108467']
['07371', '07371_0000812_cnn_inception100.csv', '0.00176567']
['07180', '07180_0002750_cnn_inception100.csv', '0.0019029']
['07258', '07258_0001927_cnn_inception100.csv', '0.00423794']
