['00259', '00259_0003341_cnn_inception100.csv', '4.64921e-05']
['00498', '00498_0008613_cnn_inception100.csv', '0.00388364']
['00063', '00063_0008375_cnn_inception100.csv', '0.00522673']
['00251', '00251_0001267_cnn_inception100.csv', '0.0233414']
['00055', '00055_0005054_cnn_inception100.csv', '0.00191177']
['00409', '00409_0003209_cnn_inception100.csv', '0.0200276']
['00377', '00377_0003723_cnn_inception100.csv', '0.000208943']
['00128', '00128_0024589_cnn_inception100.csv', '0.0128917']
['00110', '00110_0004808_cnn_inception100.csv', '0.00301537']
['00382', '00382_0000003_cnn_inception100.csv', '0.000506572']
['00353', '00353_0003863_cnn_inception100.csv', '0.00396702']
['00354', '00354_0017461_cnn_inception100.csv', '0.00652829']
['00362', '00362_0004606_cnn_inception100.csv', '0.0097863']
['00301', '00301_0002224_cnn_inception100.csv', '0.00427316']
['00083', '00083_0004549_cnn_inception100.csv', '0.0102851']
['00425', '00425_0021750_cnn_inception100.csv', '0.00207752']
['00422', '00422_0014676_cnn_inception100.csv', '0.00106838']
['00280', '00280_0003839_cnn_inception100.csv', '7.93285e-06']
['00023', '00023_0002211_cnn_inception100.csv', '0.00462206']
['00243', '00243_0004022_cnn_inception100.csv', '3.68816e-05']
['00014', '00014_0006149_cnn_inception100.csv', '0.000292193']
['00068', '00068_0000489_cnn_inception100.csv', '1.95761e-05']
['00434', '00434_0005946_cnn_inception100.csv', '0.000379829']
['00004', '00004_0002990_cnn_inception100.csv', '0.0117917']
['00165', '00165_0007731_cnn_inception100.csv', '0.0247151']
['00154', '00154_0002016_cnn_inception100.csv', '0.0156492']
['00305', '00305_0000360_cnn_inception100.csv', '0.00974612']
['00358', '00358_0010971_cnn_inception100.csv', '0.00520693']
['00018', '00018_0003330_cnn_inception100.csv', '0.00739642']
['00212', '00212_0005238_cnn_inception100.csv', '0.0334417']
['00020', '00020_0000440_cnn_inception100.csv', '0.00761475']
['00279', '00279_0001198_cnn_inception100.csv', '0.00328741']
['00080', '00080_0003591_cnn_inception100.csv', '4.55419e-05']
['00421', '00421_0003478_cnn_inception100.csv', '0.0155933']
['00214', '00214_0004482_cnn_inception100.csv', '0.307321']
['00225', '00225_0005139_cnn_inception100.csv', '0.000354708']
['00247', '00247_0001167_cnn_inception100.csv', '0.00370245']
['00832', '00832_0005414_cnn_inception100.csv', '0.029667']
['00782', '00782_0005502_cnn_inception100.csv', '0.00225232']
['00924', '00924_0000281_cnn_inception100.csv', '0.00527571']
['00970', '00970_0004613_cnn_inception100.csv', '0.105603']
['00984', '00984_0003070_cnn_inception100.csv', '0.0205079']
['00977', '00977_0004814_cnn_inception100.csv', '0.00331762']
['00922', '00922_0001608_cnn_inception100.csv', '0.00428551']
['00783', '00783_0002244_cnn_inception100.csv', '0.00225095']
['00715', '00715_0002416_cnn_inception100.csv', '0.0797742']
['00518', '00518_0002627_cnn_inception100.csv', '0.00263638']
['00962', '00962_0007775_cnn_inception100.csv', '0.0104134']
['00567', '00567_0003346_cnn_inception100.csv', '0.020888']
['00594', '00594_0004169_cnn_inception100.csv', '0.000125761']
['00799', '00799_0006974_cnn_inception100.csv', '0.00189179']
['00763', '00763_0001256_cnn_inception100.csv', '0.00817721']
['00700', '00700_0000982_cnn_inception100.csv', '0.00075066']
['00952', '00952_0002066_cnn_inception100.csv', '0.0110137']
['00503', '00503_0002695_cnn_inception100.csv', '0.0377345']
['00791', '00791_0006083_cnn_inception100.csv', '0.00254489']
['00939', '00939_0010833_cnn_inception100.csv', '0.0754296']
['00798', '00798_0002576_cnn_inception100.csv', '0.0257856']
['00880', '00880_0004505_cnn_inception100.csv', '0.00694093']
['00821', '00821_0003016_cnn_inception100.csv', '0.0023553']
['00898', '00898_0000739_cnn_inception100.csv', '0.0302699']
['00836', '00836_0000607_cnn_inception100.csv', '0.0128817']
['00945', '00945_0000894_cnn_inception100.csv', '0.000234481']
['00974', '00974_0001092_cnn_inception100.csv', '0.0014329']
['00927', '00927_0005503_cnn_inception100.csv', '0.0869271']
['00576', '00576_0002175_cnn_inception100.csv', '0.000348413']
['00744', '00744_0001965_cnn_inception100.csv', '0.00145078']
['00928', '00928_0008211_cnn_inception100.csv', '0.000837312']
['00570', '00570_0003625_cnn_inception100.csv', '0.00115961']
['00769', '00769_0001174_cnn_inception100.csv', '0.00803467']
['00758', '00758_0003539_cnn_inception100.csv', '0.00117569']
['00591', '00591_0001899_cnn_inception100.csv', '0.00915996']
['00509', '00509_0002772_cnn_inception100.csv', '0.000508601']
['00732', '00732_0002445_cnn_inception100.csv', '0.00948467']
['00640', '00640_0009789_cnn_inception100.csv', '0.00078642']
['00823', '00823_0017610_cnn_inception100.csv', '0.0445296']
['00883', '00883_0000198_cnn_inception100.csv', '0.00301915']
['00884', '00884_0001564_cnn_inception100.csv', '0.00464205']
['00841', '00841_0011030_cnn_inception100.csv', '0.0133256']
['00615', '00615_0006560_cnn_inception100.csv', '0.0366725']
['00847', '00847_0003144_cnn_inception100.csv', '0.0153462']
['01121', '01121_0003799_cnn_inception100.csv', '0.000512452']
['01145', '01145_0004326_cnn_inception100.csv', '3.38132e-06']
['01180', '01180_0004072_cnn_inception100.csv', '0.0865602']
['01174', '01174_0002277_cnn_inception100.csv', '0.00185194']
['01431', '01431_0004310_cnn_inception100.csv', '0.0374283']
['01036', '01036_0004074_cnn_inception100.csv', '0.00162633']
['01098', '01098_0003261_cnn_inception100.csv', '0.0196995']
['01054', '01054_0002271_cnn_inception100.csv', '0.00455441']
['01266', '01266_0003323_cnn_inception100.csv', '0.0102347']
['01479', '01479_0002243_cnn_inception100.csv', '0.00726179']
['01448', '01448_0002663_cnn_inception100.csv', '0.000433472']
['01289', '01289_0006682_cnn_inception100.csv', '4.74725e-05']
['01242', '01242_0005281_cnn_inception100.csv', '0.0212597']
['01365', '01365_0000110_cnn_inception100.csv', '0.00939757']
['01135', '01135_0006504_cnn_inception100.csv', '0.0172484']
['01148', '01148_0016984_cnn_inception100.csv', '0.023939']
['01184', '01184_0008170_cnn_inception100.csv', '0.00340465']
