['00269', '00269_0002099_cnn_inception100.csv', '2.09706e-06']
['00193', '00193_0005958_cnn_inception100.csv', '0.00741619']
['00445', '00445_0010774_cnn_inception100.csv', '0.00344465']
['00981', '00981_0002392_cnn_inception100.csv', '0.00361963']
['01343', '01343_0007218_cnn_inception100.csv', '0.00115614']
['01388', '01388_0003549_cnn_inception100.csv', '0.0270863']
['01911', '01911_0004393_cnn_inception100.csv', '0.0121703']
['01690', '01690_0000559_cnn_inception100.csv', '0.00073177']
['01756', '01756_0008271_cnn_inception100.csv', '0.000696934']
['02646', '02646_0001013_cnn_inception100.csv', '0.00180614']
['02624', '02624_0002623_cnn_inception100.csv', '0.00017843']
['02547', '02547_0002593_cnn_inception100.csv', '0.00163244']
['02829', '02829_0002165_cnn_inception100.csv', '0.00487303']
['02270', '02270_0000602_cnn_inception100.csv', '0.00146654']
['02374', '02374_0005046_cnn_inception100.csv', '0.00208903']
['03229', '03229_0033050_cnn_inception100.csv', '0.00140965']
['03548', '03548_0003928_cnn_inception100.csv', '0.00130462']
['04181', '04181_0002159_cnn_inception100.csv', '0.0117776']
['04323', '04323_0001426_cnn_inception100.csv', '0.00015811']
['04893', '04893_0003787_cnn_inception100.csv', '0.00155526']
['04926', '04926_0003553_cnn_inception100.csv', '0.00201096']
['04795', '04795_0001014_cnn_inception100.csv', '0.0061098']
['04597', '04597_0003740_cnn_inception100.csv', '0.00529093']
['04685', '04685_0004358_cnn_inception100.csv', '0.00413657']
['05068', '05068_0002877_cnn_inception100.csv', '0.00239022']
['05005', '05005_0001296_cnn_inception100.csv', '0.00219163']
['05894', '05894_0000949_cnn_inception100.csv', '1.72888e-06']
['05952', '05952_0004757_cnn_inception100.csv', '0.00284092']
['06304', '06304_0005965_cnn_inception100.csv', '0.00367207']
['06246', '06246_0000631_cnn_inception100.csv', '0.00309625']
['06008', '06008_0005620_cnn_inception100.csv', '0.000804504']
['06878', '06878_0000445_cnn_inception100.csv', '0.0164037']
['06623', '06623_0001648_cnn_inception100.csv', '0.00321757']
['07336', '07336_0003585_cnn_inception100.csv', '0.00264043']
