['00129', '00129_0003263_cnn_inception100.csv', '0.00148136']
['00035', '00035_0005802_cnn_inception100.csv', '0.00375044']
['00770', '00770_0000275_cnn_inception100.csv', '0.0084895']
['00627', '00627_0002938_cnn_inception100.csv', '0.00543299']
['00826', '00826_0003549_cnn_inception100.csv', '0.00231564']
['01121', '01121_0003799_cnn_inception100.csv', '0.000558253']
['01354', '01354_0002092_cnn_inception100.csv', '0.0168882']
['01771', '01771_0000766_cnn_inception100.csv', '0.0712015']
['01592', '01592_0007092_cnn_inception100.csv', '0.00028664']
['02679', '02679_0000869_cnn_inception100.csv', '0.000807297']
['02672', '02672_0009561_cnn_inception100.csv', '0.00168854']
['02199', '02199_0004748_cnn_inception100.csv', '0.00276802']
['02028', '02028_0004591_cnn_inception100.csv', '0.000145158']
['02249', '02249_0003188_cnn_inception100.csv', '0.0130185']
['02207', '02207_0003658_cnn_inception100.csv', '4.30495e-05']
['02383', '02383_0026826_cnn_inception100.csv', '0.0320049']
['02341', '02341_0003808_cnn_inception100.csv', '0.00469333']
['03282', '03282_0003735_cnn_inception100.csv', '0.00170163']
['03130', '03130_0004059_cnn_inception100.csv', '0.00914086']
['03217', '03217_0010106_cnn_inception100.csv', '0.0101476']
['03483', '03483_0002287_cnn_inception100.csv', '0.00440068']
['03847', '03847_0002629_cnn_inception100.csv', '0.00987422']
['03697', '03697_0002214_cnn_inception100.csv', '0.00108567']
['03983', '03983_0001934_cnn_inception100.csv', '0.0017011']
['04228', '04228_0003181_cnn_inception100.csv', '0.0023752']
['04938', '04938_0005403_cnn_inception100.csv', '0.0304839']
['04721', '04721_0001427_cnn_inception100.csv', '0.000123303']
['04744', '04744_0002163_cnn_inception100.csv', '0.00767943']
['05251', '05251_0007301_cnn_inception100.csv', '0.00280247']
['05494', '05494_0002078_cnn_inception100.csv', '0.00109233']
['05661', '05661_0005682_cnn_inception100.csv', '0.00187276']
['05887', '05887_0004483_cnn_inception100.csv', '0.00505966']
['06027', '06027_0001759_cnn_inception100.csv', '0.0087832']
['06058', '06058_0003432_cnn_inception100.csv', '0.0266316']
['06157', '06157_0001120_cnn_inception100.csv', '0.000192482']
['06409', '06409_0004850_cnn_inception100.csv', '0.00378329']
['06698', '06698_0001912_cnn_inception100.csv', '0.000894918']
['06721', '06721_0000886_cnn_inception100.csv', '0.000862146']
['06787', '06787_0008278_cnn_inception100.csv', '0.00328462']
['07019', '07019_0008367_cnn_inception100.csv', '0.000998156']
['07475', '07475_0017889_cnn_inception100.csv', '0.00160358']
['07197', '07197_0005161_cnn_inception100.csv', '0.00181082']
['07437', '07437_0003455_cnn_inception100.csv', '0.00318694']
