['00267', '00267_0005136_cnn_inception100.csv', '5.1922e-06']
['00099', '00099_0002622_cnn_inception100.csv', '0.00328936']
['00129', '00129_0003263_cnn_inception100.csv', '0.00360052']
['00079', '00079_0000477_cnn_inception100.csv', '0.00216467']
['00078', '00078_0009758_cnn_inception100.csv', '0.00449973']
['00221', '00221_0005291_cnn_inception100.csv', '0.00420364']
['00296', '00296_0005130_cnn_inception100.csv', '0.00424293']
['00035', '00035_0005802_cnn_inception100.csv', '0.0226353']
['00004', '00004_0002990_cnn_inception100.csv', '0.00190636']
['00403', '00403_0001711_cnn_inception100.csv', '0.00683495']
['00311', '00311_0002793_cnn_inception100.csv', '0.00685346']
['00171', '00171_0002631_cnn_inception100.csv', '0.00290968']
['00011', '00011_0012309_cnn_inception100.csv', '0.00583397']
['00020', '00020_0000440_cnn_inception100.csv', '0.000345288']
['00656', '00656_0000260_cnn_inception100.csv', '0.00410678']
['00666', '00666_0006593_cnn_inception100.csv', '0.00250723']
['00948', '00948_0024781_cnn_inception100.csv', '0.00376259']
['00914', '00914_0001316_cnn_inception100.csv', '0.00152968']
['00741', '00741_0007355_cnn_inception100.csv', '0.000892051']
['00770', '00770_0000275_cnn_inception100.csv', '0.01181']
['00627', '00627_0002938_cnn_inception100.csv', '0.0108608']
['00696', '00696_0000554_cnn_inception100.csv', '0.000576637']
['00513', '00513_0000024_cnn_inception100.csv', '0.000502961']
['00974', '00974_0001092_cnn_inception100.csv', '0.000708913']
['00571', '00571_0022306_cnn_inception100.csv', '0.00549393']
['00969', '00969_0005339_cnn_inception100.csv', '0.00421042']
['01121', '01121_0003799_cnn_inception100.csv', '0.00245818']
['01030', '01030_0003255_cnn_inception100.csv', '0.0170495']
['01235', '01235_0004693_cnn_inception100.csv', '0.00100327']
['01041', '01041_0001255_cnn_inception100.csv', '0.00782749']
['01280', '01280_0017374_cnn_inception100.csv', '0.00177521']
['01354', '01354_0002092_cnn_inception100.csv', '0.0141698']
['01135', '01135_0006504_cnn_inception100.csv', '0.000566834']
['01061', '01061_0000670_cnn_inception100.csv', '0.00167201']
['01458', '01458_0005549_cnn_inception100.csv', '0.00163691']
['01270', '01270_0007748_cnn_inception100.csv', '0.00113812']
['01712', '01712_0002245_cnn_inception100.csv', '0.00274437']
['01635', '01635_0004229_cnn_inception100.csv', '0.00188526']
['01881', '01881_0002371_cnn_inception100.csv', '0.0254464']
['01817', '01817_0003293_cnn_inception100.csv', '5.72376e-06']
['01709', '01709_0007562_cnn_inception100.csv', '0.000126948']
['01901', '01901_0000720_cnn_inception100.csv', '0.00298753']
['01962', '01962_0012215_cnn_inception100.csv', '0.00174182']
['01567', '01567_0007818_cnn_inception100.csv', '0.00654513']
['01900', '01900_0004783_cnn_inception100.csv', '0.000779359']
['01764', '01764_0002285_cnn_inception100.csv', '0.000142645']
['01926', '01926_0001111_cnn_inception100.csv', '0.000864251']
['01541', '01541_0006540_cnn_inception100.csv', '0.00382764']
['01831', '01831_0009058_cnn_inception100.csv', '0.00619581']
['01670', '01670_0005088_cnn_inception100.csv', '0.00250145']
['01870', '01870_0002685_cnn_inception100.csv', '0.000420197']
['02647', '02647_0000865_cnn_inception100.csv', '0.00751892']
['02846', '02846_0007912_cnn_inception100.csv', '0.00204638']
['02841', '02841_0000934_cnn_inception100.csv', '9.40257e-07']
['02981', '02981_0018276_cnn_inception100.csv', '0.00237015']
['02944', '02944_0004048_cnn_inception100.csv', '0.00113647']
['02523', '02523_0007898_cnn_inception100.csv', '0.0249343']
['02774', '02774_0004335_cnn_inception100.csv', '0.00400166']
['02743', '02743_0002953_cnn_inception100.csv', '0.00466617']
['02503', '02503_0000346_cnn_inception100.csv', '0.000893619']
['02991', '02991_0007758_cnn_inception100.csv', '0.00255504']
['02706', '02706_0010941_cnn_inception100.csv', '0.00160543']
['02866', '02866_0005799_cnn_inception100.csv', '2.83073e-06']
['02573', '02573_0002445_cnn_inception100.csv', '0.000903082']
['02925', '02925_0003852_cnn_inception100.csv', '0.00513379']
['02489', '02489_0000273_cnn_inception100.csv', '0.0100501']
['02028', '02028_0004591_cnn_inception100.csv', '0.000193338']
['02017', '02017_0006580_cnn_inception100.csv', '0.00244223']
['02488', '02488_0003130_cnn_inception100.csv', '0.00149248']
['02056', '02056_0002993_cnn_inception100.csv', '1.16149e-06']
['02264', '02264_0005150_cnn_inception100.csv', '0.00157523']
['02433', '02433_0000678_cnn_inception100.csv', '0.0122985']
['02185', '02185_0000276_cnn_inception100.csv', '0.00501622']
['02147', '02147_0000799_cnn_inception100.csv', '0.00411703']
['02327', '02327_0001492_cnn_inception100.csv', '0.00939354']
['02423', '02423_0002782_cnn_inception100.csv', '0.000362313']
['02244', '02244_0005780_cnn_inception100.csv', '0.0025782']
['02273', '02273_0001319_cnn_inception100.csv', '0.00545173']
['02233', '02233_0000341_cnn_inception100.csv', '0.00225395']
['02341', '02341_0003808_cnn_inception100.csv', '0.00532255']
['02174', '02174_0001700_cnn_inception100.csv', '0.00247347']
['03011', '03011_0011263_cnn_inception100.csv', '0.00314704']
['03427', '03427_0000459_cnn_inception100.csv', '0.00148951']
['03416', '03416_0002014_cnn_inception100.csv', '0.00182137']
['03278', '03278_0015027_cnn_inception100.csv', '0.0041018']
['03131', '03131_0006165_cnn_inception100.csv', '0.000844127']
['03130', '03130_0004059_cnn_inception100.csv', '0.00202484']
['03367', '03367_0006897_cnn_inception100.csv', '0.00709525']
['03387', '03387_0005740_cnn_inception100.csv', '0.000451007']
['03388', '03388_0001346_cnn_inception100.csv', '0.00284523']
['03178', '03178_0002218_cnn_inception100.csv', '0.00445629']
['03469', '03469_0001212_cnn_inception100.csv', '0.00165549']
['03459', '03459_0004732_cnn_inception100.csv', '0.00283821']
['03415', '03415_0005848_cnn_inception100.csv', '0.00605485']
['03483', '03483_0002287_cnn_inception100.csv', '0.00181827']
['03134', '03134_0002445_cnn_inception100.csv', '0.00119533']
['03118', '03118_0003046_cnn_inception100.csv', '0.00645902']
['03340', '03340_0003434_cnn_inception100.csv', '0.000839424']
['03934', '03934_0031300_cnn_inception100.csv', '0.0103292']
['03585', '03585_0000619_cnn_inception100.csv', '0.00120619']
['03546', '03546_0004669_cnn_inception100.csv', '0.00393804']
['03697', '03697_0002214_cnn_inception100.csv', '0.00185823']
['03801', '03801_0005399_cnn_inception100.csv', '0.00627907']
['03642', '03642_0017949_cnn_inception100.csv', '0.000736744']
['03730', '03730_0020188_cnn_inception100.csv', '0.000661145']
['03557', '03557_0002231_cnn_inception100.csv', '0.00152329']
['03941', '03941_0008621_cnn_inception100.csv', '0.00360226']
['03521', '03521_0009688_cnn_inception100.csv', '0.00172596']
['03983', '03983_0001934_cnn_inception100.csv', '0.00822021']
['03520', '03520_0001817_cnn_inception100.csv', '0.00213806']
['04037', '04037_0004241_cnn_inception100.csv', '0.000808909']
['04251', '04251_0010147_cnn_inception100.csv', '4.87943e-05']
['04499', '04499_0002206_cnn_inception100.csv', '0.00851893']
['04009', '04009_0004427_cnn_inception100.csv', '0.00267509']
['04120', '04120_0004854_cnn_inception100.csv', '0.00241903']
['04308', '04308_0002713_cnn_inception100.csv', '0.00183333']
['04085', '04085_0035573_cnn_inception100.csv', '0.00112305']
['04228', '04228_0003181_cnn_inception100.csv', '0.0363551']
['04034', '04034_0005643_cnn_inception100.csv', '0.00635569']
['04209', '04209_0005090_cnn_inception100.csv', '0.00729074']
['04318', '04318_0004643_cnn_inception100.csv', '0.00415355']
['04130', '04130_0026148_cnn_inception100.csv', '0.0621484']
['04351', '04351_0001925_cnn_inception100.csv', '0.00213735']
['04154', '04154_0001348_cnn_inception100.csv', '0.000802486']
['04276', '04276_0005919_cnn_inception100.csv', '0.000189811']
['04426', '04426_0004259_cnn_inception100.csv', '0.00438885']
['04587', '04587_0002310_cnn_inception100.csv', '0.0051146']
['04516', '04516_0008322_cnn_inception100.csv', '0.0056521']
['04510', '04510_0001938_cnn_inception100.csv', '0.00493932']
['04938', '04938_0005403_cnn_inception100.csv', '0.0238345']
['04790', '04790_0007024_cnn_inception100.csv', '0.00130881']
['04680', '04680_0002230_cnn_inception100.csv', '0.00879997']
['04643', '04643_0002601_cnn_inception100.csv', '0.000480543']
['04665', '04665_0002075_cnn_inception100.csv', '0.00311111']
['04838', '04838_0020983_cnn_inception100.csv', '0.00181501']
['04710', '04710_0002828_cnn_inception100.csv', '0.00538415']
['04927', '04927_0006412_cnn_inception100.csv', '0.0515334']
['04744', '04744_0002163_cnn_inception100.csv', '0.0119907']
['04961', '04961_0006746_cnn_inception100.csv', '0.0038158']
['05383', '05383_0002554_cnn_inception100.csv', '0.000278113']
['05268', '05268_0003376_cnn_inception100.csv', '0.00157733']
['05439', '05439_0006182_cnn_inception100.csv', '0.000826429']
['05251', '05251_0007301_cnn_inception100.csv', '0.0028421']
['05294', '05294_0000028_cnn_inception100.csv', '0.00433258']
['05052', '05052_0003031_cnn_inception100.csv', '0.00205626']
['05431', '05431_0005674_cnn_inception100.csv', '0.00144751']
['05084', '05084_0004298_cnn_inception100.csv', '0.000460761']
['05244', '05244_0000056_cnn_inception100.csv', '0.000843271']
['05441', '05441_0003961_cnn_inception100.csv', '0.00097566']
['05228', '05228_0003742_cnn_inception100.csv', '0.000248509']
['05160', '05160_0001161_cnn_inception100.csv', '0.00459382']
['05167', '05167_0000679_cnn_inception100.csv', '0.00209426']
['05141', '05141_0002253_cnn_inception100.csv', '0.000850327']
['05231', '05231_0007572_cnn_inception100.csv', '0.000490906']
['05494', '05494_0002078_cnn_inception100.csv', '0.0231175']
['05443', '05443_0008508_cnn_inception100.csv', '0.00351477']
['05418', '05418_0003317_cnn_inception100.csv', '0.000822337']
['05165', '05165_0004482_cnn_inception100.csv', '0.0115962']
['05392', '05392_0002138_cnn_inception100.csv', '0.0194988']
['05740', '05740_0004253_cnn_inception100.csv', '0.000974363']
['05778', '05778_0001760_cnn_inception100.csv', '0.000421177']
['05850', '05850_0007183_cnn_inception100.csv', '0.0186933']
['05892', '05892_0005898_cnn_inception100.csv', '0.00423431']
['05661', '05661_0005682_cnn_inception100.csv', '0.00313294']
['05887', '05887_0004483_cnn_inception100.csv', '0.00260759']
['05827', '05827_0006066_cnn_inception100.csv', '0.0079996']
['05817', '05817_0002585_cnn_inception100.csv', '0.000717182']
['05965', '05965_0004152_cnn_inception100.csv', '0.0031983']
['05593', '05593_0003519_cnn_inception100.csv', '0.00289451']
['05790', '05790_0002819_cnn_inception100.csv', '0.000424402']
['05973', '05973_0020447_cnn_inception100.csv', '0.000868053']
['05775', '05775_0004942_cnn_inception100.csv', '0.00222912']
['05917', '05917_0004888_cnn_inception100.csv', '3.74877e-07']
['05630', '05630_0002955_cnn_inception100.csv', '0.00238421']
['05636', '05636_0004105_cnn_inception100.csv', '0.00311516']
['05863', '05863_0000801_cnn_inception100.csv', '0.00189759']
['05884', '05884_0002278_cnn_inception100.csv', '0.00224239']
['05623', '05623_0002148_cnn_inception100.csv', '0.0127014']
['05966', '05966_0001242_cnn_inception100.csv', '0.000239379']
['05992', '05992_0000749_cnn_inception100.csv', '0.00284679']
['06305', '06305_0003745_cnn_inception100.csv', '0.0435111']
['06029', '06029_0000022_cnn_inception100.csv', '0.00102729']
['06027', '06027_0001759_cnn_inception100.csv', '0.00455138']
['06241', '06241_0002989_cnn_inception100.csv', '0.000526883']
['06058', '06058_0003432_cnn_inception100.csv', '0.0607548']
['06140', '06140_0000379_cnn_inception100.csv', '0.0015802']
['06070', '06070_0030444_cnn_inception100.csv', '0.000170225']
['06437', '06437_0000033_cnn_inception100.csv', '5.72242e-06']
['06454', '06454_0007957_cnn_inception100.csv', '2.84684e-06']
['06498', '06498_0003316_cnn_inception100.csv', '1.69619e-05']
['06348', '06348_0004154_cnn_inception100.csv', '0.00683934']
['06769', '06769_0007419_cnn_inception100.csv', '0.00154849']
['06539', '06539_0002295_cnn_inception100.csv', '0.0102453']
['06995', '06995_0001849_cnn_inception100.csv', '0.000878772']
['06822', '06822_0000357_cnn_inception100.csv', '0.0025237']
['06836', '06836_0011304_cnn_inception100.csv', '0.000846369']
['06698', '06698_0001912_cnn_inception100.csv', '0.000957049']
['06974', '06974_0002373_cnn_inception100.csv', '0.0053212']
['06727', '06727_0002501_cnn_inception100.csv', '0.00473165']
['06787', '06787_0008278_cnn_inception100.csv', '0.00186987']
['06594', '06594_0020600_cnn_inception100.csv', '0.000250927']
['06754', '06754_0008106_cnn_inception100.csv', '0.000580978']
['06616', '06616_0002919_cnn_inception100.csv', '0.0013966']
['06817', '06817_0006233_cnn_inception100.csv', '0.00585115']
['06657', '06657_0001738_cnn_inception100.csv', '0.00710666']
['06915', '06915_0005083_cnn_inception100.csv', '0.00145054']
['06777', '06777_0001086_cnn_inception100.csv', '1.44824e-05']
['07428', '07428_0000139_cnn_inception100.csv', '0.00128776']
['07410', '07410_0004675_cnn_inception100.csv', '0.018426']
['07369', '07369_0004484_cnn_inception100.csv', '0.00912396']
['07196', '07196_0006135_cnn_inception100.csv', '0.00217148']
['07254', '07254_0001945_cnn_inception100.csv', '0.00213935']
['07460', '07460_0002279_cnn_inception100.csv', '0.00619688']
['07104', '07104_0004707_cnn_inception100.csv', '0.00114753']
['07135', '07135_0000069_cnn_inception100.csv', '0.00772202']
['07121', '07121_0000799_cnn_inception100.csv', '0.0307018']
['07145', '07145_0002564_cnn_inception100.csv', '0.000997787']
['07384', '07384_0005547_cnn_inception100.csv', '0.000790095']
['07454', '07454_0007308_cnn_inception100.csv', '0.0104661']
['07261', '07261_0003245_cnn_inception100.csv', '0.00761757']
