['00143', '00143_0005843_cnn_inception100.csv', '0.00225702']
['00219', '00219_0005741_cnn_inception100.csv', '0.0150939']
['00081', '00081_0001782_cnn_inception100.csv', '0.000974957']
['00993', '00993_0004984_cnn_inception100.csv', '0.00220811']
['00614', '00614_0003880_cnn_inception100.csv', '0.0496174']
['01358', '01358_0000720_cnn_inception100.csv', '0.00373082']
['01725', '01725_0016640_cnn_inception100.csv', '0.00230898']
['01984', '01984_0004141_cnn_inception100.csv', '0.0014224']
['01920', '01920_0035960_cnn_inception100.csv', '0.000274793']
['02853', '02853_0004058_cnn_inception100.csv', '0.00190386']
['02718', '02718_0010052_cnn_inception100.csv', '0.00471674']
['02945', '02945_0004425_cnn_inception100.csv', '0.00264987']
['02502', '02502_0024949_cnn_inception100.csv', '0.00392535']
['02618', '02618_0005107_cnn_inception100.csv', '0.00362334']
['02828', '02828_0003873_cnn_inception100.csv', '0.00058873']
['02949', '02949_0003255_cnn_inception100.csv', '0.00250207']
['02151', '02151_0003417_cnn_inception100.csv', '0.00093309']
['02479', '02479_0004472_cnn_inception100.csv', '0.00172884']
['02267', '02267_0004136_cnn_inception100.csv', '0.00853238']
['02142', '02142_0001028_cnn_inception100.csv', '0.00242265']
['03374', '03374_0005404_cnn_inception100.csv', '0.00229261']
['03435', '03435_0005157_cnn_inception100.csv', '0.000885691']
['03242', '03242_0003733_cnn_inception100.csv', '0.00193197']
['03076', '03076_0002061_cnn_inception100.csv', '0.00188972']
['03339', '03339_0010352_cnn_inception100.csv', '1.55685e-07']
['03324', '03324_0000217_cnn_inception100.csv', '0.00103932']
['03349', '03349_0007264_cnn_inception100.csv', '0.0117553']
['03250', '03250_0001498_cnn_inception100.csv', '0.00902646']
['03624', '03624_0004631_cnn_inception100.csv', '0.00285916']
['03972', '03972_0007187_cnn_inception100.csv', '0.000170501']
['03636', '03636_0002530_cnn_inception100.csv', '0.000518579']
['03592', '03592_0009899_cnn_inception100.csv', '0.000449868']
['03693', '03693_0001880_cnn_inception100.csv', '0.000701992']
['03602', '03602_0004957_cnn_inception100.csv', '0.0155322']
['04119', '04119_0003747_cnn_inception100.csv', '0.013084']
['04186', '04186_0040157_cnn_inception100.csv', '0.000815701']
['04014', '04014_0006165_cnn_inception100.csv', '0.0082019']
['04027', '04027_0005749_cnn_inception100.csv', '0.000546343']
['04419', '04419_0011568_cnn_inception100.csv', '0.00142183']
['04872', '04872_0004004_cnn_inception100.csv', '0.00120181']
['04898', '04898_0042921_cnn_inception100.csv', '0.000309898']
['04822', '04822_0003482_cnn_inception100.csv', '0.00564894']
['05259', '05259_0003400_cnn_inception100.csv', '0.0229069']
['05273', '05273_0005187_cnn_inception100.csv', '0.000984531']
['05893', '05893_0000504_cnn_inception100.csv', '0.00154143']
['05806', '05806_0003697_cnn_inception100.csv', '0.000860186']
['05597', '05597_0008074_cnn_inception100.csv', '0.226795']
['05537', '05537_0013298_cnn_inception100.csv', '0.00235249']
['06072', '06072_0004225_cnn_inception100.csv', '0.000139638']
['06056', '06056_0072296_cnn_inception100.csv', '0.020387']
['06492', '06492_0000722_cnn_inception100.csv', '0.0534244']
['06337', '06337_0002906_cnn_inception100.csv', '0.0152061']
['06219', '06219_0002265_cnn_inception100.csv', '0.00386328']
['06598', '06598_0006949_cnn_inception100.csv', '0.00585955']
['06882', '06882_0041641_cnn_inception100.csv', '0.0120068']
['06773', '06773_0005217_cnn_inception100.csv', '0.000110949']
['06895', '06895_0004798_cnn_inception100.csv', '0.0018653']
['07276', '07276_0008789_cnn_inception100.csv', '0.00238199']
['07068', '07068_0003780_cnn_inception100.csv', '0.00334544']
['07273', '07273_0000086_cnn_inception100.csv', '0.00726106']
