['00051', '00051_0003431_cnn_inception100.csv', '0.000378685']
['00779', '00779_0002115_cnn_inception100.csv', '0.0168886']
['00978', '00978_0003473_cnn_inception100.csv', '0.000117796']
['00821', '00821_0003016_cnn_inception100.csv', '0.00628137']
['00742', '00742_0000051_cnn_inception100.csv', '0.0012027']
['00579', '00579_0002253_cnn_inception100.csv', '0.000998109']
['00563', '00563_0016909_cnn_inception100.csv', '0.000187557']
['00705', '00705_0000649_cnn_inception100.csv', '0.000864969']
['01390', '01390_0009704_cnn_inception100.csv', '0.000880601']
['01146', '01146_0004309_cnn_inception100.csv', '0.00175813']
['01543', '01543_0009146_cnn_inception100.csv', '0.00166894']
['01626', '01626_0015480_cnn_inception100.csv', '0.000298202']
['02829', '02829_0002165_cnn_inception100.csv', '0.00061776']
['02427', '02427_0005537_cnn_inception100.csv', '0.000363133']
['02113', '02113_0004100_cnn_inception100.csv', '0.00407878']
['02156', '02156_0003788_cnn_inception100.csv', '0.0036372']
['02397', '02397_0002147_cnn_inception100.csv', '0.00803793']
['02256', '02256_0004305_cnn_inception100.csv', '0.000361914']
['02371', '02371_0007296_cnn_inception100.csv', '0.000857459']
['03475', '03475_0003604_cnn_inception100.csv', '0.00596642']
['03247', '03247_0004733_cnn_inception100.csv', '0.0106438']
['03126', '03126_0002615_cnn_inception100.csv', '0.000802977']
['03877', '03877_0001133_cnn_inception100.csv', '0.00283954']
['03883', '03883_0003001_cnn_inception100.csv', '0.00461581']
['03756', '03756_0050256_cnn_inception100.csv', '0.00749318']
['03986', '03986_0000979_cnn_inception100.csv', '0.0304842']
['03691', '03691_0005328_cnn_inception100.csv', '0.00230294']
['03771', '03771_0005531_cnn_inception100.csv', '0.00433204']
['04406', '04406_0002865_cnn_inception100.csv', '0.00436574']
['04601', '04601_0001232_cnn_inception100.csv', '0.00162315']
['05224', '05224_0004760_cnn_inception100.csv', '0.00018017']
['05869', '05869_0006153_cnn_inception100.csv', '0.000661845']
['05788', '05788_0005465_cnn_inception100.csv', '0.00114111']
['05655', '05655_0006588_cnn_inception100.csv', '0.102921']
['05648', '05648_0024022_cnn_inception100.csv', '0.000345866']
['06444', '06444_0004019_cnn_inception100.csv', '0.0151721']
['06426', '06426_0000775_cnn_inception100.csv', '0.00109839']
['06450', '06450_0006873_cnn_inception100.csv', '0.00499771']
['06309', '06309_0000923_cnn_inception100.csv', '7.92739e-05']
['06682', '06682_0002790_cnn_inception100.csv', '0.00221482']
['06831', '06831_0007057_cnn_inception100.csv', '0.00168535']
['06526', '06526_0001699_cnn_inception100.csv', '0.000286908']
['06510', '06510_0001634_cnn_inception100.csv', '0.00151957']
['07214', '07214_0000533_cnn_inception100.csv', '0.00156255']
['07298', '07298_0006997_cnn_inception100.csv', '0.00317823']
['07287', '07287_0002855_cnn_inception100.csv', '0.000438765']
['07116', '07116_0003173_cnn_inception100.csv', '0.00102696']
