['00269', '00269_0002099_cnn_inception100.csv', '1.82743e-06']
['00193', '00193_0005958_cnn_inception100.csv', '0.00670471']
['00290', '00290_0002955_cnn_inception100.csv', '1.59665e-05']
['00137', '00137_0000967_cnn_inception100.csv', '0.00488373']
['00445', '00445_0010774_cnn_inception100.csv', '0.0156163']
['00657', '00657_0001261_cnn_inception100.csv', '0.019783']
['00747', '00747_0003049_cnn_inception100.csv', '0.00038305']
['00587', '00587_0000088_cnn_inception100.csv', '0.00114231']
['00998', '00998_0000912_cnn_inception100.csv', '0.0134159']
['00981', '00981_0002392_cnn_inception100.csv', '0.00281725']
['00919', '00919_0005698_cnn_inception100.csv', '0.00116329']
['01408', '01408_0003826_cnn_inception100.csv', '0.00199521']
['01390', '01390_0009704_cnn_inception100.csv', '0.000662252']
['01388', '01388_0003549_cnn_inception100.csv', '0.00371747']
['01580', '01580_0006920_cnn_inception100.csv', '0.00414831']
['01976', '01976_0008890_cnn_inception100.csv', '0.00102429']
['01911', '01911_0004393_cnn_inception100.csv', '0.00407674']
['01756', '01756_0008271_cnn_inception100.csv', '0.000141057']
['02933', '02933_0002875_cnn_inception100.csv', '0.000726602']
['02968', '02968_0003649_cnn_inception100.csv', '0.00146738']
['02646', '02646_0001013_cnn_inception100.csv', '0.0010017']
['02624', '02624_0002623_cnn_inception100.csv', '0.000994292']
['02815', '02815_0007369_cnn_inception100.csv', '0.00196738']
['02547', '02547_0002593_cnn_inception100.csv', '0.00990859']
['02829', '02829_0002165_cnn_inception100.csv', '0.000350791']
['02282', '02282_0000998_cnn_inception100.csv', '0.000588288']
['02270', '02270_0000602_cnn_inception100.csv', '0.00166573']
['02374', '02374_0005046_cnn_inception100.csv', '0.00102886']
['02345', '02345_0007765_cnn_inception100.csv', '0.00209812']
['02135', '02135_0007931_cnn_inception100.csv', '0.00517125']
['02052', '02052_0008261_cnn_inception100.csv', '0.00109974']
['03359', '03359_0003953_cnn_inception100.csv', '0.00109925']
['03122', '03122_0007309_cnn_inception100.csv', '0.00010571']
['03960', '03960_0005142_cnn_inception100.csv', '0.000597294']
['03525', '03525_0008726_cnn_inception100.csv', '0.000361345']
['03548', '03548_0003928_cnn_inception100.csv', '0.00427449']
['03691', '03691_0005328_cnn_inception100.csv', '0.00160848']
['03688', '03688_0005052_cnn_inception100.csv', '0.000721016']
['03534', '03534_0001170_cnn_inception100.csv', '0.00077249']
['04181', '04181_0002159_cnn_inception100.csv', '0.00440599']
['04168', '04168_0002894_cnn_inception100.csv', '0.00083776']
['04388', '04388_0001639_cnn_inception100.csv', '0.00369161']
['04350', '04350_0005406_cnn_inception100.csv', '0.00219382']
['04153', '04153_0003514_cnn_inception100.csv', '0.0281581']
['04410', '04410_0007302_cnn_inception100.csv', '0.00156773']
['04789', '04789_0002172_cnn_inception100.csv', '0.0127678']
['04726', '04726_0002458_cnn_inception100.csv', '0.000876384']
['04795', '04795_0001014_cnn_inception100.csv', '0.000427068']
['04597', '04597_0003740_cnn_inception100.csv', '0.00323503']
['04685', '04685_0004358_cnn_inception100.csv', '0.00240108']
['05221', '05221_0000918_cnn_inception100.csv', '0.000604822']
['05068', '05068_0002877_cnn_inception100.csv', '0.00215881']
['05894', '05894_0000949_cnn_inception100.csv', '1.20856e-06']
['05875', '05875_0005586_cnn_inception100.csv', '0.011044']
['05952', '05952_0004757_cnn_inception100.csv', '0.00913296']
['05664', '05664_0027988_cnn_inception100.csv', '0.000379596']
['06304', '06304_0005965_cnn_inception100.csv', '0.00361661']
['06246', '06246_0000631_cnn_inception100.csv', '0.00182008']
['06277', '06277_0005878_cnn_inception100.csv', '0.00357597']
['06272', '06272_0004163_cnn_inception100.csv', '0.00498113']
['06008', '06008_0005620_cnn_inception100.csv', '0.00257033']
['06682', '06682_0002790_cnn_inception100.csv', '0.0028195']
['06878', '06878_0000445_cnn_inception100.csv', '0.0191627']
['06623', '06623_0001648_cnn_inception100.csv', '0.00113764']
['06655', '06655_0000676_cnn_inception100.csv', '0.00605285']
['06937', '06937_0007324_cnn_inception100.csv', '0.00104362']
['06529', '06529_0006509_cnn_inception100.csv', '0.00299394']
['07115', '07115_0003460_cnn_inception100.csv', '5.8971e-05']
['07061', '07061_0000047_cnn_inception100.csv', '0.00015436']
['07336', '07336_0003585_cnn_inception100.csv', '0.0192052']
['07174', '07174_0004514_cnn_inception100.csv', '0.0193645']
['07006', '07006_0002486_cnn_inception100.csv', '0.000884751']
['07294', '07294_0012634_cnn_inception100.csv', '0.00186924']
