['00117', '00117_0005989_cnn_inception100.csv', '0.0656687']
['00150', '00150_0013356_cnn_inception100.csv', '0.0302004']
['00440', '00440_0004247_cnn_inception100.csv', '0.216074']
['00272', '00272_0004488_cnn_inception100.csv', '3.18693e-05']
['00252', '00252_0002671_cnn_inception100.csv', '0.0301627']
['00332', '00332_0003399_cnn_inception100.csv', '0.00287287']
['00196', '00196_0001899_cnn_inception100.csv', '0.0120685']
['00394', '00394_0019117_cnn_inception100.csv', '0.129226']
['00393', '00393_0039964_cnn_inception100.csv', '0.0513181']
['00155', '00155_0001467_cnn_inception100.csv', '0.0032947']
['00276', '00276_0012509_cnn_inception100.csv', '0.000989021']
['00659', '00659_0010203_cnn_inception100.csv', '0.00110465']
['00740', '00740_0004605_cnn_inception100.csv', '0.00254496']
['00931', '00931_0000037_cnn_inception100.csv', '0.00120529']
['00820', '00820_0001844_cnn_inception100.csv', '0.0831688']
['00629', '00629_0002725_cnn_inception100.csv', '0.00301422']
['00618', '00618_0005820_cnn_inception100.csv', '0.00362044']
['00664', '00664_0007916_cnn_inception100.csv', '0.0016118']
['00655', '00655_0011854_cnn_inception100.csv', '0.0049828']
['00662', '00662_0000220_cnn_inception100.csv', '0.00137749']
['00612', '00612_0000416_cnn_inception100.csv', '0.00215178']
['01382', '01382_0009822_cnn_inception100.csv', '0.0119923']
['01055', '01055_0005924_cnn_inception100.csv', '0.00404145']
['01065', '01065_0009331_cnn_inception100.csv', '0.0983165']
['01355', '01355_0000501_cnn_inception100.csv', '0.00647765']
['01150', '01150_0023793_cnn_inception100.csv', '0.060984']
['01114', '01114_0020679_cnn_inception100.csv', '0.000452933']
['01326', '01326_0012247_cnn_inception100.csv', '0.00874708']
['01403', '01403_0000111_cnn_inception100.csv', '0.00309607']
['01451', '01451_0002938_cnn_inception100.csv', '0.0283495']
['01460', '01460_0000208_cnn_inception100.csv', '0.00132194']
['01011', '01011_0003528_cnn_inception100.csv', '0.00207293']
['01130', '01130_0034252_cnn_inception100.csv', '9.11536e-05']
['01746', '01746_0016972_cnn_inception100.csv', '0.00229345']
['01692', '01692_0005098_cnn_inception100.csv', '0.00252684']
['01533', '01533_0010984_cnn_inception100.csv', '0.00227058']
['01973', '01973_0013635_cnn_inception100.csv', '0.000251205']
['01920', '01920_0035960_cnn_inception100.csv', '0.00072773']
['01571', '01571_0001570_cnn_inception100.csv', '0.00118152']
['01582', '01582_0008673_cnn_inception100.csv', '0.0141362']
