['00269', '00269_0002099_cnn_inception100.csv', '6.18466e-05']
['00193', '00193_0005958_cnn_inception100.csv', '0.00127151']
['00137', '00137_0000967_cnn_inception100.csv', '0.000884416']
['00445', '00445_0010774_cnn_inception100.csv', '0.0037677']
['00978', '00978_0003473_cnn_inception100.csv', '6.80866e-05']
['00965', '00965_0001069_cnn_inception100.csv', '0.000493973']
['00981', '00981_0002392_cnn_inception100.csv', '0.0131687']
['01203', '01203_0004408_cnn_inception100.csv', '0.00104345']
['01388', '01388_0003549_cnn_inception100.csv', '0.0218816']
['01146', '01146_0004309_cnn_inception100.csv', '0.00170024']
['01278', '01278_0002773_cnn_inception100.csv', '1.84003e-05']
['01911', '01911_0004393_cnn_inception100.csv', '0.0427398']
['01690', '01690_0000559_cnn_inception100.csv', '0.000599575']
['01756', '01756_0008271_cnn_inception100.csv', '0.000525417']
['02968', '02968_0003649_cnn_inception100.csv', '0.00590982']
['02646', '02646_0001013_cnn_inception100.csv', '0.00506497']
['02624', '02624_0002623_cnn_inception100.csv', '0.0145333']
['02815', '02815_0007369_cnn_inception100.csv', '0.00177268']
['02926', '02926_0001851_cnn_inception100.csv', '0.000295589']
['02547', '02547_0002593_cnn_inception100.csv', '0.00677757']
['02829', '02829_0002165_cnn_inception100.csv', '0.0107238']
['02915', '02915_0001281_cnn_inception100.csv', '0.000417242']
['02190', '02190_0008160_cnn_inception100.csv', '0.0018011']
['02270', '02270_0000602_cnn_inception100.csv', '0.0048036']
['03486', '03486_0001750_cnn_inception100.csv', '1.08938e-05']
['03393', '03393_0006290_cnn_inception100.csv', '0.00810017']
['03096', '03096_0004648_cnn_inception100.csv', '0.000425497']
['03956', '03956_0027412_cnn_inception100.csv', '0.00155001']
['03688', '03688_0005052_cnn_inception100.csv', '0.0012383']
['04181', '04181_0002159_cnn_inception100.csv', '0.00858794']
['04323', '04323_0001426_cnn_inception100.csv', '0.000357319']
['04789', '04789_0002172_cnn_inception100.csv', '0.00102681']
['04795', '04795_0001014_cnn_inception100.csv', '0.000371078']
['04685', '04685_0004358_cnn_inception100.csv', '0.0015485']
['05068', '05068_0002877_cnn_inception100.csv', '0.000696927']
['05005', '05005_0001296_cnn_inception100.csv', '0.00726132']
['05277', '05277_0000535_cnn_inception100.csv', '0.00174044']
['05894', '05894_0000949_cnn_inception100.csv', '2.82332e-05']
['05875', '05875_0005586_cnn_inception100.csv', '0.0104106']
['05952', '05952_0004757_cnn_inception100.csv', '0.0298714']
['05781', '05781_0002308_cnn_inception100.csv', '0.00013145']
['05546', '05546_0000589_cnn_inception100.csv', '0.00057358']
['05808', '05808_0004456_cnn_inception100.csv', '0.00181917']
['06304', '06304_0005965_cnn_inception100.csv', '0.00928263']
['06246', '06246_0000631_cnn_inception100.csv', '0.0100554']
['06447', '06447_0001334_cnn_inception100.csv', '0.0014262']
['06008', '06008_0005620_cnn_inception100.csv', '0.00265271']
['06878', '06878_0000445_cnn_inception100.csv', '0.00686084']
['06623', '06623_0001648_cnn_inception100.csv', '0.00894437']
['07076', '07076_0002429_cnn_inception100.csv', '0.000292056']
['07336', '07336_0003585_cnn_inception100.csv', '0.00253532']
['07174', '07174_0004514_cnn_inception100.csv', '0.00216872']
['07006', '07006_0002486_cnn_inception100.csv', '0.0011376']
['07406', '07406_0007822_cnn_inception100.csv', '0.0024348']
