['00428', '00428_0005964_cnn_inception100.csv', '1.9826e-05']
['00747', '00747_0003049_cnn_inception100.csv', '0.000332593']
['00647', '00647_0000066_cnn_inception100.csv', '0.000681722']
['00825', '00825_0002477_cnn_inception100.csv', '1.59073e-06']
['01466', '01466_0000262_cnn_inception100.csv', '0.00158304']
['01237', '01237_0000154_cnn_inception100.csv', '0.00500093']
['01429', '01429_0003475_cnn_inception100.csv', '0.000492594']
['01559', '01559_0008268_cnn_inception100.csv', '0.0024803']
['01534', '01534_0003802_cnn_inception100.csv', '1.0653e-05']
['01788', '01788_0007772_cnn_inception100.csv', '0.00316666']
['02751', '02751_0003645_cnn_inception100.csv', '0.00195515']
['02841', '02841_0000934_cnn_inception100.csv', '1.70683e-06']
['02801', '02801_0002403_cnn_inception100.csv', '0.00486192']
['02340', '02340_0013812_cnn_inception100.csv', '0.000188434']
['03122', '03122_0007309_cnn_inception100.csv', '8.934e-05']
['03965', '03965_0005026_cnn_inception100.csv', '0.0018609']
['03799', '03799_0005028_cnn_inception100.csv', '1.24226e-07']
['03532', '03532_0004864_cnn_inception100.csv', '6.03862e-05']
['03850', '03850_0003303_cnn_inception100.csv', '0.00341555']
['04438', '04438_0004944_cnn_inception100.csv', '0.000278306']
['04408', '04408_0009361_cnn_inception100.csv', '0.0019507']
['04398', '04398_0000055_cnn_inception100.csv', '0.00786775']
['04601', '04601_0001232_cnn_inception100.csv', '0.000949855']
['04902', '04902_0000705_cnn_inception100.csv', '0.000288054']
['05470', '05470_0006987_cnn_inception100.csv', '0.000518551']
['05713', '05713_0001200_cnn_inception100.csv', '0.000893525']
['05582', '05582_0004290_cnn_inception100.csv', '0.00020394']
['05607', '05607_0001926_cnn_inception100.csv', '0.000355794']
['06107', '06107_0005467_cnn_inception100.csv', '1.60394e-05']
['06710', '06710_0006805_cnn_inception100.csv', '0.000270974']
['07423', '07423_0004399_cnn_inception100.csv', '0.000936377']
