['00396', '00396_0002228_cnn_inception100.csv', '0.00661312']
['00538', '00538_0001798_cnn_inception100.csv', '0.00197171']
['02671', '02671_0000155_cnn_inception100.csv', '0.000333974']
['03284', '03284_0001504_cnn_inception100.csv', '0.000271761']
['03441', '03441_0002608_cnn_inception100.csv', '0.00242736']
['03923', '03923_0003010_cnn_inception100.csv', '0.00203395']
['04397', '04397_0002003_cnn_inception100.csv', '0.00122907']
['04834', '04834_0006181_cnn_inception100.csv', '0.00235529']
['04967', '04967_0003960_cnn_inception100.csv', '0.0187411']
['05991', '05991_0000727_cnn_inception100.csv', '0.0003882']
['05773', '05773_0004542_cnn_inception100.csv', '0.00118257']
['06156', '06156_0011334_cnn_inception100.csv', '0.000338017']
['06932', '06932_0000844_cnn_inception100.csv', '0.000757961']
['07394', '07394_0002886_cnn_inception100.csv', '0.000313531']
