['00036', '00036_0036693_cnn_inception100.csv', '0.00424476']
['00453', '00453_0004386_cnn_inception100.csv', '0.000380763']
['00041', '00041_0001458_cnn_inception100.csv', '0.000881511']
['00253', '00253_0001745_cnn_inception100.csv', '0.0018915']
['00456', '00456_0000363_cnn_inception100.csv', '0.00408539']
['00147', '00147_0000011_cnn_inception100.csv', '0.00199093']
['00284', '00284_0000909_cnn_inception100.csv', '0.000735822']
['00660', '00660_0005092_cnn_inception100.csv', '0.00183862']
['00505', '00505_0004904_cnn_inception100.csv', '0.00239234']
['00790', '00790_0002376_cnn_inception100.csv', '0.00176219']
['00819', '00819_0011704_cnn_inception100.csv', '0.000868571']
['00522', '00522_0002410_cnn_inception100.csv', '0.000564415']
['00789', '00789_0000601_cnn_inception100.csv', '0.00398821']
['01243', '01243_0030171_cnn_inception100.csv', '0.0808233']
['01316', '01316_0001805_cnn_inception100.csv', '0.00217703']
['01488', '01488_0003328_cnn_inception100.csv', '0.00122884']
['01521', '01521_0005356_cnn_inception100.csv', '0.00179861']
['01642', '01642_0003518_cnn_inception100.csv', '0.00281071']
['01765', '01765_0005288_cnn_inception100.csv', '0.0184021']
['01812', '01812_0007416_cnn_inception100.csv', '0.0011038']
['02717', '02717_0011905_cnn_inception100.csv', '0.00379626']
['02043', '02043_0003955_cnn_inception100.csv', '0.000743209']
['02087', '02087_0001100_cnn_inception100.csv', '0.00727603']
['02417', '02417_0002783_cnn_inception100.csv', '0.00173667']
['02171', '02171_0000274_cnn_inception100.csv', '0.000966715']
['02399', '02399_0003064_cnn_inception100.csv', '0.00339655']
['02041', '02041_0014665_cnn_inception100.csv', '0.0162115']
['02482', '02482_0005267_cnn_inception100.csv', '0.00187488']
['02438', '02438_0004800_cnn_inception100.csv', '0.00596536']
['03029', '03029_0003991_cnn_inception100.csv', '0.00168079']
['03487', '03487_0002413_cnn_inception100.csv', '0.00177437']
['03092', '03092_0002023_cnn_inception100.csv', '0.00222051']
['03298', '03298_0001868_cnn_inception100.csv', '0.000120252']
['03002', '03002_0010201_cnn_inception100.csv', '0.000381785']
['03476', '03476_0004916_cnn_inception100.csv', '0.000665072']
['03116', '03116_0002839_cnn_inception100.csv', '0.00337309']
['03204', '03204_0014055_cnn_inception100.csv', '0.0006487']
['03258', '03258_0017835_cnn_inception100.csv', '0.00252613']
['03564', '03564_0000363_cnn_inception100.csv', '0.000969786']
['03780', '03780_0000890_cnn_inception100.csv', '0.00107893']
['03778', '03778_0006659_cnn_inception100.csv', '0.00133342']
['04365', '04365_0002098_cnn_inception100.csv', '0.00435556']
['04014', '04014_0006165_cnn_inception100.csv', '0.00633765']
['04023', '04023_0014551_cnn_inception100.csv', '0.015436']
['04372', '04372_0002455_cnn_inception100.csv', '0.00694639']
['04122', '04122_0029738_cnn_inception100.csv', '0.00140467']
['04179', '04179_0002560_cnn_inception100.csv', '0.00228883']
['04668', '04668_0007365_cnn_inception100.csv', '0.00013745']
['04839', '04839_0011640_cnn_inception100.csv', '0.000809851']
['04615', '04615_0000785_cnn_inception100.csv', '0.00413602']
['05382', '05382_0002521_cnn_inception100.csv', '0.00202135']
['05062', '05062_0006054_cnn_inception100.csv', '0.00977503']
['05415', '05415_0010385_cnn_inception100.csv', '0.000666451']
['05210', '05210_0001629_cnn_inception100.csv', '0.00385879']
['05337', '05337_0008893_cnn_inception100.csv', '0.0541507']
['05239', '05239_0010416_cnn_inception100.csv', '0.00356298']
['05020', '05020_0000859_cnn_inception100.csv', '0.0425352']
['05285', '05285_0004917_cnn_inception100.csv', '0.00419507']
['05611', '05611_0006567_cnn_inception100.csv', '0.00120222']
['05830', '05830_0007515_cnn_inception100.csv', '0.00194256']
['05612', '05612_0002606_cnn_inception100.csv', '0.0103361']
['06139', '06139_0003154_cnn_inception100.csv', '0.000469457']
['06410', '06410_0009603_cnn_inception100.csv', '0.000129106']
['06265', '06265_0002306_cnn_inception100.csv', '0.0456575']
['06289', '06289_0004694_cnn_inception100.csv', '0.0158941']
['06478', '06478_0002203_cnn_inception100.csv', '0.00420284']
['06491', '06491_0007651_cnn_inception100.csv', '0.00195492']
['06090', '06090_0008022_cnn_inception100.csv', '0.0013573']
['06376', '06376_0005806_cnn_inception100.csv', '0.000778699']
['06654', '06654_0008551_cnn_inception100.csv', '0.00246544']
['06665', '06665_0000294_cnn_inception100.csv', '0.0013131']
['06780', '06780_0004468_cnn_inception100.csv', '0.00285699']
['07011', '07011_0031687_cnn_inception100.csv', '0.00666565']
['07297', '07297_0004725_cnn_inception100.csv', '0.00260921']
['07390', '07390_0001817_cnn_inception100.csv', '0.00072602']
['07030', '07030_0003230_cnn_inception100.csv', '0.0897075']
['07401', '07401_0004344_cnn_inception100.csv', '0.000152617']
