['00251', '00251_0001267_cnn_inception100.csv', '0.000332505']
['00129', '00129_0003263_cnn_inception100.csv', '0.00634619']
['00103', '00103_0003866_cnn_inception100.csv', '0.00147946']
['00084', '00084_0004472_cnn_inception100.csv', '0.00446856']
['00035', '00035_0005802_cnn_inception100.csv', '0.0151598']
['00403', '00403_0001711_cnn_inception100.csv', '0.0452624']
['00051', '00051_0003431_cnn_inception100.csv', '0.0270954']
['00165', '00165_0007731_cnn_inception100.csv', '0.000532998']
['00305', '00305_0000360_cnn_inception100.csv', '0.000283155']
['00214', '00214_0004482_cnn_inception100.csv', '0.000246844']
['00657', '00657_0001261_cnn_inception100.csv', '0.0212197']
['00979', '00979_0006745_cnn_inception100.csv', '0.0211336']
['00965', '00965_0001069_cnn_inception100.csv', '0.00541711']
['00567', '00567_0003346_cnn_inception100.csv', '0.000133774']
['00558', '00558_0024572_cnn_inception100.csv', '0.0202108']
['00798', '00798_0002576_cnn_inception100.csv', '0.000311732']
['00590', '00590_0001222_cnn_inception100.csv', '0.0017976']
['00966', '00966_0004098_cnn_inception100.csv', '0.00573832']
['00961', '00961_0004583_cnn_inception100.csv', '0.000640051']
['00591', '00591_0001899_cnn_inception100.csv', '6.49712e-05']
['01180', '01180_0004072_cnn_inception100.csv', '0.00591236']
['01242', '01242_0005281_cnn_inception100.csv', '0.0182224']
['01405', '01405_0007330_cnn_inception100.csv', '0.00284496']
['01136', '01136_0006552_cnn_inception100.csv', '0.000189673']
['01924', '01924_0025790_cnn_inception100.csv', '0.0146695']
['01722', '01722_0000219_cnn_inception100.csv', '0.00352452']
['01635', '01635_0004229_cnn_inception100.csv', '0.00116258']
['01605', '01605_0003017_cnn_inception100.csv', '6.7049e-05']
['01817', '01817_0003293_cnn_inception100.csv', '0.000194364']
['01709', '01709_0007562_cnn_inception100.csv', '0.000610574']
['01592', '01592_0007092_cnn_inception100.csv', '0.000684414']
['01558', '01558_0007093_cnn_inception100.csv', '8.01677e-05']
['01931', '01931_0011044_cnn_inception100.csv', '0.00503946']
['01825', '01825_0003233_cnn_inception100.csv', '0.000617163']
['01956', '01956_0000677_cnn_inception100.csv', '0.000696621']
['01756', '01756_0008271_cnn_inception100.csv', '0.000237606']
['02553', '02553_0010378_cnn_inception100.csv', '0.00187591']
['02704', '02704_0003491_cnn_inception100.csv', '0.247782']
['02935', '02935_0006083_cnn_inception100.csv', '0.00270658']
['02822', '02822_0005139_cnn_inception100.csv', '0.000737869']
['02814', '02814_0009887_cnn_inception100.csv', '9.6644e-05']
['02719', '02719_0004130_cnn_inception100.csv', '0.00582616']
['02700', '02700_0000599_cnn_inception100.csv', '0.00218049']
['02674', '02674_0000009_cnn_inception100.csv', '0.00882228']
['02714', '02714_0001641_cnn_inception100.csv', '0.0505612']
['02332', '02332_0005000_cnn_inception100.csv', '0.0574749']
['02028', '02028_0004591_cnn_inception100.csv', '0.000135018']
['02278', '02278_0001536_cnn_inception100.csv', '0.00459142']
['02224', '02224_0002521_cnn_inception100.csv', '0.0148655']
['02092', '02092_0002872_cnn_inception100.csv', '0.000599475']
['02448', '02448_0003645_cnn_inception100.csv', '0.00081658']
['02242', '02242_0003330_cnn_inception100.csv', '0.00210751']
['02287', '02287_0000118_cnn_inception100.csv', '0.00138492']
['02496', '02496_0000703_cnn_inception100.csv', '0.0014501']
['02439', '02439_0010450_cnn_inception100.csv', '0.00231614']
['02383', '02383_0026826_cnn_inception100.csv', '0.00107882']
['03472', '03472_0002000_cnn_inception100.csv', '0.000616527']
['03277', '03277_0000867_cnn_inception100.csv', '0.00242021']
['03021', '03021_0004608_cnn_inception100.csv', '3.48896e-05']
['03276', '03276_0007337_cnn_inception100.csv', '0.0010007']
