['00464', '00464_0011077_cnn_inception100.csv', '0.00324192']
['00406', '00406_0001974_cnn_inception100.csv', '0.000558798']
['00234', '00234_0003817_cnn_inception100.csv', '0.000256585']
['00498', '00498_0008613_cnn_inception100.csv', '0.00109687']
['00205', '00205_0006202_cnn_inception100.csv', '0.00936347']
['00436', '00436_0006181_cnn_inception100.csv', '0.00161845']
['00409', '00409_0003209_cnn_inception100.csv', '0.0032071']
['00111', '00111_0004392_cnn_inception100.csv', '0.131879']
['00341', '00341_0000265_cnn_inception100.csv', '0.00296243']
['00322', '00322_0000977_cnn_inception100.csv', '0.00211568']
['00103', '00103_0003866_cnn_inception100.csv', '0.000536481']
['00309', '00309_0005160_cnn_inception100.csv', '0.018023']
['00135', '00135_0001728_cnn_inception100.csv', '0.00176922']
['00134', '00134_0002361_cnn_inception100.csv', '0.0115991']
['00046', '00046_0001948_cnn_inception100.csv', '0.0149252']
['00422', '00422_0014676_cnn_inception100.csv', '0.00119363']
['00482', '00482_0003890_cnn_inception100.csv', '0.000497874']
['00023', '00023_0002211_cnn_inception100.csv', '0.000915356']
['00478', '00478_0008838_cnn_inception100.csv', '0.000102503']
['00078', '00078_0009758_cnn_inception100.csv', '0.00314676']
['00076', '00076_0006016_cnn_inception100.csv', '0.00261093']
['00479', '00479_0006964_cnn_inception100.csv', '0.00354973']
['00484', '00484_0000210_cnn_inception100.csv', '0.0009007']
['00057', '00057_0019078_cnn_inception100.csv', '0.000599681']
['00468', '00468_0001887_cnn_inception100.csv', '0.00121053']
['00326', '00326_0004110_cnn_inception100.csv', '0.00257065']
['00153', '00153_0005788_cnn_inception100.csv', '0.00196114']
['00106', '00106_0003408_cnn_inception100.csv', '0.0025893']
['00358', '00358_0010971_cnn_inception100.csv', '0.00222811']
['00369', '00369_0017563_cnn_inception100.csv', '0.00967034']
['00223', '00223_0001439_cnn_inception100.csv', '0.00101828']
['00443', '00443_0006324_cnn_inception100.csv', '0.00256547']
['00426', '00426_0003748_cnn_inception100.csv', '0.01439']
['00026', '00026_0005106_cnn_inception100.csv', '0.00671407']
['00010', '00010_0004111_cnn_inception100.csv', '3.29397e-05']
['00850', '00850_0003915_cnn_inception100.csv', '0.00436322']
['00634', '00634_0005877_cnn_inception100.csv', '0.00424533']
['00892', '00892_0004755_cnn_inception100.csv', '0.000506019']
['00802', '00802_0002465_cnn_inception100.csv', '0.00161157']
['00782', '00782_0005502_cnn_inception100.csv', '0.0032992']
['00924', '00924_0000281_cnn_inception100.csv', '0.00384837']
['00983', '00983_0004973_cnn_inception100.csv', '0.00119586']
['00706', '00706_0002020_cnn_inception100.csv', '0.00490548']
['00594', '00594_0004169_cnn_inception100.csv', '0.000295987']
['00752', '00752_0012132_cnn_inception100.csv', '0.0135699']
['00556', '00556_0003134_cnn_inception100.csv', '0.00134759']
['00700', '00700_0000982_cnn_inception100.csv', '0.00125971']
['00503', '00503_0002695_cnn_inception100.csv', '0.00313011']
['00762', '00762_0004284_cnn_inception100.csv', '0.00261465']
['00887', '00887_0001360_cnn_inception100.csv', '0.0112987']
['00675', '00675_0002559_cnn_inception100.csv', '0.00211235']
['00672', '00672_0003499_cnn_inception100.csv', '0.0513665']
['00843', '00843_0001005_cnn_inception100.csv', '0.00473715']
['00674', '00674_0003441_cnn_inception100.csv', '0.0229421']
['00690', '00690_0001920_cnn_inception100.csv', '0.000844699']
['00636', '00636_0002189_cnn_inception100.csv', '0.000414014']
['00665', '00665_0005716_cnn_inception100.csv', '0.00604701']
['00980', '00980_0045328_cnn_inception100.csv', '0.0111197']
['00786', '00786_0002801_cnn_inception100.csv', '0.0109962']
['00920', '00920_0000410_cnn_inception100.csv', '0.00193246']
['00547', '00547_0005607_cnn_inception100.csv', '4.74236e-05']
['00788', '00788_0004235_cnn_inception100.csv', '0.000461305']
['00718', '00718_0014249_cnn_inception100.csv', '0.00157901']
['00972', '00972_0008589_cnn_inception100.csv', '0.0115395']
['00919', '00919_0005698_cnn_inception100.csv', '0.0316503']
['00760', '00760_0005901_cnn_inception100.csv', '0.00220594']
['00961', '00961_0004583_cnn_inception100.csv', '0.0171848']
['00539', '00539_0004237_cnn_inception100.csv', '0.00149616']
['00671', '00671_0008541_cnn_inception100.csv', '0.00260766']
['00625', '00625_0001511_cnn_inception100.csv', '0.00264992']
['00814', '00814_0000427_cnn_inception100.csv', '0.00203424']
['00615', '00615_0006560_cnn_inception100.csv', '0.000620325']
['00849', '00849_0028147_cnn_inception100.csv', '0.0025719']
['01120', '01120_0002059_cnn_inception100.csv', '0.000476283']
['01312', '01312_0001042_cnn_inception100.csv', '0.00824579']
['01174', '01174_0002277_cnn_inception100.csv', '0.00174377']
['01491', '01491_0019308_cnn_inception100.csv', '0.00177962']
['01438', '01438_0004101_cnn_inception100.csv', '0.00575082']
['01267', '01267_0001171_cnn_inception100.csv', '0.000856446']
['01204', '01204_0003701_cnn_inception100.csv', '0.010064']
['01235', '01235_0004693_cnn_inception100.csv', '0.00122772']
['01408', '01408_0003826_cnn_inception100.csv', '0.00680294']
['01226', '01226_0002943_cnn_inception100.csv', '0.00178459']
['01414', '01414_0002611_cnn_inception100.csv', '0.000429903']
['01024', '01024_0003180_cnn_inception100.csv', '0.0004611']
['01151', '01151_0006055_cnn_inception100.csv', '0.00827295']
['01353', '01353_0002369_cnn_inception100.csv', '0.00554976']
['01192', '01192_0004227_cnn_inception100.csv', '0.0144765']
['01140', '01140_0005912_cnn_inception100.csv', '0.00158871']
['01321', '01321_0003326_cnn_inception100.csv', '0.00955013']
['01141', '01141_0002168_cnn_inception100.csv', '0.00167756']
['01311', '01311_0001050_cnn_inception100.csv', '0.0529615']
['01112', '01112_0005496_cnn_inception100.csv', '0.000792232']
['01457', '01457_0008342_cnn_inception100.csv', '0.00504487']
['01068', '01068_0003058_cnn_inception100.csv', '0.00116352']
['01480', '01480_0012533_cnn_inception100.csv', '0.00182488']
['01271', '01271_0002648_cnn_inception100.csv', '0.000742323']
