['00030', '00030_0001867_cnn_inception100.csv', '0.00883925']
['00013', '00013_0008423_cnn_inception100.csv', '0.00159664']
['00351', '00351_0013680_cnn_inception100.csv', '0.00399559']
['00909', '00909_0012596_cnn_inception100.csv', '0.00358597']
['00707', '00707_0006455_cnn_inception100.csv', '0.000427225']
['00644', '00644_0002141_cnn_inception100.csv', '0.000392009']
['00896', '00896_0005729_cnn_inception100.csv', '0.00298154']
['00781', '00781_0001789_cnn_inception100.csv', '0.00913191']
['01021', '01021_0003177_cnn_inception100.csv', '0.00695522']
['01723', '01723_0001796_cnn_inception100.csv', '0.00689668']
['01604', '01604_0004407_cnn_inception100.csv', '0.006661']
['01694', '01694_0006560_cnn_inception100.csv', '0.00167459']
['01759', '01759_0005828_cnn_inception100.csv', '0.00152297']
['01903', '01903_0019481_cnn_inception100.csv', '0.0078006']
['02995', '02995_0037517_cnn_inception100.csv', '0.00185737']
['02003', '02003_0019135_cnn_inception100.csv', '0.00170111']
['02125', '02125_0005156_cnn_inception100.csv', '0.00281419']
['02133', '02133_0005217_cnn_inception100.csv', '0.00290525']
['02022', '02022_0006849_cnn_inception100.csv', '0.00111189']
['03105', '03105_0002933_cnn_inception100.csv', '0.00499891']
['03568', '03568_0004576_cnn_inception100.csv', '0.00209046']
['03587', '03587_0003008_cnn_inception100.csv', '0.0016649']
['03835', '03835_0006217_cnn_inception100.csv', '0.0016374']
['04430', '04430_0000478_cnn_inception100.csv', '0.00293831']
['04383', '04383_0019419_cnn_inception100.csv', '0.00188348']
['04478', '04478_0003351_cnn_inception100.csv', '0.00377773']
['04329', '04329_0014046_cnn_inception100.csv', '0.00208404']
['04197', '04197_0008849_cnn_inception100.csv', '0.00137787']
['04282', '04282_0003119_cnn_inception100.csv', '0.000166206']
['04246', '04246_0002047_cnn_inception100.csv', '0.00861527']
['04270', '04270_0008468_cnn_inception100.csv', '0.00340782']
['04741', '04741_0008098_cnn_inception100.csv', '0.0019548']
['04910', '04910_0024225_cnn_inception100.csv', '0.00262862']
['05149', '05149_0007106_cnn_inception100.csv', '0.00138147']
['05723', '05723_0000032_cnn_inception100.csv', '0.00263937']
['05642', '05642_0000822_cnn_inception100.csv', '0.00257277']
['05700', '05700_0002237_cnn_inception100.csv', '0.00649085']
['05988', '05988_0007201_cnn_inception100.csv', '0.00436204']
['05910', '05910_0004052_cnn_inception100.csv', '0.00309207']
['06089', '06089_0016769_cnn_inception100.csv', '0.00185306']
['06061', '06061_0003832_cnn_inception100.csv', '0.00322116']
['06466', '06466_0010777_cnn_inception100.csv', '0.0106043']
['06362', '06362_0004807_cnn_inception100.csv', '0.00114985']
['07223', '07223_0001822_cnn_inception100.csv', '0.00163731']
['07355', '07355_0002087_cnn_inception100.csv', '0.00482232']
