['00350', '00350_0008146_cnn_inception100.csv', '0.0019397']
['00858', '00858_0001101_cnn_inception100.csv', '0.00768332']
['00790', '00790_0002376_cnn_inception100.csv', '0.000536921']
['00899', '00899_0003094_cnn_inception100.csv', '0.00227855']
['01287', '01287_0004920_cnn_inception100.csv', '0.0222618']
['01193', '01193_0026224_cnn_inception100.csv', '0.0148744']
['01330', '01330_0008933_cnn_inception100.csv', '0.0018184']
['01843', '01843_0001406_cnn_inception100.csv', '0.00390222']
['01629', '01629_0004044_cnn_inception100.csv', '0.000805528']
['01504', '01504_0004352_cnn_inception100.csv', '0.0124822']
['01840', '01840_0002346_cnn_inception100.csv', '0.00160677']
['02417', '02417_0002783_cnn_inception100.csv', '0.0014535']
['02230', '02230_0005183_cnn_inception100.csv', '0.000958896']
['02150', '02150_0001073_cnn_inception100.csv', '0.0019619']
['03410', '03410_0002463_cnn_inception100.csv', '0.00564008']
['03198', '03198_0001419_cnn_inception100.csv', '0.00306581']
['03330', '03330_0103116_cnn_inception100.csv', '0.00141426']
['03885', '03885_0005714_cnn_inception100.csv', '0.0112654']
['04250', '04250_0001363_cnn_inception100.csv', '0.00288191']
['04117', '04117_0005284_cnn_inception100.csv', '0.00595021']
['04207', '04207_0003261_cnn_inception100.csv', '0.00183222']
['04185', '04185_0004005_cnn_inception100.csv', '0.002131']
['04500', '04500_0005153_cnn_inception100.csv', '0.00100836']
['04530', '04530_0037107_cnn_inception100.csv', '0.00284029']
['05314', '05314_0003175_cnn_inception100.csv', '0.00203543']
['05098', '05098_0006893_cnn_inception100.csv', '0.00222285']
['05030', '05030_0008013_cnn_inception100.csv', '0.00174144']
['05476', '05476_0005647_cnn_inception100.csv', '0.00324117']
['05185', '05185_0002260_cnn_inception100.csv', '0.00227681']
['05469', '05469_0001953_cnn_inception100.csv', '0.000516456']
['05209', '05209_0002038_cnn_inception100.csv', '0.00204228']
['05240', '05240_0000754_cnn_inception100.csv', '0.00333091']
['05860', '05860_0028735_cnn_inception100.csv', '0.000171077']
['05998', '05998_0014164_cnn_inception100.csv', '0.000487868']
['05938', '05938_0009445_cnn_inception100.csv', '0.00712237']
['06051', '06051_0000174_cnn_inception100.csv', '0.004345']
['06183', '06183_0027812_cnn_inception100.csv', '4.21273e-05']
['06391', '06391_0007415_cnn_inception100.csv', '0.00216319']
['06259', '06259_0007758_cnn_inception100.csv', '0.000784155']
['06325', '06325_0007026_cnn_inception100.csv', '0.000161259']
['06818', '06818_0001966_cnn_inception100.csv', '0.000842467']
['07163', '07163_0000820_cnn_inception100.csv', '0.00152032']
['07005', '07005_0009386_cnn_inception100.csv', '0.00178058']
['07430', '07430_0013780_cnn_inception100.csv', '0.00698202']
