['00259', '00259_0003341_cnn_inception100.csv', '8.168e-05']
['00269', '00269_0002099_cnn_inception100.csv', '1.75366e-06']
['00193', '00193_0005958_cnn_inception100.csv', '0.202095']
['00445', '00445_0010774_cnn_inception100.csv', '0.00535735']
['00657', '00657_0001261_cnn_inception100.csv', '0.0135198']
['00978', '00978_0003473_cnn_inception100.csv', '0.00017279']
['00981', '00981_0002392_cnn_inception100.csv', '0.0120802']
['00943', '00943_0005436_cnn_inception100.csv', '0.00191606']
['00649', '00649_0001792_cnn_inception100.csv', '0.000229992']
['01091', '01091_0007431_cnn_inception100.csv', '0.00308994']
['01390', '01390_0009704_cnn_inception100.csv', '0.00213054']
['01343', '01343_0007218_cnn_inception100.csv', '0.00605287']
['01388', '01388_0003549_cnn_inception100.csv', '0.0152108']
['01146', '01146_0004309_cnn_inception100.csv', '0.0144488']
['01573', '01573_0000254_cnn_inception100.csv', '0.00167622']
['01931', '01931_0011044_cnn_inception100.csv', '0.00191998']
['01911', '01911_0004393_cnn_inception100.csv', '0.0119541']
['01756', '01756_0008271_cnn_inception100.csv', '0.00785146']
['02935', '02935_0006083_cnn_inception100.csv', '0.00456422']
['02968', '02968_0003649_cnn_inception100.csv', '0.00249798']
['02624', '02624_0002623_cnn_inception100.csv', '0.00724944']
['02547', '02547_0002593_cnn_inception100.csv', '0.0164811']
['02781', '02781_0008575_cnn_inception100.csv', '0.00156663']
['02990', '02990_0000931_cnn_inception100.csv', '0.00276817']
['02799', '02799_0003782_cnn_inception100.csv', '0.00799977']
['02829', '02829_0002165_cnn_inception100.csv', '0.00435535']
['02915', '02915_0001281_cnn_inception100.csv', '0.000582543']
['02224', '02224_0002521_cnn_inception100.csv', '0.00868222']
['02270', '02270_0000602_cnn_inception100.csv', '0.0327327']
['02387', '02387_0005371_cnn_inception100.csv', '0.00260203']
['02258', '02258_0001650_cnn_inception100.csv', '0.00222557']
['03393', '03393_0006290_cnn_inception100.csv', '0.00591531']
['03264', '03264_0000127_cnn_inception100.csv', '0.00164735']
['03082', '03082_0001651_cnn_inception100.csv', '0.000250785']
['03096', '03096_0004648_cnn_inception100.csv', '0.000312208']
['03956', '03956_0027412_cnn_inception100.csv', '0.00386181']
['03548', '03548_0003928_cnn_inception100.csv', '0.00237553']
['03838', '03838_0011021_cnn_inception100.csv', '0.000940803']
['04181', '04181_0002159_cnn_inception100.csv', '0.0395813']
['04789', '04789_0002172_cnn_inception100.csv', '0.0053216']
['04926', '04926_0003553_cnn_inception100.csv', '0.0026397']
['04795', '04795_0001014_cnn_inception100.csv', '0.000733673']
['04597', '04597_0003740_cnn_inception100.csv', '0.00396212']
['04685', '04685_0004358_cnn_inception100.csv', '0.00339165']
['05221', '05221_0000918_cnn_inception100.csv', '0.00422584']
['05363', '05363_0004261_cnn_inception100.csv', '0.000510711']
['05005', '05005_0001296_cnn_inception100.csv', '0.00848124']
['05510', '05510_0004384_cnn_inception100.csv', '0.00072086']
['05894', '05894_0000949_cnn_inception100.csv', '7.43765e-05']
['05875', '05875_0005586_cnn_inception100.csv', '0.00139434']
['05962', '05962_0003863_cnn_inception100.csv', '0.00406422']
['05952', '05952_0004757_cnn_inception100.csv', '0.026728']
['05781', '05781_0002308_cnn_inception100.csv', '0.000140277']
['05546', '05546_0000589_cnn_inception100.csv', '0.000394951']
['05664', '05664_0027988_cnn_inception100.csv', '0.00110325']
['05808', '05808_0004456_cnn_inception100.csv', '0.000248496']
['05649', '05649_0004129_cnn_inception100.csv', '0.000422761']
['06304', '06304_0005965_cnn_inception100.csv', '0.0195744']
['06246', '06246_0000631_cnn_inception100.csv', '0.00323821']
['06300', '06300_0001403_cnn_inception100.csv', '0.00979969']
['06272', '06272_0004163_cnn_inception100.csv', '0.00160524']
['06008', '06008_0005620_cnn_inception100.csv', '0.00434681']
['06878', '06878_0000445_cnn_inception100.csv', '0.0127243']
['06623', '06623_0001648_cnn_inception100.csv', '0.00762776']
['07215', '07215_0008088_cnn_inception100.csv', '0.00176507']
['07190', '07190_0000457_cnn_inception100.csv', '0.00165129']
['07372', '07372_0046611_cnn_inception100.csv', '0.0051736']
['07061', '07061_0000047_cnn_inception100.csv', '0.000437708']
['07336', '07336_0003585_cnn_inception100.csv', '0.00498717']
['07174', '07174_0004514_cnn_inception100.csv', '0.000258233']
