['00009', '00009_0005342_cnn_inception100.csv', '0.00203686']
['00578', '00578_0001048_cnn_inception100.csv', '0.00448325']
['01037', '01037_0004832_cnn_inception100.csv', '0.00116615']
['01293', '01293_0007211_cnn_inception100.csv', '0.00742457']
['01545', '01545_0084176_cnn_inception100.csv', '0.00277806']
['01583', '01583_0000029_cnn_inception100.csv', '0.0014335']
['02534', '02534_0010823_cnn_inception100.csv', '0.00956734']
['02820', '02820_0017559_cnn_inception100.csv', '0.0025964']
['02206', '02206_0003731_cnn_inception100.csv', '0.00630478']
['03383', '03383_0004164_cnn_inception100.csv', '0.00209966']
['03462', '03462_0002458_cnn_inception100.csv', '0.00164367']
['03001', '03001_0003893_cnn_inception100.csv', '0.00033618']
['03030', '03030_0003053_cnn_inception100.csv', '0.00439005']
['03702', '03702_0004453_cnn_inception100.csv', '0.00168504']
['03653', '03653_0003525_cnn_inception100.csv', '0.00332986']
['04306', '04306_0000074_cnn_inception100.csv', '0.0015685']
['04693', '04693_0002529_cnn_inception100.csv', '0.0036541']
['04707', '04707_0002233_cnn_inception100.csv', '0.00040726']
['04558', '04558_0005203_cnn_inception100.csv', '0.00510546']
['05346', '05346_0008494_cnn_inception100.csv', '0.00278542']
['05481', '05481_0005545_cnn_inception100.csv', '0.0122254']
['05520', '05520_0000035_cnn_inception100.csv', '0.00171946']
['05727', '05727_0011518_cnn_inception100.csv', '0.0145768']
['05524', '05524_0000037_cnn_inception100.csv', '0.00126176']
['05745', '05745_0003637_cnn_inception100.csv', '0.000753127']
['05841', '05841_0018996_cnn_inception100.csv', '0.00122718']
['06624', '06624_0002261_cnn_inception100.csv', '0.00466347']
['06801', '06801_0000442_cnn_inception100.csv', '0.000481334']
['07100', '07100_0011955_cnn_inception100.csv', '0.00117126']
['07124', '07124_0007812_cnn_inception100.csv', '0.0040465']
