['00250', '00250_0003803_cnn_inception100.csv', '1.28882e-05']
['00371', '00371_0003834_cnn_inception100.csv', '0.000127264']
['00146', '00146_0001862_cnn_inception100.csv', '0.00155371']
['00360', '00360_0002668_cnn_inception100.csv', '0.00343839']
['00900', '00900_0004932_cnn_inception100.csv', '0.00180587']
['00903', '00903_0000792_cnn_inception100.csv', '0.000890283']
['00959', '00959_0000660_cnn_inception100.csv', '0.005131']
['00841', '00841_0011030_cnn_inception100.csv', '0.000861035']
['00840', '00840_0003329_cnn_inception100.csv', '2.32693e-05']
['01384', '01384_0001195_cnn_inception100.csv', '0.00414933']
['01293', '01293_0007211_cnn_inception100.csv', '0.000349391']
['01227', '01227_0006493_cnn_inception100.csv', '0.00229921']
['01194', '01194_0004002_cnn_inception100.csv', '0.00099237']
['01388', '01388_0003549_cnn_inception100.csv', '0.000659114']
['01201', '01201_0003498_cnn_inception100.csv', '7.78012e-05']
['01626', '01626_0015480_cnn_inception100.csv', '0.00106442']
['01797', '01797_0000702_cnn_inception100.csv', '0.00166724']
['01716', '01716_0005329_cnn_inception100.csv', '0.00244887']
['01808', '01808_0004590_cnn_inception100.csv', '0.000686288']
['01823', '01823_0002909_cnn_inception100.csv', '0.0035161']
['01758', '01758_0004229_cnn_inception100.csv', '0.00395713']
['01506', '01506_0006838_cnn_inception100.csv', '0.000135501']
['02591', '02591_0014340_cnn_inception100.csv', '0.00100084']
['02882', '02882_0002854_cnn_inception100.csv', '0.00203441']
['02727', '02727_0007040_cnn_inception100.csv', '0.00021208']
['02763', '02763_0004040_cnn_inception100.csv', '0.00368735']
['02979', '02979_0004098_cnn_inception100.csv', '2.40224e-05']
['02101', '02101_0002157_cnn_inception100.csv', '0.000920049']
['02316', '02316_0004114_cnn_inception100.csv', '0.00180051']
['02397', '02397_0002147_cnn_inception100.csv', '0.00178253']
['02256', '02256_0004305_cnn_inception100.csv', '0.000988207']
['03214', '03214_0000711_cnn_inception100.csv', '0.00179428']
['03333', '03333_0001392_cnn_inception100.csv', '0.00107244']
['03358', '03358_0005325_cnn_inception100.csv', '0.00361008']
['03229', '03229_0033050_cnn_inception100.csv', '0.00507072']
['03126', '03126_0002615_cnn_inception100.csv', '0.00346643']
['03454', '03454_0007161_cnn_inception100.csv', '0.00229664']
['03815', '03815_0004953_cnn_inception100.csv', '0.00229066']
['03883', '03883_0003001_cnn_inception100.csv', '0.000880283']
['03599', '03599_0015052_cnn_inception100.csv', '9.17801e-06']
['03555', '03555_0001773_cnn_inception100.csv', '0.000267523']
['03956', '03956_0027412_cnn_inception100.csv', '0.00131167']
['03548', '03548_0003928_cnn_inception100.csv', '0.00968255']
['03928', '03928_0000049_cnn_inception100.csv', '0.00325817']
['03965', '03965_0005026_cnn_inception100.csv', '0.00537235']
['03949', '03949_0001148_cnn_inception100.csv', '0.000598695']
['03851', '03851_0003438_cnn_inception100.csv', '7.13186e-05']
['04129', '04129_0003284_cnn_inception100.csv', '0.00364089']
['04457', '04457_0002393_cnn_inception100.csv', '0.00171326']
['04107', '04107_0000551_cnn_inception100.csv', '0.00155898']
['04198', '04198_0002103_cnn_inception100.csv', '0.000154214']
['04072', '04072_0007310_cnn_inception100.csv', '0.00134297']
['04779', '04779_0002937_cnn_inception100.csv', '9.14201e-05']
['04964', '04964_0002602_cnn_inception100.csv', '0.0012131']
['04845', '04845_0000804_cnn_inception100.csv', '0.0166411']
['04743', '04743_0003895_cnn_inception100.csv', '0.00121947']
['04641', '04641_0001795_cnn_inception100.csv', '0.00168724']
['05346', '05346_0008494_cnn_inception100.csv', '0.00292816']
['05491', '05491_0000554_cnn_inception100.csv', '0.00367073']
['05087', '05087_0010497_cnn_inception100.csv', '0.00235145']
['05421', '05421_0005609_cnn_inception100.csv', '0.00341035']
['05367', '05367_0000731_cnn_inception100.csv', '0.00568436']
['05164', '05164_0000837_cnn_inception100.csv', '0.00479844']
['05971', '05971_0001641_cnn_inception100.csv', '0.000715098']
['05894', '05894_0000949_cnn_inception100.csv', '4.81414e-07']
['05869', '05869_0006153_cnn_inception100.csv', '0.0070561']
['05881', '05881_0002924_cnn_inception100.csv', '0.00728493']
['05717', '05717_0034442_cnn_inception100.csv', '0.0115348']
['05743', '05743_0012135_cnn_inception100.csv', '0.000140733']
['05981', '05981_0001713_cnn_inception100.csv', '0.00158734']
['05697', '05697_0002543_cnn_inception100.csv', '0.00152796']
['05648', '05648_0024022_cnn_inception100.csv', '0.00308421']
['05814', '05814_0006656_cnn_inception100.csv', '0.000287955']
['05565', '05565_0004613_cnn_inception100.csv', '2.09818e-05']
['06309', '06309_0000923_cnn_inception100.csv', '9.86135e-05']
['06025', '06025_0003857_cnn_inception100.csv', '0.00368698']
['06269', '06269_0002073_cnn_inception100.csv', '0.00148309']
['06941', '06941_0001207_cnn_inception100.csv', '0.000258307']
['06526', '06526_0001699_cnn_inception100.csv', '0.00105853']
['07284', '07284_0001569_cnn_inception100.csv', '0.00310498']
['07136', '07136_0002013_cnn_inception100.csv', '0.00508924']
['07154', '07154_0001927_cnn_inception100.csv', '0.0149105']
['07424', '07424_0000830_cnn_inception100.csv', '0.000970573']
['07331', '07331_0000570_cnn_inception100.csv', '6.05563e-05']
['07116', '07116_0003173_cnn_inception100.csv', '0.00210632']
