['00493', '00493_0002149_cnn_inception100.csv', '0.00166927']
['00197', '00197_0002928_cnn_inception100.csv', '0.00144048']
['00351', '00351_0013680_cnn_inception100.csv', '0.00490705']
['00781', '00781_0001789_cnn_inception100.csv', '0.0027309']
['01306', '01306_0004308_cnn_inception100.csv', '0.00856174']
['01903', '01903_0019481_cnn_inception100.csv', '0.00514965']
['02536', '02536_0007981_cnn_inception100.csv', '0.00152567']
['04430', '04430_0000478_cnn_inception100.csv', '0.00185948']
['04195', '04195_0007145_cnn_inception100.csv', '0.0022331']
['04329', '04329_0014046_cnn_inception100.csv', '0.00136589']
['04543', '04543_0007856_cnn_inception100.csv', '0.00232628']
['05910', '05910_0004052_cnn_inception100.csv', '0.00259491']
['05665', '05665_0006113_cnn_inception100.csv', '0.00165423']
['06541', '06541_0001610_cnn_inception100.csv', '0.00196577']
['07223', '07223_0001822_cnn_inception100.csv', '0.00187976']
