['00192', '00192_0005809_cnn_inception100.csv', '0.00431086']
['00059', '00059_0002581_cnn_inception100.csv', '0.00123068']
['00333', '00333_0000762_cnn_inception100.csv', '0.000273543']
['00285', '00285_0003365_cnn_inception100.csv', '0.000578559']
['00542', '00542_0004092_cnn_inception100.csv', '0.00719274']
['00976', '00976_0008741_cnn_inception100.csv', '0.0116988']
['00737', '00737_0006353_cnn_inception100.csv', '0.00302853']
['00560', '00560_0002875_cnn_inception100.csv', '0.00194466']
['00535', '00535_0025048_cnn_inception100.csv', '0.00379039']
['01257', '01257_0000063_cnn_inception100.csv', '0.000601866']
['01105', '01105_0001702_cnn_inception100.csv', '0.00153907']
['01624', '01624_0009748_cnn_inception100.csv', '0.00108453']
['02914', '02914_0019948_cnn_inception100.csv', '0.00056126']
['02723', '02723_0012572_cnn_inception100.csv', '0.000889229']
['02941', '02941_0004548_cnn_inception100.csv', '0.0016011']
['02302', '02302_0004458_cnn_inception100.csv', '0.142405']
['02106', '02106_0002727_cnn_inception100.csv', '0.121766']
['03018', '03018_0002357_cnn_inception100.csv', '0.0026901']
['03473', '03473_0002048_cnn_inception100.csv', '0.0129263']
['03303', '03303_0002971_cnn_inception100.csv', '0.000802791']
['03395', '03395_0000537_cnn_inception100.csv', '0.0012568']
['03311', '03311_0005316_cnn_inception100.csv', '0.00389102']
['03046', '03046_0004816_cnn_inception100.csv', '0.000775693']
['03267', '03267_0000187_cnn_inception100.csv', '0.0232654']
['03640', '03640_0003201_cnn_inception100.csv', '0.00233885']
['03788', '03788_0007207_cnn_inception100.csv', '0.000566271']
['03774', '03774_0005535_cnn_inception100.csv', '0.0152689']
['03907', '03907_0000246_cnn_inception100.csv', '0.00538573']
['04325', '04325_0005629_cnn_inception100.csv', '0.00019877']
['04093', '04093_0001323_cnn_inception100.csv', '0.000748806']
['04276', '04276_0005919_cnn_inception100.csv', '0.000163324']
['04571', '04571_0003132_cnn_inception100.csv', '0.00114982']
['04960', '04960_0007115_cnn_inception100.csv', '0.00142992']
['04640', '04640_0000130_cnn_inception100.csv', '0.00258923']
['05129', '05129_0003948_cnn_inception100.csv', '0.00243057']
['05440', '05440_0002958_cnn_inception100.csv', '0.0189829']
['05075', '05075_0000614_cnn_inception100.csv', '0.00259229']
['05620', '05620_0002883_cnn_inception100.csv', '0.00518808']
['06472', '06472_0002779_cnn_inception100.csv', '0.00169087']
['06073', '06073_0037659_cnn_inception100.csv', '0.027438']
['06102', '06102_0004877_cnn_inception100.csv', '0.0029425']
['06229', '06229_0006734_cnn_inception100.csv', '0.00253465']
['06966', '06966_0003572_cnn_inception100.csv', '0.00164185']
['06930', '06930_0003455_cnn_inception100.csv', '0.00192168']
['06618', '06618_0002537_cnn_inception100.csv', '0.00484754']
['06832', '06832_0005430_cnn_inception100.csv', '0.0010124']
['07107', '07107_0001116_cnn_inception100.csv', '0.00146772']
['07149', '07149_0001671_cnn_inception100.csv', '0.00229862']
['07458', '07458_0002295_cnn_inception100.csv', '0.00152973']
['07192', '07192_0004390_cnn_inception100.csv', '0.00255843']
['07454', '07454_0007308_cnn_inception100.csv', '0.00523193']
['07008', '07008_0000233_cnn_inception100.csv', '0.00215249']
