['00350', '00350_0008146_cnn_inception100.csv', '0.00231864']
['01193', '01193_0026224_cnn_inception100.csv', '0.000500074']
['01246', '01246_0010072_cnn_inception100.csv', '0.00102215']
['01892', '01892_0003399_cnn_inception100.csv', '0.00363868']
['01852', '01852_0018243_cnn_inception100.csv', '0.00317391']
['02878', '02878_0001540_cnn_inception100.csv', '0.00152253']
['02930', '02930_0003717_cnn_inception100.csv', '0.00125509']
['02230', '02230_0005183_cnn_inception100.csv', '0.0016409']
['03231', '03231_0004705_cnn_inception100.csv', '0.00349516']
['03002', '03002_0010201_cnn_inception100.csv', '0.00123254']
['04605', '04605_0007833_cnn_inception100.csv', '0.000877614']
['05079', '05079_0006529_cnn_inception100.csv', '0.00152883']
['05209', '05209_0002038_cnn_inception100.csv', '0.00476182']
['05998', '05998_0014164_cnn_inception100.csv', '0.00186839']
['05683', '05683_0006845_cnn_inception100.csv', '0.00153598']
['06360', '06360_0002671_cnn_inception100.csv', '0.010145']
['06968', '06968_0009751_cnn_inception100.csv', '0.000135599']
['06887', '06887_0015100_cnn_inception100.csv', '0.0099324']
['06818', '06818_0001966_cnn_inception100.csv', '0.000518352']
['06821', '06821_0024267_cnn_inception100.csv', '0.00464404']
['06784', '06784_0002626_cnn_inception100.csv', '0.0172132']
['07103', '07103_0001650_cnn_inception100.csv', '0.0014952']
