['00098', '00098_0000569_cnn_inception100.csv', '9.1029e-05']
['00454', '00454_0003884_cnn_inception100.csv', '0.00118174']
['00202', '00202_0002919_cnn_inception100.csv', '0.00391816']
['00161', '00161_0001650_cnn_inception100.csv', '0.00269881']
['00242', '00242_0005595_cnn_inception100.csv', '0.0010605']
['00435', '00435_0012664_cnn_inception100.csv', '0.000420844']
['00074', '00074_0001888_cnn_inception100.csv', '0.00188308']
['00416', '00416_0001383_cnn_inception100.csv', '0.00095528']
['00804', '00804_0005644_cnn_inception100.csv', '0.00226782']
['00915', '00915_0006169_cnn_inception100.csv', '0.000199499']
['00686', '00686_0008726_cnn_inception100.csv', '0.00127566']
['00687', '00687_0004197_cnn_inception100.csv', '0.00173288']
['00600', '00600_0005544_cnn_inception100.csv', '0.00405583']
['00540', '00540_0000828_cnn_inception100.csv', '0.00104409']
['01233', '01233_0001350_cnn_inception100.csv', '1.96609e-05']
['01471', '01471_0013913_cnn_inception100.csv', '0.00539748']
['01178', '01178_0003901_cnn_inception100.csv', '0.00163003']
['01419', '01419_0004936_cnn_inception100.csv', '0.0069245']
['01197', '01197_0001912_cnn_inception100.csv', '0.00104942']
['01332', '01332_0004942_cnn_inception100.csv', '0.000124625']
['01545', '01545_0084176_cnn_inception100.csv', '0.00295538']
['01954', '01954_0002056_cnn_inception100.csv', '0.00139823']
['01864', '01864_0002529_cnn_inception100.csv', '0.00474856']
['01813', '01813_0008870_cnn_inception100.csv', '0.00716169']
['01841', '01841_0002184_cnn_inception100.csv', '0.00291615']
['01769', '01769_0004189_cnn_inception100.csv', '0.00267532']
['02759', '02759_0009295_cnn_inception100.csv', '0.000647502']
['02923', '02923_0010078_cnn_inception100.csv', '0.0015665']
['02139', '02139_0009746_cnn_inception100.csv', '0.00323285']
['02124', '02124_0002042_cnn_inception100.csv', '0.0012767']
['02025', '02025_0004788_cnn_inception100.csv', '0.00434783']
['03074', '03074_0006489_cnn_inception100.csv', '0.000842269']
['03328', '03328_0003386_cnn_inception100.csv', '0.00208087']
['03295', '03295_0002866_cnn_inception100.csv', '0.00591395']
['03720', '03720_0010305_cnn_inception100.csv', '0.00698965']
['03943', '03943_0002781_cnn_inception100.csv', '0.00367412']
['03928', '03928_0000049_cnn_inception100.csv', '0.00346971']
['03503', '03503_0002769_cnn_inception100.csv', '0.00195698']
['03694', '03694_0008139_cnn_inception100.csv', '0.00224821']
['03656', '03656_0002015_cnn_inception100.csv', '0.00230643']
['04260', '04260_0026608_cnn_inception100.csv', '0.00645753']
['04186', '04186_0040157_cnn_inception100.csv', '0.00272082']
['04193', '04193_0003936_cnn_inception100.csv', '0.00147184']
['04319', '04319_0002187_cnn_inception100.csv', '0.00470205']
['04113', '04113_0003885_cnn_inception100.csv', '0.00418129']
['04141', '04141_0026832_cnn_inception100.csv', '0.000118886']
['04410', '04410_0007302_cnn_inception100.csv', '0.00164854']
['04940', '04940_0001030_cnn_inception100.csv', '0.0193831']
['04749', '04749_0012883_cnn_inception100.csv', '0.000567685']
['04639', '04639_0000132_cnn_inception100.csv', '0.00327804']
['04865', '04865_0001997_cnn_inception100.csv', '0.00133583']
['04767', '04767_0006736_cnn_inception100.csv', '0.00708466']
['05127', '05127_0001397_cnn_inception100.csv', '0.00290028']
['05024', '05024_0003046_cnn_inception100.csv', '0.00607137']
['05158', '05158_0000339_cnn_inception100.csv', '0.000320386']
['05488', '05488_0007701_cnn_inception100.csv', '0.000497552']
['05949', '05949_0004336_cnn_inception100.csv', '0.000592021']
['05717', '05717_0034442_cnn_inception100.csv', '0.0140807']
['05767', '05767_0002570_cnn_inception100.csv', '0.00193049']
['05537', '05537_0013298_cnn_inception100.csv', '0.00294496']
['05565', '05565_0004613_cnn_inception100.csv', '0.00159597']
['06393', '06393_0001103_cnn_inception100.csv', '0.00170174']
['06500', '06500_0001854_cnn_inception100.csv', '0.000263743']
['06405', '06405_0004192_cnn_inception100.csv', '0.00138316']
['06263', '06263_0002162_cnn_inception100.csv', '0.0190411']
['06457', '06457_0003452_cnn_inception100.csv', '0.00013079']
['06342', '06342_0004118_cnn_inception100.csv', '0.0103937']
['06221', '06221_0004159_cnn_inception100.csv', '0.00195888']
['06745', '06745_0008056_cnn_inception100.csv', '0.00373826']
['06962', '06962_0005664_cnn_inception100.csv', '0.00207046']
['06643', '06643_0002488_cnn_inception100.csv', '0.00123']
['06785', '06785_0005504_cnn_inception100.csv', '0.00089917']
['07285', '07285_0006977_cnn_inception100.csv', '0.00102684']
['07353', '07353_0002869_cnn_inception100.csv', '0.0347897']
