['00040', '00040_0001363_cnn_inception100.csv', '0.00191429']
['01318', '01318_0050291_cnn_inception100.csv', '0.00194065']
['01320', '01320_0003158_cnn_inception100.csv', '0.00118507']
['01276', '01276_0011453_cnn_inception100.csv', '0.00530389']
['01793', '01793_0006807_cnn_inception100.csv', '0.000859021']
['02524', '02524_0000915_cnn_inception100.csv', '0.00226904']
['02119', '02119_0005253_cnn_inception100.csv', '0.00019913']
['03069', '03069_0004336_cnn_inception100.csv', '0.0127235']
['03612', '03612_0001568_cnn_inception100.csv', '0.00288465']
['03532', '03532_0004864_cnn_inception100.csv', '0.000195377']
['04657', '04657_0005974_cnn_inception100.csv', '0.0945587']
['04961', '04961_0006746_cnn_inception100.csv', '0.00173407']
['04812', '04812_0007276_cnn_inception100.csv', '0.00493188']
['05180', '05180_0000542_cnn_inception100.csv', '0.00270775']
['05441', '05441_0003961_cnn_inception100.csv', '0.00112032']
['05737', '05737_0001457_cnn_inception100.csv', '0.00514983']
['05699', '05699_0004621_cnn_inception100.csv', '0.00203171']
['05508', '05508_0002629_cnn_inception100.csv', '0.00762047']
['06320', '06320_0006053_cnn_inception100.csv', '0.00823363']
['06430', '06430_0019996_cnn_inception100.csv', '0.00216352']
['07457', '07457_0004483_cnn_inception100.csv', '0.0134631']
['07238', '07238_0002129_cnn_inception100.csv', '0.00144739']
