['00078', '00078_0009758_cnn_inception100.csv', '0.00234735']
['00666', '00666_0006593_cnn_inception100.csv', '0.00304105']
['01567', '01567_0007818_cnn_inception100.csv', '0.0188193']
['01670', '01670_0005088_cnn_inception100.csv', '0.00275886']
['02991', '02991_0007758_cnn_inception100.csv', '0.00130511']
['02233', '02233_0000341_cnn_inception100.csv', '0.000780956']
['02174', '02174_0001700_cnn_inception100.csv', '0.002828']
['03131', '03131_0006165_cnn_inception100.csv', '0.00143677']
['03367', '03367_0006897_cnn_inception100.csv', '0.00360209']
['03546', '03546_0004669_cnn_inception100.csv', '0.0017941']
['03655', '03655_0009374_cnn_inception100.csv', '0.00214553']
['04228', '04228_0003181_cnn_inception100.csv', '0.00262862']
['04130', '04130_0026148_cnn_inception100.csv', '0.0208643']
['04587', '04587_0002310_cnn_inception100.csv', '0.0204999']
['04938', '04938_0005403_cnn_inception100.csv', '0.00156504']
['05294', '05294_0000028_cnn_inception100.csv', '0.00782446']
['05160', '05160_0001161_cnn_inception100.csv', '0.0317582']
['05850', '05850_0007183_cnn_inception100.csv', '0.00657311']
['06058', '06058_0003432_cnn_inception100.csv', '0.00184195']
['06430', '06430_0019996_cnn_inception100.csv', '0.00299473']
['06727', '06727_0002501_cnn_inception100.csv', '0.00257758']
['07428', '07428_0000139_cnn_inception100.csv', '0.00120955']
