['00478', '00478_0008838_cnn_inception100.csv', '0.000219314']
['00066', '00066_0002925_cnn_inception100.csv', '0.00107955']
['00403', '00403_0001711_cnn_inception100.csv', '0.00561892']
['00321', '00321_0006614_cnn_inception100.csv', '0.000304667']
['00851', '00851_0000300_cnn_inception100.csv', '3.71876e-05']
['00777', '00777_0000753_cnn_inception100.csv', '0.00103287']
['00901', '00901_0003534_cnn_inception100.csv', '0.000207224']
['00792', '00792_0029578_cnn_inception100.csv', '0.0058475']
['01453', '01453_0004124_cnn_inception100.csv', '0.00155861']
['01051', '01051_0002043_cnn_inception100.csv', '0.000651339']
['01026', '01026_0002776_cnn_inception100.csv', '0.00573581']
['01633', '01633_0001901_cnn_inception100.csv', '4.61771e-05']
['01791', '01791_0005965_cnn_inception100.csv', '0.00392495']
['01921', '01921_0003786_cnn_inception100.csv', '0.00550662']
['01855', '01855_0001846_cnn_inception100.csv', '0.00916049']
['01670', '01670_0005088_cnn_inception100.csv', '0.00124839']
['01537', '01537_0000834_cnn_inception100.csv', '0.00416402']
['02793', '02793_0000679_cnn_inception100.csv', '0.000234274']
['02891', '02891_0001602_cnn_inception100.csv', '0.0105634']
['02503', '02503_0000346_cnn_inception100.csv', '0.00673834']
['02619', '02619_0001097_cnn_inception100.csv', '0.0175025']
['02818', '02818_0028805_cnn_inception100.csv', '0.307497']
['02925', '02925_0003852_cnn_inception100.csv', '0.00259484']
['02240', '02240_0002031_cnn_inception100.csv', '0.00149726']
['02170', '02170_0007416_cnn_inception100.csv', '0.00472785']
['02399', '02399_0003064_cnn_inception100.csv', '0.00165166']
['02039', '02039_0000113_cnn_inception100.csv', '0.00151543']
['02323', '02323_0003612_cnn_inception100.csv', '0.00262072']
['03018', '03018_0002357_cnn_inception100.csv', '0.00153941']
['03087', '03087_0000240_cnn_inception100.csv', '0.00169427']
['03416', '03416_0002014_cnn_inception100.csv', '0.00239096']
['03467', '03467_0001981_cnn_inception100.csv', '0.001301']
['03286', '03286_0001986_cnn_inception100.csv', '0.00524822']
['03189', '03189_0000698_cnn_inception100.csv', '0.00460614']
['03121', '03121_0011553_cnn_inception100.csv', '0.00186513']
['03865', '03865_0024047_cnn_inception100.csv', '0.000181751']
['03690', '03690_0001676_cnn_inception100.csv', '0.000318141']
['04006', '04006_0005651_cnn_inception100.csv', '0.00116487']
['04055', '04055_0007015_cnn_inception100.csv', '0.00671382']
['04104', '04104_0006744_cnn_inception100.csv', '0.00044759']
['04016', '04016_0004839_cnn_inception100.csv', '0.00183019']
['04426', '04426_0004259_cnn_inception100.csv', '0.00345749']
['04708', '04708_0005746_cnn_inception100.csv', '0.0102841']
['04620', '04620_0007587_cnn_inception100.csv', '0.000699863']
['04680', '04680_0002230_cnn_inception100.csv', '0.00602586']
['04865', '04865_0001997_cnn_inception100.csv', '0.00171452']
['04800', '04800_0013069_cnn_inception100.csv', '0.00211371']
['05467', '05467_0026594_cnn_inception100.csv', '0.000200241']
['05003', '05003_0005564_cnn_inception100.csv', '0.0035714']
['05403', '05403_0002847_cnn_inception100.csv', '0.00243602']
['05019', '05019_0000356_cnn_inception100.csv', '0.00232125']
['05418', '05418_0003317_cnn_inception100.csv', '0.000813831']
['05086', '05086_0001761_cnn_inception100.csv', '0.00112539']
['05912', '05912_0005080_cnn_inception100.csv', '0.00302321']
['05621', '05621_0004771_cnn_inception100.csv', '0.00353682']
['05821', '05821_0001150_cnn_inception100.csv', '0.00194471']
['05965', '05965_0004152_cnn_inception100.csv', '0.00125007']
['05815', '05815_0002262_cnn_inception100.csv', '0.0140044']
['06163', '06163_0005985_cnn_inception100.csv', '0.000257125']
['06456', '06456_0001825_cnn_inception100.csv', '0.000903335']
['06148', '06148_0000077_cnn_inception100.csv', '0.00467204']
['06422', '06422_0003979_cnn_inception100.csv', '0.00799648']
['06040', '06040_0000253_cnn_inception100.csv', '0.0162826']
['06734', '06734_0005476_cnn_inception100.csv', '0.00104347']
['06698', '06698_0001912_cnn_inception100.csv', '0.000739865']
['06551', '06551_0007153_cnn_inception100.csv', '0.000221302']
['06952', '06952_0001594_cnn_inception100.csv', '0.0011289']
['06819', '06819_0005713_cnn_inception100.csv', '0.00148029']
['06861', '06861_0000589_cnn_inception100.csv', '0.00023635']
['07029', '07029_0003257_cnn_inception100.csv', '0.00768763']
['07145', '07145_0002564_cnn_inception100.csv', '0.456263']
