['00058', '00058_0003838_cnn_inception100.csv', '0.00250741']
['00333', '00333_0000762_cnn_inception100.csv', '0.00038696']
['00044', '00044_0003389_cnn_inception100.csv', '0.00596716']
['00588', '00588_0004719_cnn_inception100.csv', '0.00462899']
['00784', '00784_0012691_cnn_inception100.csv', '0.0148304']
['00706', '00706_0002020_cnn_inception100.csv', '0.00198422']
['00680', '00680_0000543_cnn_inception100.csv', '0.00613771']
['00523', '00523_0003789_cnn_inception100.csv', '0.000240754']
['01453', '01453_0004124_cnn_inception100.csv', '0.00289061']
['01024', '01024_0003180_cnn_inception100.csv', '0.00491957']
['01297', '01297_0004457_cnn_inception100.csv', '0.00790012']
['01765', '01765_0005288_cnn_inception100.csv', '0.000749255']
['01995', '01995_0010229_cnn_inception100.csv', '0.00146413']
['02822', '02822_0005139_cnn_inception100.csv', '0.00186508']
['02885', '02885_0005193_cnn_inception100.csv', '0.00133793']
['02613', '02613_0002711_cnn_inception100.csv', '0.00651947']
['02524', '02524_0000915_cnn_inception100.csv', '0.00221495']
['02980', '02980_0002077_cnn_inception100.csv', '0.00159665']
['02550', '02550_0001063_cnn_inception100.csv', '0.00119673']
['02480', '02480_0003123_cnn_inception100.csv', '0.000561543']
['02215', '02215_0000709_cnn_inception100.csv', '0.000610136']
['02069', '02069_0006864_cnn_inception100.csv', '0.00493379']
['02343', '02343_0008281_cnn_inception100.csv', '0.000690778']
['02329', '02329_0001479_cnn_inception100.csv', '0.00665368']
['02362', '02362_0000872_cnn_inception100.csv', '0.000587838']
['02307', '02307_0005990_cnn_inception100.csv', '0.00361029']
['02049', '02049_0009269_cnn_inception100.csv', '0.00248252']
['02438', '02438_0004800_cnn_inception100.csv', '0.00204485']
['02437', '02437_0003368_cnn_inception100.csv', '0.000109622']
['02377', '02377_0006967_cnn_inception100.csv', '0.00155123']
['03042', '03042_0005479_cnn_inception100.csv', '0.00139894']
['03213', '03213_0002186_cnn_inception100.csv', '0.00219896']
['03311', '03311_0005316_cnn_inception100.csv', '0.00186802']
['03343', '03343_0002057_cnn_inception100.csv', '0.00106074']
['03208', '03208_0004401_cnn_inception100.csv', '0.00133693']
['03412', '03412_0005479_cnn_inception100.csv', '0.00225804']
['03111', '03111_0012830_cnn_inception100.csv', '0.00137867']
['03647', '03647_0006578_cnn_inception100.csv', '3.94319e-05']
['03819', '03819_0005517_cnn_inception100.csv', '0.00106689']
['03907', '03907_0000246_cnn_inception100.csv', '0.00238259']
['03521', '03521_0009688_cnn_inception100.csv', '0.00177523']
['04096', '04096_0005689_cnn_inception100.csv', '0.00299178']
['04377', '04377_0003233_cnn_inception100.csv', '0.00108717']
['04363', '04363_0001681_cnn_inception100.csv', '0.00251119']
['04161', '04161_0002392_cnn_inception100.csv', '0.0221499']
['04093', '04093_0001323_cnn_inception100.csv', '0.000869876']
['04725', '04725_0003768_cnn_inception100.csv', '0.00355523']
['04907', '04907_0003136_cnn_inception100.csv', '0.00223537']
['04664', '04664_0005544_cnn_inception100.csv', '0.00486332']
['04540', '04540_0006955_cnn_inception100.csv', '0.000799146']
['04615', '04615_0000785_cnn_inception100.csv', '0.00171066']
['04613', '04613_0001815_cnn_inception100.csv', '0.00692221']
['05188', '05188_0005004_cnn_inception100.csv', '0.0346453']
['05144', '05144_0000627_cnn_inception100.csv', '0.00370561']
['05437', '05437_0004872_cnn_inception100.csv', '0.000671721']
['05062', '05062_0006054_cnn_inception100.csv', '0.00680804']
['05256', '05256_0000082_cnn_inception100.csv', '0.000603356']
['05210', '05210_0001629_cnn_inception100.csv', '0.00154621']
['05194', '05194_0003896_cnn_inception100.csv', '0.00126224']
['05209', '05209_0002038_cnn_inception100.csv', '0.00214772']
['05208', '05208_0000332_cnn_inception100.csv', '0.00211451']
['05075', '05075_0000614_cnn_inception100.csv', '0.0419606']
['05100', '05100_0004111_cnn_inception100.csv', '0.00114129']
['05586', '05586_0014700_cnn_inception100.csv', '0.00195751']
['05803', '05803_0006374_cnn_inception100.csv', '0.00220079']
['05867', '05867_0004710_cnn_inception100.csv', '0.000299383']
['05569', '05569_0004228_cnn_inception100.csv', '0.00265524']
['05679', '05679_0003277_cnn_inception100.csv', '0.00933061']
['06028', '06028_0008224_cnn_inception100.csv', '0.000742951']
['06102', '06102_0004877_cnn_inception100.csv', '0.00138931']
['06289', '06289_0004694_cnn_inception100.csv', '0.00372055']
['06090', '06090_0008022_cnn_inception100.csv', '0.00261203']
['06173', '06173_0005065_cnn_inception100.csv', '0.000777501']
['06117', '06117_0001109_cnn_inception100.csv', '0.000711158']
['06313', '06313_0005054_cnn_inception100.csv', '0.00112326']
['06630', '06630_0067269_cnn_inception100.csv', '0.00153525']
['06821', '06821_0024267_cnn_inception100.csv', '0.0016484']
['06913', '06913_0001162_cnn_inception100.csv', '0.00229778']
['06770', '06770_0010242_cnn_inception100.csv', '0.000924995']
['06529', '06529_0006509_cnn_inception100.csv', '0.00504091']
['07070', '07070_0005687_cnn_inception100.csv', '0.0015541']
['07168', '07168_0004152_cnn_inception100.csv', '0.00297327']
['07377', '07377_0003641_cnn_inception100.csv', '0.000335306']
['07030', '07030_0003230_cnn_inception100.csv', '0.00132395']
