['00388', '00388_0005091_cnn_inception100.csv', '0.00389929']
['01314', '01314_0002070_cnn_inception100.csv', '0.00310996']
['01349', '01349_0001300_cnn_inception100.csv', '0.0303956']
['01552', '01552_0006600_cnn_inception100.csv', '7.19802e-06']
['02972', '02972_0005828_cnn_inception100.csv', '0.00639251']
['02742', '02742_0001051_cnn_inception100.csv', '0.00101702']
['02857', '02857_0007995_cnn_inception100.csv', '0.00891502']
['02222', '02222_0007370_cnn_inception100.csv', '0.00480591']
['02037', '02037_0003598_cnn_inception100.csv', '0.00129689']
['03123', '03123_0004033_cnn_inception100.csv', '0.000380458']
['03939', '03939_0000312_cnn_inception100.csv', '0.000103169']
['03668', '03668_0007967_cnn_inception100.csv', '0.00132767']
['04221', '04221_0002420_cnn_inception100.csv', '0.00396713']
['04413', '04413_0000368_cnn_inception100.csv', '0.0102709']
['04532', '04532_0006044_cnn_inception100.csv', '0.0017824']
['04906', '04906_0003970_cnn_inception100.csv', '0.00206624']
['04569', '04569_0003004_cnn_inception100.csv', '0.00181832']
['04870', '04870_0002939_cnn_inception100.csv', '0.00546179']
['05804', '05804_0004409_cnn_inception100.csv', '0.000449983']
['06343', '06343_0009713_cnn_inception100.csv', '0.00139258']
['06840', '06840_0014963_cnn_inception100.csv', '0.000679206']
['06542', '06542_0003836_cnn_inception100.csv', '0.00155762']
['07057', '07057_0002087_cnn_inception100.csv', '0.00210432']
['07228', '07228_0003039_cnn_inception100.csv', '3.45322e-05']
['07309', '07309_0001855_cnn_inception100.csv', '0.00217565']
