['00272', '00272_0004488_cnn_inception100.csv', '3.27956e-05']
['00693', '00693_0000891_cnn_inception100.csv', '0.000859085']
['00935', '00935_0000390_cnn_inception100.csv', '0.0113146']
['00614', '00614_0003880_cnn_inception100.csv', '0.00154358']
['00876', '00876_0003336_cnn_inception100.csv', '0.0014965']
['01413', '01413_0007662_cnn_inception100.csv', '0.00558166']
['01176', '01176_0003016_cnn_inception100.csv', '0.00413746']
['01248', '01248_0001028_cnn_inception100.csv', '0.00437562']
['01419', '01419_0004936_cnn_inception100.csv', '0.000471385']
['01198', '01198_0000313_cnn_inception100.csv', '0.00606722']
['01875', '01875_0000508_cnn_inception100.csv', '0.0034902']
['01991', '01991_0004817_cnn_inception100.csv', '0.0012155']
['02759', '02759_0009295_cnn_inception100.csv', '3.19979e-07']
['02021', '02021_0004124_cnn_inception100.csv', '0.00464328']
['02004', '02004_0002578_cnn_inception100.csv', '0.0111074']
['02124', '02124_0002042_cnn_inception100.csv', '0.00207782']
['02363', '02363_0006732_cnn_inception100.csv', '0.00229712']
['02097', '02097_0048895_cnn_inception100.csv', '0.00430335']
['02181', '02181_0004528_cnn_inception100.csv', '0.00254453']
['03602', '03602_0004957_cnn_inception100.csv', '0.00237265']
['04330', '04330_0005123_cnn_inception100.csv', '0.00940263']
['04365', '04365_0002098_cnn_inception100.csv', '0.000191973']
['04103', '04103_0009069_cnn_inception100.csv', '1.08543e-05']
['04985', '04985_0110305_cnn_inception100.csv', '0.00014588']
['04592', '04592_0053561_cnn_inception100.csv', '0.00196344']
['05340', '05340_0029950_cnn_inception100.csv', '0.00415048']
['05270', '05270_0001375_cnn_inception100.csv', '0.000244493']
['05709', '05709_0062193_cnn_inception100.csv', '0.00841225']
['05641', '05641_0005339_cnn_inception100.csv', '0.00167512']
['05597', '05597_0008074_cnn_inception100.csv', '0.000124119']
['06248', '06248_0008630_cnn_inception100.csv', '0.00296638']
['06072', '06072_0004225_cnn_inception100.csv', '0.000112869']
['06788', '06788_0005764_cnn_inception100.csv', '0.0395619']
['07068', '07068_0003780_cnn_inception100.csv', '0.00291235']
['07323', '07323_0008261_cnn_inception100.csv', '0.000657924']
