['00644', '00644_0002141_cnn_inception100.csv', '0.000432862']
['00897', '00897_0006958_cnn_inception100.csv', '0.000974739']
['01971', '01971_0006355_cnn_inception100.csv', '0.00119769']
['02019', '02019_0005296_cnn_inception100.csv', '0.00016199']
['02246', '02246_0007536_cnn_inception100.csv', '0.000248412']
['02125', '02125_0005156_cnn_inception100.csv', '0.00338624']
['03633', '03633_0002927_cnn_inception100.csv', '0.00205934']
['04725', '04725_0003768_cnn_inception100.csv', '0.00183269']
['04609', '04609_0008851_cnn_inception100.csv', '0.000740313']
['05658', '05658_0003001_cnn_inception100.csv', '0.00022131']
['05644', '05644_0002897_cnn_inception100.csv', '0.00155251']
['05950', '05950_0002036_cnn_inception100.csv', '0.00163384']
['06124', '06124_0000914_cnn_inception100.csv', '0.0010907']
['06792', '06792_0001282_cnn_inception100.csv', '0.00102005']
['07474', '07474_0011030_cnn_inception100.csv', '0.000398918']
['07395', '07395_0002659_cnn_inception100.csv', '0.00223047']
