['00234', '00234_0003817_cnn_inception100.csv', '7.91362e-05']
['00205', '00205_0006202_cnn_inception100.csv', '0.00884116']
['00251', '00251_0001267_cnn_inception100.csv', '0.00285659']
['00436', '00436_0006181_cnn_inception100.csv', '0.0136458']
['00409', '00409_0003209_cnn_inception100.csv', '0.00319447']
['00111', '00111_0004392_cnn_inception100.csv', '0.00593277']
['00377', '00377_0003723_cnn_inception100.csv', '4.74722e-05']
['00341', '00341_0000265_cnn_inception100.csv', '0.00382079']
['00322', '00322_0000977_cnn_inception100.csv', '0.2536']
['00134', '00134_0002361_cnn_inception100.csv', '0.00856236']
['00479', '00479_0006964_cnn_inception100.csv', '0.0401259']
['00014', '00014_0006149_cnn_inception100.csv', '0.000230246']
['00057', '00057_0019078_cnn_inception100.csv', '0.000259683']
['00405', '00405_0000196_cnn_inception100.csv', '0.000332772']
['00004', '00004_0002990_cnn_inception100.csv', '0.000987665']
['00468', '00468_0001887_cnn_inception100.csv', '0.000765565']
['00326', '00326_0004110_cnn_inception100.csv', '0.124846']
['00165', '00165_0007731_cnn_inception100.csv', '0.000811489']
['00305', '00305_0000360_cnn_inception100.csv', '0.000531753']
['00358', '00358_0010971_cnn_inception100.csv', '0.0213571']
['00443', '00443_0006324_cnn_inception100.csv', '0.00748208']
['00020', '00020_0000440_cnn_inception100.csv', '0.00151399']
['00979', '00979_0006745_cnn_inception100.csv', '0.00293509']
['00984', '00984_0003070_cnn_inception100.csv', '0.00469255']
['00587', '00587_0000088_cnn_inception100.csv', '0.00380972']
['00574', '00574_0001860_cnn_inception100.csv', '0.00111455']
['00567', '00567_0003346_cnn_inception100.csv', '0.000485296']
['00503', '00503_0002695_cnn_inception100.csv', '0.00154151']
['00791', '00791_0006083_cnn_inception100.csv', '0.00033424']
['00798', '00798_0002576_cnn_inception100.csv', '0.00012311']
['00887', '00887_0001360_cnn_inception100.csv', '0.00193717']
['00672', '00672_0003499_cnn_inception100.csv', '0.00936293']
['00843', '00843_0001005_cnn_inception100.csv', '0.0165834']
['00674', '00674_0003441_cnn_inception100.csv', '0.00529872']
['00898', '00898_0000739_cnn_inception100.csv', '0.01631']
['00665', '00665_0005716_cnn_inception100.csv', '0.0518722']
['00786', '00786_0002801_cnn_inception100.csv', '0.00345452']
['00788', '00788_0004235_cnn_inception100.csv', '0.000365925']
['00718', '00718_0014249_cnn_inception100.csv', '0.0107318']
['00972', '00972_0008589_cnn_inception100.csv', '0.0245278']
['00591', '00591_0001899_cnn_inception100.csv', '0.000137414']
['00732', '00732_0002445_cnn_inception100.csv', '0.00185395']
['00649', '00649_0001792_cnn_inception100.csv', '0.000239654']
['00883', '00883_0000198_cnn_inception100.csv', '0.00105774']
['00814', '00814_0000427_cnn_inception100.csv', '0.00234553']
['00615', '00615_0006560_cnn_inception100.csv', '0.00179248']
['00847', '00847_0003144_cnn_inception100.csv', '0.0126325']
['01312', '01312_0001042_cnn_inception100.csv', '0.0122228']
['01267', '01267_0001171_cnn_inception100.csv', '0.000587649']
['01098', '01098_0003261_cnn_inception100.csv', '0.00130438']
['01054', '01054_0002271_cnn_inception100.csv', '0.000571058']
['01192', '01192_0004227_cnn_inception100.csv', '0.00200486']
['01365', '01365_0000110_cnn_inception100.csv', '0.00137509']
['01135', '01135_0006504_cnn_inception100.csv', '0.00468184']
['01184', '01184_0008170_cnn_inception100.csv', '0.00422832']
['01327', '01327_0003063_cnn_inception100.csv', '0.0120678']
['01457', '01457_0008342_cnn_inception100.csv', '0.024458']
