['00439', '00439_0004624_cnn_inception100.csv', '0.00110931']
['00471', '00471_0000902_cnn_inception100.csv', '0.00751971']
['00446', '00446_0001072_cnn_inception100.csv', '0.0363166']
['00122', '00122_0000391_cnn_inception100.csv', '0.0025035']
['00702', '00702_0003385_cnn_inception100.csv', '0.00181618']
['00614', '00614_0003880_cnn_inception100.csv', '0.00134251']
['01245', '01245_0001809_cnn_inception100.csv', '0.00200382']
['01317', '01317_0003724_cnn_inception100.csv', '0.00358502']
['01805', '01805_0005316_cnn_inception100.csv', '0.000324219']
['01695', '01695_0016542_cnn_inception100.csv', '0.00430605']
['01935', '01935_0002490_cnn_inception100.csv', '0.00101634']
['02718', '02718_0010052_cnn_inception100.csv', '0.00936931']
['02988', '02988_0007963_cnn_inception100.csv', '4.67956e-05']
['02796', '02796_0001829_cnn_inception100.csv', '0.0014285']
['02701', '02701_0000383_cnn_inception100.csv', '0.00140484']
['02558', '02558_0000118_cnn_inception100.csv', '0.00203649']
['02949', '02949_0003255_cnn_inception100.csv', '0.0342578']
['02214', '02214_0029640_cnn_inception100.csv', '0.00148817']
['02331', '02331_0000194_cnn_inception100.csv', '0.00128385']
['02046', '02046_0001472_cnn_inception100.csv', '0.0068399']
['02400', '02400_0000083_cnn_inception100.csv', '0.00286855']
['02377', '02377_0006967_cnn_inception100.csv', '0.00810918']
['03223', '03223_0006285_cnn_inception100.csv', '0.00108892']
['03460', '03460_0005489_cnn_inception100.csv', '0.0029632']
['03425', '03425_0000228_cnn_inception100.csv', '0.00127308']
['03221', '03221_0005163_cnn_inception100.csv', '0.00497597']
['03383', '03383_0004164_cnn_inception100.csv', '0.00114246']
['03499', '03499_0000383_cnn_inception100.csv', '0.00109189']
['03728', '03728_0006442_cnn_inception100.csv', '0.00367994']
['03627', '03627_0003414_cnn_inception100.csv', '0.00178757']
['03832', '03832_0013277_cnn_inception100.csv', '0.00175842']
['04014', '04014_0006165_cnn_inception100.csv', '0.00132734']
['04440', '04440_0003524_cnn_inception100.csv', '0.0020495']
['04179', '04179_0002560_cnn_inception100.csv', '0.00802432']
['04020', '04020_0003375_cnn_inception100.csv', '0.00413841']
['04937', '04937_0000209_cnn_inception100.csv', '0.00279004']
['04590', '04590_0000327_cnn_inception100.csv', '0.00254398']
['04760', '04760_0002311_cnn_inception100.csv', '0.000955019']
['04623', '04623_0000374_cnn_inception100.csv', '0.0219875']
['05261', '05261_0009432_cnn_inception100.csv', '0.0105176']
['05407', '05407_0007449_cnn_inception100.csv', '0.00120192']
['05288', '05288_0001650_cnn_inception100.csv', '0.00121527']
['05911', '05911_0000043_cnn_inception100.csv', '0.00155111']
['06155', '06155_0000639_cnn_inception100.csv', '2.24252e-05']
['06073', '06073_0037659_cnn_inception100.csv', '0.0733352']
['06968', '06968_0009751_cnn_inception100.csv', '0.000238444']
['06703', '06703_0011037_cnn_inception100.csv', '0.0299664']
['06963', '06963_0003416_cnn_inception100.csv', '0.00189084']
['06889', '06889_0005741_cnn_inception100.csv', '0.000137994']
['06861', '06861_0000589_cnn_inception100.csv', '0.000293176']
['07020', '07020_0012525_cnn_inception100.csv', '0.213175']
['07327', '07327_0007635_cnn_inception100.csv', '0.000541575']
['07349', '07349_0002858_cnn_inception100.csv', '0.00241021']
['07008', '07008_0000233_cnn_inception100.csv', '0.0249589']
