['00497', '00497_0003607_cnn_inception100.csv', '0.00187509']
['00391', '00391_0060740_cnn_inception100.csv', '0.00197438']
['00501', '00501_0000274_cnn_inception100.csv', '0.00065225']
['00841', '00841_0011030_cnn_inception100.csv', '0.00130669']
['01172', '01172_0003386_cnn_inception100.csv', '0.00173177']
['01037', '01037_0004832_cnn_inception100.csv', '0.000902008']
['01293', '01293_0007211_cnn_inception100.csv', '0.0473901']
['01034', '01034_0035765_cnn_inception100.csv', '0.00296058']
['01930', '01930_0001868_cnn_inception100.csv', '0.000810171']
['02929', '02929_0000591_cnn_inception100.csv', '0.0129633']
['02818', '02818_0028805_cnn_inception100.csv', '0.000304292']
['02011', '02011_0002044_cnn_inception100.csv', '0.000881377']
['02206', '02206_0003731_cnn_inception100.csv', '0.0590038']
['02061', '02061_0004827_cnn_inception100.csv', '0.00233078']
['02316', '02316_0004114_cnn_inception100.csv', '0.000533408']
['02408', '02408_0002661_cnn_inception100.csv', '0.00593412']
['03398', '03398_0002008_cnn_inception100.csv', '0.00676778']
['03169', '03169_0008393_cnn_inception100.csv', '0.00183215']
['03840', '03840_0008363_cnn_inception100.csv', '0.013378']
['03943', '03943_0002781_cnn_inception100.csv', '0.00625503']
['03831', '03831_0002530_cnn_inception100.csv', '0.000103062']
['03858', '03858_0004914_cnn_inception100.csv', '0.00412507']
['04006', '04006_0005651_cnn_inception100.csv', '0.00114169']
['04118', '04118_0007636_cnn_inception100.csv', '0.00341387']
['04362', '04362_0000817_cnn_inception100.csv', '0.00783647']
['04558', '04558_0005203_cnn_inception100.csv', '0.00454129']
['05346', '05346_0008494_cnn_inception100.csv', '0.025155']
['05727', '05727_0011518_cnn_inception100.csv', '0.0120211']
['05704', '05704_0003772_cnn_inception100.csv', '0.00295593']
['06499', '06499_0007109_cnn_inception100.csv', '0.0108014']
['06462', '06462_0005845_cnn_inception100.csv', '0.00114799']
['06063', '06063_0014626_cnn_inception100.csv', '0.0111576']
['06956', '06956_0006793_cnn_inception100.csv', '0.000182123']
['06624', '06624_0002261_cnn_inception100.csv', '0.00269565']
['06517', '06517_0002100_cnn_inception100.csv', '0.00134443']
['07472', '07472_0011934_cnn_inception100.csv', '0.00172054']
['07124', '07124_0007812_cnn_inception100.csv', '0.0347206']
['07002', '07002_0002096_cnn_inception100.csv', '0.00120226']
