['00259', '00259_0003341_cnn_inception100.csv', '4.02869e-05']
['00269', '00269_0002099_cnn_inception100.csv', '1.67929e-05']
['00193', '00193_0005958_cnn_inception100.csv', '0.00974375']
['00426', '00426_0003748_cnn_inception100.csv', '0.00483366']
['00445', '00445_0010774_cnn_inception100.csv', '0.0030052']
['00981', '00981_0002392_cnn_inception100.csv', '0.00322652']
['01091', '01091_0007431_cnn_inception100.csv', '0.00202372']
['01388', '01388_0003549_cnn_inception100.csv', '0.0275652']
['01146', '01146_0004309_cnn_inception100.csv', '0.00215657']
['01911', '01911_0004393_cnn_inception100.csv', '0.0228909']
['01756', '01756_0008271_cnn_inception100.csv', '0.0168043']
['02646', '02646_0001013_cnn_inception100.csv', '0.00226948']
['02624', '02624_0002623_cnn_inception100.csv', '0.00189334']
['02815', '02815_0007369_cnn_inception100.csv', '0.000997284']
['02547', '02547_0002593_cnn_inception100.csv', '0.00795423']
['02799', '02799_0003782_cnn_inception100.csv', '0.000600352']
['02829', '02829_0002165_cnn_inception100.csv', '0.0168947']
['02224', '02224_0002521_cnn_inception100.csv', '0.00234315']
['02270', '02270_0000602_cnn_inception100.csv', '0.00440115']
['02374', '02374_0005046_cnn_inception100.csv', '0.000892088']
['03486', '03486_0001750_cnn_inception100.csv', '1.49598e-05']
['03393', '03393_0006290_cnn_inception100.csv', '0.00642771']
['03096', '03096_0004648_cnn_inception100.csv', '0.000314623']
['04036', '04036_0003546_cnn_inception100.csv', '0.00109433']
['04181', '04181_0002159_cnn_inception100.csv', '0.047013']
['04789', '04789_0002172_cnn_inception100.csv', '0.000367393']
['04795', '04795_0001014_cnn_inception100.csv', '0.00108726']
['04597', '04597_0003740_cnn_inception100.csv', '0.00646263']
['05312', '05312_0003588_cnn_inception100.csv', '0.00156298']
['05363', '05363_0004261_cnn_inception100.csv', '0.00111932']
['05068', '05068_0002877_cnn_inception100.csv', '0.00130465']
['05005', '05005_0001296_cnn_inception100.csv', '0.000825153']
['05277', '05277_0000535_cnn_inception100.csv', '0.00211108']
['05894', '05894_0000949_cnn_inception100.csv', '5.22942e-05']
['05875', '05875_0005586_cnn_inception100.csv', '0.00191057']
['05962', '05962_0003863_cnn_inception100.csv', '0.00107693']
['05952', '05952_0004757_cnn_inception100.csv', '0.00281175']
['05664', '05664_0027988_cnn_inception100.csv', '0.000228563']
['05808', '05808_0004456_cnn_inception100.csv', '0.00151607']
['06246', '06246_0000631_cnn_inception100.csv', '0.00710024']
['06280', '06280_0002215_cnn_inception100.csv', '0.00480655']
['06008', '06008_0005620_cnn_inception100.csv', '0.00106433']
['06878', '06878_0000445_cnn_inception100.csv', '0.00207301']
['06623', '06623_0001648_cnn_inception100.csv', '0.015034']
['07215', '07215_0008088_cnn_inception100.csv', '0.0018714']
['07174', '07174_0004514_cnn_inception100.csv', '0.00132714']
['07406', '07406_0007822_cnn_inception100.csv', '0.0033422']
