['00269', '00269_0002099_cnn_inception100.csv', '3.3174e-05']
['00166', '00166_0013268_cnn_inception100.csv', '0.00282202']
['00344', '00344_0001674_cnn_inception100.csv', '0.00137382']
['01128', '01128_0003089_cnn_inception100.csv', '0.000275197']
['01261', '01261_0005631_cnn_inception100.csv', '0.000322035']
['01395', '01395_0005052_cnn_inception100.csv', '0.000361093']
['01715', '01715_0005671_cnn_inception100.csv', '0.00218122']
['01698', '01698_0001248_cnn_inception100.csv', '6.16109e-06']
['02836', '02836_0001135_cnn_inception100.csv', '0.00439896']
['02986', '02986_0000274_cnn_inception100.csv', '0.00187029']
['02092', '02092_0002872_cnn_inception100.csv', '0.000359582']
['02061', '02061_0004827_cnn_inception100.csv', '0.00257788']
['02184', '02184_0002592_cnn_inception100.csv', '0.000165282']
['02091', '02091_0005378_cnn_inception100.csv', '0.00246649']
['03170', '03170_0002616_cnn_inception100.csv', '0.000724445']
['03293', '03293_0006090_cnn_inception100.csv', '0.0021755']
['04384', '04384_0008953_cnn_inception100.csv', '0.00964824']
['04355', '04355_0001542_cnn_inception100.csv', '0.015248']
['04604', '04604_0000111_cnn_inception100.csv', '8.68112e-06']
['05233', '05233_0011960_cnn_inception100.csv', '0.00853818']
['05100', '05100_0004111_cnn_inception100.csv', '0.00146102']
['05522', '05522_0003878_cnn_inception100.csv', '0.0031605']
['05536', '05536_0004427_cnn_inception100.csv', '0.145153']
['06350', '06350_0006572_cnn_inception100.csv', '0.00159297']
['06026', '06026_0003116_cnn_inception100.csv', '0.00598328']
['06185', '06185_0003128_cnn_inception100.csv', '0.00260343']
['06343', '06343_0009713_cnn_inception100.csv', '0.00412579']
['06172', '06172_0004899_cnn_inception100.csv', '0.000732918']
['06553', '06553_0006980_cnn_inception100.csv', '0.000586217']
['07472', '07472_0011934_cnn_inception100.csv', '0.000918442']
['07270', '07270_0007710_cnn_inception100.csv', '0.000115232']
['07286', '07286_0000870_cnn_inception100.csv', '0.00323415']
