['00461', '00461_0005916_cnn_inception100.csv', '7.73887e-06']
['00122', '00122_0000391_cnn_inception100.csv', '0.000507583']
['00081', '00081_0001782_cnn_inception100.csv', '0.00428988']
['01257', '01257_0000063_cnn_inception100.csv', '0.000646607']
['01047', '01047_0001455_cnn_inception100.csv', '0.000633269']
['01391', '01391_0000077_cnn_inception100.csv', '0.00187603']
['01329', '01329_0004810_cnn_inception100.csv', '0.000360419']
['01351', '01351_0002024_cnn_inception100.csv', '0.00150589']
['01356', '01356_0000759_cnn_inception100.csv', '0.00207335']
['01368', '01368_0000389_cnn_inception100.csv', '0.00213977']
['01842', '01842_0000387_cnn_inception100.csv', '0.00141131']
['01681', '01681_0038684_cnn_inception100.csv', '0.000529623']
['01720', '01720_0005856_cnn_inception100.csv', '0.000872514']
['02967', '02967_0071745_cnn_inception100.csv', '0.0105229']
['02936', '02936_0005954_cnn_inception100.csv', '0.00255957']
['02225', '02225_0004712_cnn_inception100.csv', '0.0016042']
['02467', '02467_0000658_cnn_inception100.csv', '0.00229179']
['02337', '02337_0004786_cnn_inception100.csv', '0.000127323']
['02309', '02309_0000064_cnn_inception100.csv', '0.00266917']
['02025', '02025_0004788_cnn_inception100.csv', '0.000959846']
['02313', '02313_0017423_cnn_inception100.csv', '0.00150289']
['03447', '03447_0003732_cnn_inception100.csv', '0.00126034']
['03496', '03496_0007264_cnn_inception100.csv', '0.00136151']
['03865', '03865_0024047_cnn_inception100.csv', '0.000279064']
['03842', '03842_0007057_cnn_inception100.csv', '0.00104843']
['03645', '03645_0004658_cnn_inception100.csv', '0.00122191']
['03954', '03954_0019171_cnn_inception100.csv', '0.0064666']
['03659', '03659_0002096_cnn_inception100.csv', '0.000696527']
['04150', '04150_0015633_cnn_inception100.csv', '0.00383757']
['04005', '04005_0010221_cnn_inception100.csv', '0.00213127']
['04326', '04326_0000953_cnn_inception100.csv', '2.94208e-05']
['04389', '04389_0002270_cnn_inception100.csv', '0.000287913']
['04947', '04947_0000526_cnn_inception100.csv', '0.020687']
['04888', '04888_0020492_cnn_inception100.csv', '0.0017025']
['04842', '04842_0027325_cnn_inception100.csv', '0.00205262']
['04531', '04531_0072782_cnn_inception100.csv', '0.00828754']
['05031', '05031_0005537_cnn_inception100.csv', '0.00463709']
['05426', '05426_0004623_cnn_inception100.csv', '0.00306838']
['05941', '05941_0028071_cnn_inception100.csv', '0.00547507']
['06299', '06299_0005653_cnn_inception100.csv', '0.00429394']
['06375', '06375_0002375_cnn_inception100.csv', '0.000362832']
['06006', '06006_0005532_cnn_inception100.csv', '0.00169228']
['06346', '06346_0006101_cnn_inception100.csv', '0.0134114']
['06876', '06876_0005587_cnn_inception100.csv', '0.000104128']
['06515', '06515_0014018_cnn_inception100.csv', '0.00425103']
['07032', '07032_0002946_cnn_inception100.csv', '0.000810805']
['07341', '07341_0000226_cnn_inception100.csv', '0.00227868']
