['00257', '00257_0002715_cnn_inception100.csv', '0.00219357']
['00180', '00180_0004175_cnn_inception100.csv', '0.00271342']
['00307', '00307_0034420_cnn_inception100.csv', '0.00223877']
['00330', '00330_0004635_cnn_inception100.csv', '0.00116764']
['00032', '00032_0007466_cnn_inception100.csv', '0.0034268']
['00544', '00544_0000721_cnn_inception100.csv', '0.00148358']
['00946', '00946_0000735_cnn_inception100.csv', '0.00178056']
['00996', '00996_0000418_cnn_inception100.csv', '0.00209462']
['00505', '00505_0004904_cnn_inception100.csv', '0.00217807']
['00707', '00707_0006455_cnn_inception100.csv', '0.000411397']
['00875', '00875_0003924_cnn_inception100.csv', '0.00318943']
['00864', '00864_0005572_cnn_inception100.csv', '0.000917098']
['00678', '00678_0000562_cnn_inception100.csv', '0.00126483']
['01126', '01126_0003089_cnn_inception100.csv', '0.00657505']
['01055', '01055_0005924_cnn_inception100.csv', '0.00195293']
['01406', '01406_0002059_cnn_inception100.csv', '0.000491751']
['01167', '01167_0004308_cnn_inception100.csv', '0.00520394']
['01404', '01404_0001855_cnn_inception100.csv', '0.0151263']
['01460', '01460_0000208_cnn_inception100.csv', '0.000864142']
['01334', '01334_0003169_cnn_inception100.csv', '0.00326696']
['01155', '01155_0001025_cnn_inception100.csv', '0.00157173']
['01581', '01581_0003225_cnn_inception100.csv', '0.00330705']
['01693', '01693_0007696_cnn_inception100.csv', '0.0114426']
['01583', '01583_0000029_cnn_inception100.csv', '0.00154576']
['01682', '01682_0009961_cnn_inception100.csv', '0.00373232']
['02879', '02879_0001166_cnn_inception100.csv', '4.53561e-06']
['02075', '02075_0004932_cnn_inception100.csv', '0.00237094']
['02201', '02201_0000196_cnn_inception100.csv', '0.00330705']
['02381', '02381_0003000_cnn_inception100.csv', '0.00426244']
['02148', '02148_0001712_cnn_inception100.csv', '0.00251009']
['02355', '02355_0006349_cnn_inception100.csv', '0.00280656']
['02353', '02353_0000497_cnn_inception100.csv', '0.00238945']
['02047', '02047_0010612_cnn_inception100.csv', '0.0020168']
['02218', '02218_0020881_cnn_inception100.csv', '0.00981792']
['02024', '02024_0001475_cnn_inception100.csv', '0.00312987']
['02234', '02234_0014462_cnn_inception100.csv', '0.012047']
['03488', '03488_0006027_cnn_inception100.csv', '4.58326e-05']
['03320', '03320_0013023_cnn_inception100.csv', '0.00360649']
['03033', '03033_0003165_cnn_inception100.csv', '0.0219081']
['03077', '03077_0003632_cnn_inception100.csv', '0.00115093']
['03425', '03425_0000228_cnn_inception100.csv', '0.00161248']
['03849', '03849_0003658_cnn_inception100.csv', '0.00210496']
['03635', '03635_0001951_cnn_inception100.csv', '0.00168551']
['04464', '04464_0002568_cnn_inception100.csv', '0.00164678']
['04362', '04362_0000817_cnn_inception100.csv', '0.00708196']
['04396', '04396_0006098_cnn_inception100.csv', '0.00275266']
['04447', '04447_0000674_cnn_inception100.csv', '0.00137602']
['04299', '04299_0010619_cnn_inception100.csv', '0.000159613']
['04694', '04694_0003787_cnn_inception100.csv', '0.00320055']
['04748', '04748_0003529_cnn_inception100.csv', '0.00210186']
['04782', '04782_0000049_cnn_inception100.csv', '0.00159917']
['04725', '04725_0003768_cnn_inception100.csv', '0.00197457']
['04618', '04618_0002502_cnn_inception100.csv', '0.000973055']
['04885', '04885_0000048_cnn_inception100.csv', '0.00167639']
['05453', '05453_0003568_cnn_inception100.csv', '0.00186848']
['05070', '05070_0001457_cnn_inception100.csv', '0.00164284']
['05425', '05425_0001359_cnn_inception100.csv', '0.0101348']
['05102', '05102_0005228_cnn_inception100.csv', '0.00330705']
['05520', '05520_0000035_cnn_inception100.csv', '0.00138765']
['05832', '05832_0003925_cnn_inception100.csv', '0.00286784']
['05644', '05644_0002897_cnn_inception100.csv', '0.0023797']
['05686', '05686_0004749_cnn_inception100.csv', '0.00172']
['05665', '05665_0006113_cnn_inception100.csv', '0.00535869']
['06240', '06240_0000731_cnn_inception100.csv', '0.000727122']
['06033', '06033_0003278_cnn_inception100.csv', '0.000143753']
['06381', '06381_0003389_cnn_inception100.csv', '0.00886238']
['06227', '06227_0001354_cnn_inception100.csv', '0.00173338']
['06260', '06260_0009743_cnn_inception100.csv', '0.00241401']
['06111', '06111_0000805_cnn_inception100.csv', '0.0180035']
['06186', '06186_0005601_cnn_inception100.csv', '0.00183594']
['06646', '06646_0004473_cnn_inception100.csv', '0.0019525']
['06852', '06852_0000812_cnn_inception100.csv', '0.00319874']
['06691', '06691_0000513_cnn_inception100.csv', '0.00572785']
['06927', '06927_0006369_cnn_inception100.csv', '0.00178539']
['06901', '06901_0008434_cnn_inception100.csv', '0.00266629']
['06906', '06906_0005769_cnn_inception100.csv', '3.11954e-05']
['06924', '06924_0002030_cnn_inception100.csv', '0.00178053']
['06983', '06983_0000217_cnn_inception100.csv', '0.00187301']
['07100', '07100_0011955_cnn_inception100.csv', '0.00142836']
['07286', '07286_0000870_cnn_inception100.csv', '0.00278314']
['07289', '07289_0002495_cnn_inception100.csv', '0.00668103']
['07119', '07119_0022962_cnn_inception100.csv', '0.00126606']
