['00159', '00159_0000727_cnn_inception100.csv', '3.00398e-05']
['00066', '00066_0002925_cnn_inception100.csv', '0.00207649']
['00033', '00033_0002671_cnn_inception100.csv', '0.00243508']
['00373', '00373_0000425_cnn_inception100.csv', '0.000375516']
['00285', '00285_0003365_cnn_inception100.csv', '0.00237578']
['00912', '00912_0008768_cnn_inception100.csv', '0.00300958']
['00709', '00709_0007916_cnn_inception100.csv', '0.00151176']
['00836', '00836_0000607_cnn_inception100.csv', '0.000100781']
['00806', '00806_0006174_cnn_inception100.csv', '0.000148982']
['00547', '00547_0005607_cnn_inception100.csv', '4.77046e-05']
['00523', '00523_0003789_cnn_inception100.csv', '0.000314253']
['00904', '00904_0003794_cnn_inception100.csv', '0.0182983']
['00641', '00641_0001957_cnn_inception100.csv', '0.0118317']
['01257', '01257_0000063_cnn_inception100.csv', '0.000943232']
['01476', '01476_0009753_cnn_inception100.csv', '0.000571625']
['01148', '01148_0016984_cnn_inception100.csv', '0.000220885']
['01069', '01069_0000926_cnn_inception100.csv', '0.00163455']
['01459', '01459_0001444_cnn_inception100.csv', '0.00165555']
['01213', '01213_0000455_cnn_inception100.csv', '0.00210932']
['01519', '01519_0005850_cnn_inception100.csv', '0.00500585']
['01954', '01954_0002056_cnn_inception100.csv', '0.00110196']
['01989', '01989_0000520_cnn_inception100.csv', '2.75172e-05']
['01630', '01630_0006412_cnn_inception100.csv', '0.00127786']
['01506', '01506_0006838_cnn_inception100.csv', '0.00016245']
['02682', '02682_0006096_cnn_inception100.csv', '0.000985523']
['02862', '02862_0008353_cnn_inception100.csv', '0.00349373']
['02535', '02535_0000417_cnn_inception100.csv', '0.000831498']
['02505', '02505_0000835_cnn_inception100.csv', '0.00424928']
['02093', '02093_0000444_cnn_inception100.csv', '0.00148986']
['02239', '02239_0000103_cnn_inception100.csv', '0.00143259']
['02253', '02253_0046270_cnn_inception100.csv', '2.9456e-05']
['02319', '02319_0003884_cnn_inception100.csv', '0.00407439']
['02274', '02274_0000401_cnn_inception100.csv', '0.0025591']
['03237', '03237_0006049_cnn_inception100.csv', '0.00701071']
['03156', '03156_0002970_cnn_inception100.csv', '0.0309618']
['03174', '03174_0004399_cnn_inception100.csv', '0.00116152']
['03436', '03436_0003890_cnn_inception100.csv', '0.00356742']
['03676', '03676_0040508_cnn_inception100.csv', '0.0017086']
['03966', '03966_0005574_cnn_inception100.csv', '0.017149']
['03539', '03539_0001969_cnn_inception100.csv', '0.0175701']
['03874', '03874_0006781_cnn_inception100.csv', '0.00487402']
['03643', '03643_0001207_cnn_inception100.csv', '0.000881313']
['03533', '03533_0000589_cnn_inception100.csv', '0.00338359']
['03535', '03535_0001058_cnn_inception100.csv', '0.0188435']
['04397', '04397_0002003_cnn_inception100.csv', '0.00593837']
['04076', '04076_0000573_cnn_inception100.csv', '0.00245629']
['04077', '04077_0012193_cnn_inception100.csv', '0.0216903']
['04485', '04485_0005185_cnn_inception100.csv', '0.00851338']
['04456', '04456_0000132_cnn_inception100.csv', '0.00451337']
['04231', '04231_0002040_cnn_inception100.csv', '0.00114391']
['04977', '04977_0004241_cnn_inception100.csv', '0.0343952']
['04528', '04528_0003685_cnn_inception100.csv', '0.0104967']
['04991', '04991_0011028_cnn_inception100.csv', '0.0122512']
['04809', '04809_0051188_cnn_inception100.csv', '0.000301037']
['04585', '04585_0006777_cnn_inception100.csv', '0.0293679']
['04553', '04553_0004465_cnn_inception100.csv', '0.00218232']
['04509', '04509_0000733_cnn_inception100.csv', '0.0543509']
['04967', '04967_0003960_cnn_inception100.csv', '0.00510515']
['04751', '04751_0010352_cnn_inception100.csv', '0.00402363']
['04904', '04904_0002150_cnn_inception100.csv', '0.00237693']
['05211', '05211_0008466_cnn_inception100.csv', '0.000542701']
['05334', '05334_0004336_cnn_inception100.csv', '0.00587386']
['05369', '05369_0001244_cnn_inception100.csv', '0.00228153']
['05656', '05656_0001795_cnn_inception100.csv', '8.66809e-05']
['05856', '05856_0005944_cnn_inception100.csv', '0.00162128']
['05921', '05921_0004638_cnn_inception100.csv', '0.00118566']
['05696', '05696_0011119_cnn_inception100.csv', '0.00448181']
['06368', '06368_0003884_cnn_inception100.csv', '0.0015364']
['06106', '06106_0008222_cnn_inception100.csv', '0.00257462']
['06284', '06284_0002598_cnn_inception100.csv', '0.0054284']
['06192', '06192_0005091_cnn_inception100.csv', '0.00353031']
['06150', '06150_0000180_cnn_inception100.csv', '0.000447114']
['06243', '06243_0005573_cnn_inception100.csv', '0.00504785']
['06470', '06470_0003253_cnn_inception100.csv', '0.0475608']
['06036', '06036_0004412_cnn_inception100.csv', '0.0300292']
['06757', '06757_0002712_cnn_inception100.csv', '0.00069024']
['06678', '06678_0000122_cnn_inception100.csv', '0.00220676']
['06607', '06607_0004918_cnn_inception100.csv', '0.00348769']
['06706', '06706_0005097_cnn_inception100.csv', '0.00204975']
['06532', '06532_0004404_cnn_inception100.csv', '0.0287483']
['06561', '06561_0015425_cnn_inception100.csv', '0.000355326']
['06668', '06668_0029131_cnn_inception100.csv', '0.00508017']
['06586', '06586_0010399_cnn_inception100.csv', '0.00537241']
['07381', '07381_0008645_cnn_inception100.csv', '0.00694715']
['07373', '07373_0003489_cnn_inception100.csv', '0.000489529']
['07014', '07014_0003731_cnn_inception100.csv', '0.00104556']
['07340', '07340_0006766_cnn_inception100.csv', '0.00791638']
