['00098', '00098_0000569_cnn_inception100.csv', '7.69669e-05']
['00292', '00292_0003647_cnn_inception100.csv', '0.00211819']
['00090', '00090_0001959_cnn_inception100.csv', '0.00507927']
['00384', '00384_0001524_cnn_inception100.csv', '0.00276277']
['00144', '00144_0003631_cnn_inception100.csv', '0.00357504']
['00242', '00242_0005595_cnn_inception100.csv', '0.0274289']
['00023', '00023_0002211_cnn_inception100.csv', '0.0248483']
['00424', '00424_0008398_cnn_inception100.csv', '0.00191859']
['00470', '00470_0003699_cnn_inception100.csv', '0.015616']
['00484', '00484_0000210_cnn_inception100.csv', '0.00143717']
['00206', '00206_0005007_cnn_inception100.csv', '0.0417654']
['00124', '00124_0001184_cnn_inception100.csv', '0.00415496']
['00136', '00136_0019106_cnn_inception100.csv', '0.000683944']
['00045', '00045_0000885_cnn_inception100.csv', '0.0189736']
['00225', '00225_0005139_cnn_inception100.csv', '0.0012257']
['00834', '00834_0005022_cnn_inception100.csv', '0.0016201']
['00740', '00740_0004605_cnn_inception100.csv', '0.00104263']
['00722', '00722_0000086_cnn_inception100.csv', '0.00336339']
['00502', '00502_0000011_cnn_inception100.csv', '0.0356475']
['00736', '00736_0000545_cnn_inception100.csv', '0.000653534']
['00828', '00828_0000267_cnn_inception100.csv', '0.000549837']
['00664', '00664_0007916_cnn_inception100.csv', '0.00366949']
['00852', '00852_0003933_cnn_inception100.csv', '0.000891446']
['00540', '00540_0000828_cnn_inception100.csv', '0.00044108']
['00926', '00926_0000210_cnn_inception100.csv', '0.000119159']
['00563', '00563_0016909_cnn_inception100.csv', '0.00713481']
['00596', '00596_0000992_cnn_inception100.csv', '0.0386386']
['00703', '00703_0005596_cnn_inception100.csv', '0.000182325']
['00958', '00958_0001112_cnn_inception100.csv', '0.000921613']
['00646', '00646_0003840_cnn_inception100.csv', '0.00104284']
['00679', '00679_0001094_cnn_inception100.csv', '0.00256915']
['01181', '01181_0002958_cnn_inception100.csv', '9.30499e-05']
['01315', '01315_0032531_cnn_inception100.csv', '0.00159306']
['01268', '01268_0014595_cnn_inception100.csv', '0.000454891']
['01448', '01448_0002663_cnn_inception100.csv', '0.000675458']
['01229', '01229_0003607_cnn_inception100.csv', '0.0041318']
['01237', '01237_0000154_cnn_inception100.csv', '0.00141324']
['01262', '01262_0008518_cnn_inception100.csv', '0.000670109']
['01494', '01494_0000001_cnn_inception100.csv', '0.00153373']
['01486', '01486_0026207_cnn_inception100.csv', '0.0181787']
['01248', '01248_0001028_cnn_inception100.csv', '0.006342']
['01302', '01302_0004219_cnn_inception100.csv', '0.00137707']
['01332', '01332_0004942_cnn_inception100.csv', '0.000190299']
['01714', '01714_0011721_cnn_inception100.csv', '0.0266737']
