['00159', '00159_0000727_cnn_inception100.csv', '1.51461e-05']
['00289', '00289_0009652_cnn_inception100.csv', '0.000216275']
['00014', '00014_0006149_cnn_inception100.csv', '0.000666999']
['00221', '00221_0005291_cnn_inception100.csv', '0.00331799']
['00357', '00357_0001363_cnn_inception100.csv', '0.0040403']
['00106', '00106_0003408_cnn_inception100.csv', '0.00318705']
['00223', '00223_0001439_cnn_inception100.csv', '0.0432606']
['00212', '00212_0005238_cnn_inception100.csv', '0.000809159']
['00480', '00480_0025337_cnn_inception100.csv', '0.000811717']
['00804', '00804_0005644_cnn_inception100.csv', '0.00125153']
['00782', '00782_0005502_cnn_inception100.csv', '0.00559512']
['00778', '00778_0003570_cnn_inception100.csv', '0.0228534']
['00714', '00714_0000796_cnn_inception100.csv', '0.0166936']
['00573', '00573_0005647_cnn_inception100.csv', '4.10366e-05']
['00715', '00715_0002416_cnn_inception100.csv', '0.00126535']
['00567', '00567_0003346_cnn_inception100.csv', '0.000185518']
['00963', '00963_0005768_cnn_inception100.csv', '0.00198668']
['00791', '00791_0006083_cnn_inception100.csv', '0.00104815']
['00798', '00798_0002576_cnn_inception100.csv', '2.30799e-05']
['00601', '00601_0002747_cnn_inception100.csv', '0.0151426']
['00547', '00547_0005607_cnn_inception100.csv', '3.36862e-05']
['00597', '00597_0007875_cnn_inception100.csv', '0.00911724']
['00539', '00539_0004237_cnn_inception100.csv', '0.00491378']
['00759', '00759_0002736_cnn_inception100.csv', '0.00192555']
['00565', '00565_0040764_cnn_inception100.csv', '0.00603805']
['00509', '00509_0002772_cnn_inception100.csv', '0.00253712']
['00703', '00703_0005596_cnn_inception100.csv', '3.34112e-05']
['01129', '01129_0001590_cnn_inception100.csv', '6.19369e-05']
['01036', '01036_0004074_cnn_inception100.csv', '0.00124386']
['01439', '01439_0011344_cnn_inception100.csv', '0.0495075']
['01339', '01339_0005557_cnn_inception100.csv', '0.012771']
['01176', '01176_0003016_cnn_inception100.csv', '0.0152808']
['01345', '01345_0018052_cnn_inception100.csv', '0.00307569']
['01265', '01265_0002297_cnn_inception100.csv', '2.98273e-05']
['01253', '01253_0002288_cnn_inception100.csv', '0.00472498']
['01215', '01215_0005878_cnn_inception100.csv', '0.000991374']
['01283', '01283_0008711_cnn_inception100.csv', '0.00136156']
['01302', '01302_0004219_cnn_inception100.csv', '0.00214494']
['01107', '01107_0000067_cnn_inception100.csv', '0.00231777']
['01785', '01785_0001183_cnn_inception100.csv', '0.000192063']
['01860', '01860_0037165_cnn_inception100.csv', '0.00288888']
['01850', '01850_0009048_cnn_inception100.csv', '0.00388521']
['01515', '01515_0001372_cnn_inception100.csv', '0.0294937']
['01981', '01981_0002130_cnn_inception100.csv', '0.00171322']
['01726', '01726_0004629_cnn_inception100.csv', '0.00189562']
['01918', '01918_0002816_cnn_inception100.csv', '0.000743054']
['01814', '01814_0044078_cnn_inception100.csv', '0.00334277']
['01598', '01598_0015344_cnn_inception100.csv', '0.00137542']
['01757', '01757_0005331_cnn_inception100.csv', '0.00878567']
['01562', '01562_0001489_cnn_inception100.csv', '0.000930926']
['01756', '01756_0008271_cnn_inception100.csv', '0.000404416']
['01734', '01734_0007164_cnn_inception100.csv', '0.00161383']
['02769', '02769_0056241_cnn_inception100.csv', '0.00220343']
['02564', '02564_0002194_cnn_inception100.csv', '0.00225673']
['02950', '02950_0002747_cnn_inception100.csv', '0.000267916']
['02615', '02615_0000977_cnn_inception100.csv', '0.000842917']
['02824', '02824_0000249_cnn_inception100.csv', '0.000976529']
['02696', '02696_0001347_cnn_inception100.csv', '0.000760124']
['02831', '02831_0000588_cnn_inception100.csv', '0.000539906']
['02579', '02579_0004136_cnn_inception100.csv', '0.000843765']
['02744', '02744_0003905_cnn_inception100.csv', '0.00173814']
['02798', '02798_0006630_cnn_inception100.csv', '0.000987341']
['02566', '02566_0003434_cnn_inception100.csv', '0.00264632']
['02569', '02569_0004559_cnn_inception100.csv', '0.000308887']
['02626', '02626_0005896_cnn_inception100.csv', '0.00616382']
['02686', '02686_0001408_cnn_inception100.csv', '0.00151423']
['02660', '02660_0003898_cnn_inception100.csv', '0.000999386']
['02669', '02669_0002537_cnn_inception100.csv', '0.00183205']
['02021', '02021_0004124_cnn_inception100.csv', '0.0158011']
['02010', '02010_0000798_cnn_inception100.csv', '0.000381219']
['02450', '02450_0001135_cnn_inception100.csv', '0.000155324']
['02296', '02296_0013628_cnn_inception100.csv', '0.000561045']
['02310', '02310_0009359_cnn_inception100.csv', '0.0213017']
['02192', '02192_0007590_cnn_inception100.csv', '0.00168311']
['02479', '02479_0004472_cnn_inception100.csv', '0.0011782']
['02496', '02496_0000703_cnn_inception100.csv', '0.00136952']
['02465', '02465_0003327_cnn_inception100.csv', '0.00149115']
['02063', '02063_0006067_cnn_inception100.csv', '0.000958993']
['02376', '02376_0003294_cnn_inception100.csv', '0.000658795']
['03367', '03367_0006897_cnn_inception100.csv', '0.0760746']
['03381', '03381_0006800_cnn_inception100.csv', '0.00700607']
['03273', '03273_0015269_cnn_inception100.csv', '0.00807889']
['03041', '03041_0003502_cnn_inception100.csv', '0.0101525']
['03364', '03364_0022542_cnn_inception100.csv', '4.4034e-06']
['03133', '03133_0010736_cnn_inception100.csv', '0.00303129']
['03180', '03180_0004628_cnn_inception100.csv', '0.000182539']
['03812', '03812_0007207_cnn_inception100.csv', '0.00213792']
['03932', '03932_0005187_cnn_inception100.csv', '0.00142942']
['03767', '03767_0003664_cnn_inception100.csv', '0.000431205']
['03959', '03959_0003356_cnn_inception100.csv', '0.00327702']
['03995', '03995_0000316_cnn_inception100.csv', '0.00104924']
['03720', '03720_0010305_cnn_inception100.csv', '0.00397607']
['03583', '03583_0004957_cnn_inception100.csv', '0.0013689']
['03600', '03600_0000883_cnn_inception100.csv', '0.00705749']
['03618', '03618_0003450_cnn_inception100.csv', '0.00728398']
['03955', '03955_0005344_cnn_inception100.csv', '0.00174136']
['03762', '03762_0000960_cnn_inception100.csv', '0.00357824']
['03912', '03912_0001192_cnn_inception100.csv', '0.000311912']
['03713', '03713_0001557_cnn_inception100.csv', '5.00123e-05']
['03971', '03971_0011298_cnn_inception100.csv', '0.00130736']
['03802', '03802_0019384_cnn_inception100.csv', '0.000140062']
['04031', '04031_0001242_cnn_inception100.csv', '0.00395403']
['04235', '04235_0000681_cnn_inception100.csv', '0.304922']
['04259', '04259_0002960_cnn_inception100.csv', '0.000147909']
['04062', '04062_0004908_cnn_inception100.csv', '7.4326e-05']
['04348', '04348_0010359_cnn_inception100.csv', '0.000913191']
['04300', '04300_0001292_cnn_inception100.csv', '0.00333505']
['04085', '04085_0035573_cnn_inception100.csv', '0.000827484']
['04244', '04244_0003010_cnn_inception100.csv', '0.00361571']
['04022', '04022_0001635_cnn_inception100.csv', '0.00363549']
['04345', '04345_0003645_cnn_inception100.csv', '0.00385813']
['04081', '04081_0016078_cnn_inception100.csv', '0.00138879']
['04770', '04770_0004625_cnn_inception100.csv', '0.0012359']
['04941', '04941_0002521_cnn_inception100.csv', '0.00164201']
['04948', '04948_0011927_cnn_inception100.csv', '0.0010293']
['04997', '04997_0003352_cnn_inception100.csv', '0.000876887']
['04737', '04737_0002394_cnn_inception100.csv', '0.00232705']
['04534', '04534_0032122_cnn_inception100.csv', '0.00415084']
['04900', '04900_0008170_cnn_inception100.csv', '0.00660404']
['04764', '04764_0002739_cnn_inception100.csv', '0.00571307']
['04843', '04843_0016249_cnn_inception100.csv', '0.00195437']
