['00269', '00269_0002099_cnn_inception100.csv', '1.34206e-05']
['00290', '00290_0002955_cnn_inception100.csv', '7.06525e-06']
['00981', '00981_0002392_cnn_inception100.csv', '0.000728485']
['00649', '00649_0001792_cnn_inception100.csv', '0.000244187']
['01203', '01203_0004408_cnn_inception100.csv', '0.0185812']
['01091', '01091_0007431_cnn_inception100.csv', '0.00244478']
['01242', '01242_0005281_cnn_inception100.csv', '0.0016648']
['01390', '01390_0009704_cnn_inception100.csv', '0.386857']
['01388', '01388_0003549_cnn_inception100.csv', '0.0124407']
['01146', '01146_0004309_cnn_inception100.csv', '0.0197948']
['01208', '01208_0030419_cnn_inception100.csv', '0.00136833']
['01434', '01434_0001176_cnn_inception100.csv', '0.000656463']
['01924', '01924_0025790_cnn_inception100.csv', '0.00010525']
['01931', '01931_0011044_cnn_inception100.csv', '0.000511119']
['01911', '01911_0004393_cnn_inception100.csv', '0.184263']
['01823', '01823_0002909_cnn_inception100.csv', '0.0022621']
['01756', '01756_0008271_cnn_inception100.csv', '0.110076']
['02553', '02553_0010378_cnn_inception100.csv', '0.00171797']
['02646', '02646_0001013_cnn_inception100.csv', '0.00108924']
['02624', '02624_0002623_cnn_inception100.csv', '0.00059764']
['02547', '02547_0002593_cnn_inception100.csv', '0.00210525']
['02799', '02799_0003782_cnn_inception100.csv', '0.000616726']
['02829', '02829_0002165_cnn_inception100.csv', '0.349503']
['02162', '02162_0001025_cnn_inception100.csv', '0.00333921']
['02270', '02270_0000602_cnn_inception100.csv', '0.00950365']
['02135', '02135_0007931_cnn_inception100.csv', '0.00218055']
['02424', '02424_0006158_cnn_inception100.csv', '0.00372162']
['02217', '02217_0002329_cnn_inception100.csv', '0.00141761']
['02413', '02413_0004194_cnn_inception100.csv', '0.00358008']
['02440', '02440_0001109_cnn_inception100.csv', '0.000216523']
['03486', '03486_0001750_cnn_inception100.csv', '1.58861e-05']
['03393', '03393_0006290_cnn_inception100.csv', '0.00538328']
['03094', '03094_0013758_cnn_inception100.csv', '3.82651e-07']
['03264', '03264_0000127_cnn_inception100.csv', '0.0292145']
['03096', '03096_0004648_cnn_inception100.csv', '0.0249033']
['03685', '03685_0018006_cnn_inception100.csv', '0.0175381']
['03960', '03960_0005142_cnn_inception100.csv', '0.00103749']
['03910', '03910_0017699_cnn_inception100.csv', '0.0062506']
['03838', '03838_0011021_cnn_inception100.csv', '0.00511476']
['03691', '03691_0005328_cnn_inception100.csv', '0.00108697']
['03550', '03550_0003069_cnn_inception100.csv', '0.000219331']
['03748', '03748_0005254_cnn_inception100.csv', '0.000562827']
['04039', '04039_0006090_cnn_inception100.csv', '0.000116083']
['04340', '04340_0005971_cnn_inception100.csv', '0.000170499']
['04181', '04181_0002159_cnn_inception100.csv', '0.0159456']
['04323', '04323_0001426_cnn_inception100.csv', '0.000431016']
['04106', '04106_0007021_cnn_inception100.csv', '1.55598e-05']
['04546', '04546_0001383_cnn_inception100.csv', '0.00239996']
['04597', '04597_0003740_cnn_inception100.csv', '0.027865']
['05312', '05312_0003588_cnn_inception100.csv', '0.000792144']
['05496', '05496_0001368_cnn_inception100.csv', '0.000256546']
['05363', '05363_0004261_cnn_inception100.csv', '0.00356102']
['05068', '05068_0002877_cnn_inception100.csv', '0.000724273']
['05005', '05005_0001296_cnn_inception100.csv', '0.0107996']
['05224', '05224_0004760_cnn_inception100.csv', '0.00319465']
['05510', '05510_0004384_cnn_inception100.csv', '0.000996619']
['05894', '05894_0000949_cnn_inception100.csv', '2.99966e-06']
['05875', '05875_0005586_cnn_inception100.csv', '0.0452382']
['05962', '05962_0003863_cnn_inception100.csv', '0.0170544']
['05533', '05533_0006599_cnn_inception100.csv', '0.00183227']
['05952', '05952_0004757_cnn_inception100.csv', '0.111199']
['05664', '05664_0027988_cnn_inception100.csv', '0.000343887']
['05655', '05655_0006588_cnn_inception100.csv', '0.0024422']
['05808', '05808_0004456_cnn_inception100.csv', '0.011305']
['06304', '06304_0005965_cnn_inception100.csv', '0.0105484']
['06158', '06158_0001966_cnn_inception100.csv', '0.000359377']
['06008', '06008_0005620_cnn_inception100.csv', '0.000766224']
['06878', '06878_0000445_cnn_inception100.csv', '0.00490676']
['06623', '06623_0001648_cnn_inception100.csv', '0.00418099']
['06675', '06675_0006596_cnn_inception100.csv', '0.00167783']
['06894', '06894_0002380_cnn_inception100.csv', '0.000673669']
['07215', '07215_0008088_cnn_inception100.csv', '0.00577101']
['07248', '07248_0003816_cnn_inception100.csv', '0.00100998']
['07310', '07310_0002405_cnn_inception100.csv', '0.00100089']
['07234', '07234_0004027_cnn_inception100.csv', '0.00109178']
