['00047', '00047_0000027_cnn_inception100.csv', '0.0021988']
['00136', '00136_0019106_cnn_inception100.csv', '0.000283584']
['00765', '00765_0003442_cnn_inception100.csv', '0.000687672']
['00616', '00616_0007629_cnn_inception100.csv', '0.00300671']
['00563', '00563_0016909_cnn_inception100.csv', '0.000325067']
['01097', '01097_0001739_cnn_inception100.csv', '5.96086e-05']
['01447', '01447_0008606_cnn_inception100.csv', '0.00276204']
['01459', '01459_0001444_cnn_inception100.csv', '0.00170673']
['01017', '01017_0007051_cnn_inception100.csv', '0.00723276']
['01538', '01538_0016863_cnn_inception100.csv', '0.00174037']
['02738', '02738_0004487_cnn_inception100.csv', '0.00104235']
['02118', '02118_0002347_cnn_inception100.csv', '0.00189763']
['03743', '03743_0013773_cnn_inception100.csv', '0.00202944']
['03888', '03888_0002469_cnn_inception100.csv', '0.00168978']
['04286', '04286_0000434_cnn_inception100.csv', '0.00165873']
['04059', '04059_0010333_cnn_inception100.csv', '0.000738069']
['04531', '04531_0072782_cnn_inception100.csv', '0.00208395']
['05217', '05217_0014215_cnn_inception100.csv', '0.00198632']
['05487', '05487_0007650_cnn_inception100.csv', '0.0021069']
['05978', '05978_0003097_cnn_inception100.csv', '0.00354992']
['05634', '05634_0007067_cnn_inception100.csv', '0.00472835']
['05728', '05728_0007925_cnn_inception100.csv', '0.00215208']
['05921', '05921_0004638_cnn_inception100.csv', '0.00614764']
['05757', '05757_0005693_cnn_inception100.csv', '0.00335273']
['06276', '06276_0007678_cnn_inception100.csv', '0.00256294']
['06184', '06184_0000019_cnn_inception100.csv', '0.00102178']
['06156', '06156_0011334_cnn_inception100.csv', '0.000447896']
['06928', '06928_0000315_cnn_inception100.csv', '0.00197959']
['07101', '07101_0005505_cnn_inception100.csv', '0.000657537']
['07382', '07382_0005554_cnn_inception100.csv', '0.000158381']
['07295', '07295_0005493_cnn_inception100.csv', '0.00122328']
