['00290', '00290_0002955_cnn_inception100.csv', '6.49013e-05']
['00827', '00827_0006482_cnn_inception100.csv', '0.00361872']
['00537', '00537_0012026_cnn_inception100.csv', '0.00135568']
['00649', '00649_0001792_cnn_inception100.csv', '0.00070677']
['01375', '01375_0002517_cnn_inception100.csv', '9.26091e-06']
['01788', '01788_0007772_cnn_inception100.csv', '0.00367431']
['02019', '02019_0005296_cnn_inception100.csv', '0.00019912']
['03278', '03278_0015027_cnn_inception100.csv', '0.0021934']
['03960', '03960_0005142_cnn_inception100.csv', '0.000608264']
['03838', '03838_0011021_cnn_inception100.csv', '0.00237723']
['04162', '04162_0049124_cnn_inception100.csv', '0.00413613']
['04586', '04586_0003462_cnn_inception100.csv', '0.00155928']
['04780', '04780_0057241_cnn_inception100.csv', '0.00277281']
['05120', '05120_0001226_cnn_inception100.csv', '0.00875846']
['05496', '05496_0001368_cnn_inception100.csv', '0.00053051']
['05400', '05400_0000701_cnn_inception100.csv', '0.000719539']
['05365', '05365_0003237_cnn_inception100.csv', '0.00660524']
['05224', '05224_0004760_cnn_inception100.csv', '0.000623691']
['05713', '05713_0001200_cnn_inception100.csv', '0.00714724']
['05722', '05722_0010183_cnn_inception100.csv', '0.00882018']
['05667', '05667_0004877_cnn_inception100.csv', '0.00180254']
['05875', '05875_0005586_cnn_inception100.csv', '0.00156572']
['05885', '05885_0002208_cnn_inception100.csv', '0.000375057']
['06710', '06710_0006805_cnn_inception100.csv', '0.00340403']
['06888', '06888_0002583_cnn_inception100.csv', '0.00251744']
['07464', '07464_0005283_cnn_inception100.csv', '0.0401252']
