['00584', '00584_0001252_cnn_inception100.csv', '0.000549476']
['00734', '00734_0002397_cnn_inception100.csv', '0.00768998']
['01495', '01495_0002065_cnn_inception100.csv', '0.00322419']
['01589', '01589_0007020_cnn_inception100.csv', '4.00375e-05']
['01717', '01717_0000594_cnn_inception100.csv', '0.000713512']
['02732', '02732_0005482_cnn_inception100.csv', '0.164494']
['02027', '02027_0004859_cnn_inception100.csv', '0.000340443']
['03292', '03292_0000268_cnn_inception100.csv', '3.31161e-06']
['03766', '03766_0008650_cnn_inception100.csv', '0.000372533']
['03944', '03944_0062504_cnn_inception100.csv', '0.00139804']
['03643', '03643_0001207_cnn_inception100.csv', '0.000806765']
['03820', '03820_0004074_cnn_inception100.csv', '5.70431e-06']
['04348', '04348_0010359_cnn_inception100.csv', '0.000329738']
['04167', '04167_0000694_cnn_inception100.csv', '0.00274054']
['05652', '05652_0003202_cnn_inception100.csv', '0.00156529']
['05847', '05847_0000325_cnn_inception100.csv', '0.00309503']
['06460', '06460_0005646_cnn_inception100.csv', '0.000417689']
['06824', '06824_0001631_cnn_inception100.csv', '0.00485105']
['06869', '06869_0016033_cnn_inception100.csv', '0.00489588']
['06528', '06528_0000150_cnn_inception100.csv', '0.00305509']
['07402', '07402_0009554_cnn_inception100.csv', '5.64643e-06']
['07423', '07423_0004399_cnn_inception100.csv', '0.00236158']
['07313', '07313_0000729_cnn_inception100.csv', '0.00293044']
