['00295', '00295_0004537_cnn_inception100.csv', '0.000680185']
['00257', '00257_0002715_cnn_inception100.csv', '0.00870219']
['00030', '00030_0001867_cnn_inception100.csv', '0.0124188']
['00180', '00180_0004175_cnn_inception100.csv', '0.00098877']
['00188', '00188_0001218_cnn_inception100.csv', '0.0192409']
['00306', '00306_0035999_cnn_inception100.csv', '0.00225655']
['00447', '00447_0001427_cnn_inception100.csv', '0.000438279']
['00013', '00013_0008423_cnn_inception100.csv', '0.00329445']
['00493', '00493_0002149_cnn_inception100.csv', '0.00682']
['00067', '00067_0000473_cnn_inception100.csv', '0.00166713']
['00107', '00107_0010099_cnn_inception100.csv', '0.00209253']
['00366', '00366_0002222_cnn_inception100.csv', '0.000919672']
['00197', '00197_0002928_cnn_inception100.csv', '0.00545791']
['00487', '00487_0001784_cnn_inception100.csv', '0.00347493']
['00072', '00072_0002588_cnn_inception100.csv', '0.00161398']
['00894', '00894_0002120_cnn_inception100.csv', '0.00512007']
['00860', '00860_0001189_cnn_inception100.csv', '0.0153311']
['00946', '00946_0000735_cnn_inception100.csv', '0.00740224']
['00925', '00925_0006872_cnn_inception100.csv', '0.0022723']
['00516', '00516_0001763_cnn_inception100.csv', '0.056899']
['00999', '00999_0010971_cnn_inception100.csv', '0.000529468']
['00875', '00875_0003924_cnn_inception100.csv', '0.0125145']
['00881', '00881_0003207_cnn_inception100.csv', '0.0130224']
['00886', '00886_0000412_cnn_inception100.csv', '0.00790889']
['00673', '00673_0004610_cnn_inception100.csv', '0.00308996']
['00674', '00674_0003441_cnn_inception100.csv', '0.000928865']
['00896', '00896_0005729_cnn_inception100.csv', '0.00224781']
['00663', '00663_0016160_cnn_inception100.csv', '0.0544438']
['00781', '00781_0001789_cnn_inception100.csv', '0.00476544']
['00929', '00929_0004239_cnn_inception100.csv', '0.00505074']
['00743', '00743_0010245_cnn_inception100.csv', '0.00115101']
['00727', '00727_0006505_cnn_inception100.csv', '0.0189933']
['00546', '00546_0000694_cnn_inception100.csv', '0.00554852']
['00541', '00541_0000480_cnn_inception100.csv', '0.00393269']
['00507', '00507_0001813_cnn_inception100.csv', '0.00284799']
['00848', '00848_0004029_cnn_inception100.csv', '0.00221798']
['00648', '00648_0001566_cnn_inception100.csv', '0.00110843']
['01325', '01325_0001226_cnn_inception100.csv', '0.00195377']
['01116', '01116_0006402_cnn_inception100.csv', '0.00190506']
['01491', '01491_0019308_cnn_inception100.csv', '0.00270517']
['01437', '01437_0002899_cnn_inception100.csv', '0.00321648']
['01167', '01167_0004308_cnn_inception100.csv', '0.00132914']
['01399', '01399_0001790_cnn_inception100.csv', '0.00278066']
['01306', '01306_0004308_cnn_inception100.csv', '0.028483']
['01396', '01396_0006305_cnn_inception100.csv', '0.0046554']
['01060', '01060_0001649_cnn_inception100.csv', '0.0088299']
['01021', '01021_0003177_cnn_inception100.csv', '0.0243456']
['01240', '01240_0004765_cnn_inception100.csv', '0.00630032']
['01426', '01426_0001128_cnn_inception100.csv', '0.00783996']
['01500', '01500_0060152_cnn_inception100.csv', '0.0010954']
['01723', '01723_0001796_cnn_inception100.csv', '0.00597706']
['01511', '01511_0003252_cnn_inception100.csv', '0.0232135']
['01912', '01912_0004093_cnn_inception100.csv', '0.00122863']
['01604', '01604_0004407_cnn_inception100.csv', '0.00521218']
['01832', '01832_0037960_cnn_inception100.csv', '0.00105384']
['01694', '01694_0006560_cnn_inception100.csv', '0.00267989']
['01845', '01845_0004857_cnn_inception100.csv', '0.0287124']
['01532', '01532_0001416_cnn_inception100.csv', '0.00479073']
['01762', '01762_0000368_cnn_inception100.csv', '0.00256014']
['01910', '01910_0003426_cnn_inception100.csv', '0.00559287']
['01918', '01918_0002816_cnn_inception100.csv', '0.000935922']
['01613', '01613_0015811_cnn_inception100.csv', '0.000915095']
['01759', '01759_0005828_cnn_inception100.csv', '0.0169173']
['01903', '01903_0019481_cnn_inception100.csv', '0.00160774']
['02792', '02792_0001761_cnn_inception100.csv', '0.00151105']
['02750', '02750_0001997_cnn_inception100.csv', '0.0757382']
['02957', '02957_0004142_cnn_inception100.csv', '0.00221928']
['02840', '02840_0002329_cnn_inception100.csv', '0.0149986']
['02847', '02847_0005059_cnn_inception100.csv', '0.00549386']
['02655', '02655_0004435_cnn_inception100.csv', '0.000105757']
['02745', '02745_0031928_cnn_inception100.csv', '0.00187702']
['02583', '02583_0006205_cnn_inception100.csv', '0.00412788']
['02927', '02927_0003355_cnn_inception100.csv', '0.00179049']
['02798', '02798_0006630_cnn_inception100.csv', '0.000978629']
['02797', '02797_0006516_cnn_inception100.csv', '0.00177022']
['02604', '02604_0007867_cnn_inception100.csv', '0.0064282']
['02520', '02520_0002062_cnn_inception100.csv', '0.00614004']
['02108', '02108_0001391_cnn_inception100.csv', '0.00143532']
['02107', '02107_0005444_cnn_inception100.csv', '0.0106163']
['02086', '02086_0012908_cnn_inception100.csv', '0.00341466']
['02029', '02029_0000921_cnn_inception100.csv', '0.0019623']
['02443', '02443_0002334_cnn_inception100.csv', '0.0187753']
['02492', '02492_0003025_cnn_inception100.csv', '0.00779615']
['02237', '02237_0011232_cnn_inception100.csv', '0.00122093']
['02003', '02003_0019135_cnn_inception100.csv', '0.00181071']
['02125', '02125_0005156_cnn_inception100.csv', '0.00208618']
['02133', '02133_0005217_cnn_inception100.csv', '0.027641']
['02353', '02353_0000497_cnn_inception100.csv', '0.00924935']
['02022', '02022_0006849_cnn_inception100.csv', '0.00166872']
['02189', '02189_0007023_cnn_inception100.csv', '0.00138334']
['03492', '03492_0000214_cnn_inception100.csv', '0.0100025']
['03422', '03422_0004856_cnn_inception100.csv', '0.00401243']
['03025', '03025_0001166_cnn_inception100.csv', '0.0032264']
['03103', '03103_0007027_cnn_inception100.csv', '0.00719532']
['03160', '03160_0002465_cnn_inception100.csv', '0.00132964']
['03189', '03189_0000698_cnn_inception100.csv', '0.00117196']
['03437', '03437_0001083_cnn_inception100.csv', '0.00538886']
['03453', '03453_0000134_cnn_inception100.csv', '0.00108527']
['03564', '03564_0000363_cnn_inception100.csv', '0.000479171']
['03932', '03932_0005187_cnn_inception100.csv', '0.00153632']
['03750', '03750_0005627_cnn_inception100.csv', '0.01844']
['03721', '03721_0000454_cnn_inception100.csv', '0.00265843']
['03576', '03576_0011843_cnn_inception100.csv', '0.00416362']
['03975', '03975_0001466_cnn_inception100.csv', '3.94067e-05']
['03988', '03988_0007477_cnn_inception100.csv', '0.00164365']
['03619', '03619_0002694_cnn_inception100.csv', '0.0387925']
['03644', '03644_0004507_cnn_inception100.csv', '0.00278422']
['03681', '03681_0003776_cnn_inception100.csv', '0.00321238']
['03611', '03611_0000032_cnn_inception100.csv', '0.00228149']
['03738', '03738_0004664_cnn_inception100.csv', '0.00267317']
['03568', '03568_0004576_cnn_inception100.csv', '0.00902614']
['03592', '03592_0009899_cnn_inception100.csv', '0.00141762']
['03587', '03587_0003008_cnn_inception100.csv', '0.00241466']
['03978', '03978_0000560_cnn_inception100.csv', '0.000114868']
['03835', '03835_0006217_cnn_inception100.csv', '0.00193322']
['03632', '03632_0003207_cnn_inception100.csv', '0.00762665']
['03635', '03635_0001951_cnn_inception100.csv', '0.00179676']
['04454', '04454_0000363_cnn_inception100.csv', '0.0185363']
['04202', '04202_0005628_cnn_inception100.csv', '0.0153572']
['04256', '04256_0003992_cnn_inception100.csv', '0.000350645']
['04430', '04430_0000478_cnn_inception100.csv', '0.0179249']
