['00453', '00453_0004386_cnn_inception100.csv', '5.82802e-05']
['00179', '00179_0003039_cnn_inception100.csv', '0.00496944']
['00375', '00375_0005651_cnn_inception100.csv', '0.00168571']
['00198', '00198_0010994_cnn_inception100.csv', '0.000673718']
['00795', '00795_0027557_cnn_inception100.csv', '0.00393693']
['01119', '01119_0006339_cnn_inception100.csv', '0.000866478']
['01144', '01144_0006510_cnn_inception100.csv', '0.00110017']
['01315', '01315_0032531_cnn_inception100.csv', '0.000227126']
['01406', '01406_0002059_cnn_inception100.csv', '4.24998e-05']
['01279', '01279_0003316_cnn_inception100.csv', '0.0186741']
['01042', '01042_0004677_cnn_inception100.csv', '0.000229824']
['01804', '01804_0000257_cnn_inception100.csv', '0.00344216']
['01681', '01681_0038684_cnn_inception100.csv', '0.00165441']
['01566', '01566_0008022_cnn_inception100.csv', '0.00229356']
['01540', '01540_0006666_cnn_inception100.csv', '0.0212458']
['01684', '01684_0007822_cnn_inception100.csv', '0.00178374']
['02668', '02668_0073951_cnn_inception100.csv', '0.0121937']
['02285', '02285_0007595_cnn_inception100.csv', '0.000986704']
['03444', '03444_0003437_cnn_inception100.csv', '0.00147409']
['03418', '03418_0000277_cnn_inception100.csv', '0.00510415']
['03348', '03348_0044546_cnn_inception100.csv', '0.00420675']
['03431', '03431_0006228_cnn_inception100.csv', '0.00434813']
['03794', '03794_0022252_cnn_inception100.csv', '0.000845754']
['03554', '03554_0003980_cnn_inception100.csv', '0.000936227']
['03680', '03680_0044842_cnn_inception100.csv', '0.00141596']
['03985', '03985_0005642_cnn_inception100.csv', '0.00153505']
['04372', '04372_0002455_cnn_inception100.csv', '0.00174495']
['04615', '04615_0000785_cnn_inception100.csv', '0.00194864']
['04613', '04613_0001815_cnn_inception100.csv', '0.00501832']
['05275', '05275_0003244_cnn_inception100.csv', '0.000137172']
['05434', '05434_0002755_cnn_inception100.csv', '0.00286709']
['05845', '05845_0003206_cnn_inception100.csv', '0.00254561']
['05616', '05616_0012701_cnn_inception100.csv', '0.0013032']
['05745', '05745_0003637_cnn_inception100.csv', '0.000907646']
['05697', '05697_0002543_cnn_inception100.csv', '0.0007447']
['06075', '06075_0001100_cnn_inception100.csv', '0.0018372']
['06252', '06252_0006488_cnn_inception100.csv', '0.000502343']
['06470', '06470_0003253_cnn_inception100.csv', '0.00049404']
['06517', '06517_0002100_cnn_inception100.csv', '0.00162611']
['07026', '07026_0002404_cnn_inception100.csv', '0.00620339']
['07213', '07213_0019453_cnn_inception100.csv', '0.0014415']
['07200', '07200_0038845_cnn_inception100.csv', '0.000706094']
['07084', '07084_0002020_cnn_inception100.csv', '0.0158918']
