['00377', '00377_0003723_cnn_inception100.csv', '7.98308e-06']
['00291', '00291_0002624_cnn_inception100.csv', '0.00256322']
['00059', '00059_0002581_cnn_inception100.csv', '0.00730857']
['00199', '00199_0015555_cnn_inception100.csv', '1.57646e-05']
['00744', '00744_0001965_cnn_inception100.csv', '0.000740286']
['00966', '00966_0004098_cnn_inception100.csv', '0.00148569']
['01479', '01479_0002243_cnn_inception100.csv', '0.00405642']
['01153', '01153_0000786_cnn_inception100.csv', '0.000598703']
['01521', '01521_0005356_cnn_inception100.csv', '0.00114931']
['02696', '02696_0001347_cnn_inception100.csv', '0.000672676']
['02601', '02601_0000302_cnn_inception100.csv', '0.0324664']
['02327', '02327_0001492_cnn_inception100.csv', '0.0141852']
['02220', '02220_0004096_cnn_inception100.csv', '0.00104875']
['02119', '02119_0005253_cnn_inception100.csv', '0.00085963']
['03110', '03110_0006656_cnn_inception100.csv', '0.00378334']
['03824', '03824_0005087_cnn_inception100.csv', '0.00094272']
['03677', '03677_0007493_cnn_inception100.csv', '0.00349077']
['03878', '03878_0002126_cnn_inception100.csv', '0.0383117']
['03706', '03706_0003950_cnn_inception100.csv', '0.000361555']
['04328', '04328_0003141_cnn_inception100.csv', '0.00103521']
['04276', '04276_0005919_cnn_inception100.csv', '0.0222175']
['04516', '04516_0008322_cnn_inception100.csv', '0.00846449']
['04520', '04520_0006382_cnn_inception100.csv', '0.00763758']
['04800', '04800_0013069_cnn_inception100.csv', '0.000997389']
['04879', '04879_0001069_cnn_inception100.csv', '0.0202674']
['05419', '05419_0000471_cnn_inception100.csv', '0.00458507']
['05739', '05739_0005345_cnn_inception100.csv', '0.00201871']
['06472', '06472_0002779_cnn_inception100.csv', '0.00192665']
['06241', '06241_0002989_cnn_inception100.csv', '0.00141693']
['06140', '06140_0000379_cnn_inception100.csv', '0.00200999']
['06430', '06430_0019996_cnn_inception100.csv', '0.00129063']
['06555', '06555_0008835_cnn_inception100.csv', '0.00047897']
['06849', '06849_0005115_cnn_inception100.csv', '0.00477815']
['06891', '06891_0002404_cnn_inception100.csv', '0.0010556']
['06653', '06653_0008664_cnn_inception100.csv', '0.000389585']
['07445', '07445_0002310_cnn_inception100.csv', '0.00487281']
['07017', '07017_0002401_cnn_inception100.csv', '0.00117307']
['07450', '07450_0004156_cnn_inception100.csv', '0.0026353']
['07242', '07242_0001161_cnn_inception100.csv', '0.0901528']
['07436', '07436_0001303_cnn_inception100.csv', '0.0196259']
['07431', '07431_0025111_cnn_inception100.csv', '0.00412865']
