['00415', '00415_0030115_cnn_inception100.csv', '0.00218369']
['00861', '00861_0009305_cnn_inception100.csv', '0.00273663']
['00650', '00650_0002568_cnn_inception100.csv', '0.00532752']
['00692', '00692_0007973_cnn_inception100.csv', '0.00157405']
['00949', '00949_0000532_cnn_inception100.csv', '0.00389142']
['00827', '00827_0006482_cnn_inception100.csv', '0.00180369']
['00537', '00537_0012026_cnn_inception100.csv', '0.00118328']
['00795', '00795_0027557_cnn_inception100.csv', '0.000814771']
['00757', '00757_0002957_cnn_inception100.csv', '0.00171242']
['00531', '00531_0002869_cnn_inception100.csv', '0.00141113']
['00622', '00622_0001992_cnn_inception100.csv', '0.00180738']
['01188', '01188_0002174_cnn_inception100.csv', '0.00461224']
['01341', '01341_0003131_cnn_inception100.csv', '0.00260249']
['01292', '01292_0000645_cnn_inception100.csv', '0.00169637']
['01014', '01014_0001416_cnn_inception100.csv', '0.00236402']
['01137', '01137_0006755_cnn_inception100.csv', '0.00163065']
['01106', '01106_0011115_cnn_inception100.csv', '0.00173631']
['01828', '01828_0004057_cnn_inception100.csv', '0.00271435']
['01781', '01781_0005085_cnn_inception100.csv', '0.00173086']
['01899', '01899_0013345_cnn_inception100.csv', '0.00176471']
['01664', '01664_0004355_cnn_inception100.csv', '0.00113171']
['01847', '01847_0039374_cnn_inception100.csv', '0.00143278']
['02599', '02599_0006650_cnn_inception100.csv', '0.00233666']
['02525', '02525_0007359_cnn_inception100.csv', '0.00121175']
['02580', '02580_0000226_cnn_inception100.csv', '0.00380307']
['02776', '02776_0003872_cnn_inception100.csv', '0.00194897']
['02155', '02155_0003027_cnn_inception100.csv', '0.00417248']
['02395', '02395_0019116_cnn_inception100.csv', '0.00130387']
['02469', '02469_0002522_cnn_inception100.csv', '0.00179775']
['02001', '02001_0008767_cnn_inception100.csv', '0.00140045']
['03417', '03417_0002560_cnn_inception100.csv', '0.00255427']
['03241', '03241_0006786_cnn_inception100.csv', '0.00230943']
['03081', '03081_0000933_cnn_inception100.csv', '0.0015318']
['03191', '03191_0017078_cnn_inception100.csv', '0.000259325']
['03344', '03344_0008357_cnn_inception100.csv', '0.00246742']
['03125', '03125_0004092_cnn_inception100.csv', '0.00209499']
['03423', '03423_0002713_cnn_inception100.csv', '0.00462529']
['03228', '03228_0002980_cnn_inception100.csv', '0.00176817']
['03452', '03452_0007596_cnn_inception100.csv', '0.00183293']
['03497', '03497_0002536_cnn_inception100.csv', '0.00181539']
['03918', '03918_0012731_cnn_inception100.csv', '0.00312234']
['03988', '03988_0007477_cnn_inception100.csv', '0.00211428']
['03606', '03606_0014850_cnn_inception100.csv', '0.00270596']
['03567', '03567_0002200_cnn_inception100.csv', '0.0020031']
['03634', '03634_0006693_cnn_inception100.csv', '0.0016034']
['04110', '04110_0011029_cnn_inception100.csv', '0.00240871']
['04192', '04192_0000651_cnn_inception100.csv', '0.0016839']
['04149', '04149_0002434_cnn_inception100.csv', '0.00237177']
['04343', '04343_0002747_cnn_inception100.csv', '0.00191687']
['04246', '04246_0002047_cnn_inception100.csv', '0.00179911']
['04606', '04606_0000176_cnn_inception100.csv', '0.00150894']
['04757', '04757_0000460_cnn_inception100.csv', '0.00162703']
['05098', '05098_0006893_cnn_inception100.csv', '0.00230999']
['05433', '05433_0003923_cnn_inception100.csv', '0.00100673']
['05450', '05450_0001818_cnn_inception100.csv', '0.00311378']
['05645', '05645_0005026_cnn_inception100.csv', '0.00259472']
['05636', '05636_0004105_cnn_inception100.csv', '0.00177975']
['06291', '06291_0011641_cnn_inception100.csv', '0.00218765']
['06012', '06012_0001769_cnn_inception100.csv', '0.00189095']
['06491', '06491_0007651_cnn_inception100.csv', '0.00149898']
['06987', '06987_0003788_cnn_inception100.csv', '0.00213831']
['06784', '06784_0002626_cnn_inception100.csv', '0.00160632']
['07435', '07435_0003341_cnn_inception100.csv', '0.00224129']
['07325', '07325_0007041_cnn_inception100.csv', '0.00175602']
['07379', '07379_0002091_cnn_inception100.csv', '0.00104607']
