['00289', '00289_0009652_cnn_inception100.csv', '0.000425783']
['00418', '00418_0016323_cnn_inception100.csv', '0.00151163']
['00542', '00542_0004092_cnn_inception100.csv', '0.00347396']
['00524', '00524_0011130_cnn_inception100.csv', '0.00250475']
['01485', '01485_0010027_cnn_inception100.csv', '0.000202751']
['01297', '01297_0004457_cnn_inception100.csv', '0.00274885']
['01925', '01925_0003620_cnn_inception100.csv', '0.00180995']
['02516', '02516_0002125_cnn_inception100.csv', '0.00142916']
['03303', '03303_0002971_cnn_inception100.csv', '0.00111045']
['03647', '03647_0006578_cnn_inception100.csv', '0.000813924']
['03596', '03596_0006550_cnn_inception100.csv', '9.18576e-05']
['03907', '03907_0000246_cnn_inception100.csv', '0.0017483']
['03782', '03782_0012870_cnn_inception100.csv', '0.00192383']
['03869', '03869_0000635_cnn_inception100.csv', '0.000420125']
['04377', '04377_0003233_cnn_inception100.csv', '0.0634279']
['04274', '04274_0015426_cnn_inception100.csv', '0.00523138']
['04849', '04849_0005125_cnn_inception100.csv', '2.66058e-08']
['05385', '05385_0001447_cnn_inception100.csv', '0.058588']
['05188', '05188_0005004_cnn_inception100.csv', '0.00239808']
['05299', '05299_0007426_cnn_inception100.csv', '0.00541119']
['05215', '05215_0009490_cnn_inception100.csv', '0.00137609']
['06366', '06366_0010705_cnn_inception100.csv', '0.00184765']
['06112', '06112_0019208_cnn_inception100.csv', '0.00524811']
['06104', '06104_0002250_cnn_inception100.csv', '6.74596e-05']
['07154', '07154_0001927_cnn_inception100.csv', '0.00295588']
['07115', '07115_0003460_cnn_inception100.csv', '0.000198953']
